t,valid,kappa,mq,a,kL,kS,mqL,g,h
0,True,,1.8045291515108892,,0.954311937139966,-0.013246578093838605,0.3931864303721144,-0.0032480074234699542,
1,True,,1.8045291515108892,,1.0393629385500338,-0.00628555137301146,-0.9114422234671657,-0.006494801753796857,
2,True,0.869260935729898,1.8045291515108892,0.3328383029920066,1.2299145628585686,0.0008503928459579923,-0.9114422234671657,-0.01059053463956721,-0.021401187128563037
3,True,1.4204661871671034,1.8045291515108892,0.33956171728841716,1.4294415622922394,0.008736286997073331,-0.9114422234671657,-0.015024806574962643,-0.025468311032366235
4,True,0.719857171711828,1.8045291515108892,0.34559939960408015,1.4527885957506985,0.015185054802553498,-0.9114422234671657,-0.017488197174311756,-0.02757208279915594
5,True,2.2692387552140603,1.8045291515108892,0.4508760030481543,1.4527885957506985,0.0047150186597841835,-0.9114422234671657,-0.01380394294302268,-0.012539391260771006
6,True,2.158712494813907,1.8045291515108892,0.4167461901529177,1.2388899379837046,0.0043785228911038,-0.9114422234671657,-0.011906675074424555,-0.01544486465877206
7,True,2.951408276363451,1.8045291515108892,0.3972658488807897,0.8845759711396421,0.0038566362394268708,-0.9114422234671657,-0.008776425503527883,-0.014552030428046932
8,True,1.4671602540840214,1.8045291515108892,0.3471730605229694,0.6628812900287768,0.010727519200840727,-0.9114422234671657,-0.009350495332688651,-0.019335933628853545
9,True,0.5959735763283032,1.8045291515108892,0.38788096600237826,0.5701341001083089,0.00864986387391467,-0.9114422234671657,-0.00784807875483042,-0.014577396843054907
10,True,1.0393629385500338,1.8045291515108892,0.3915586940314065,0.5299416989201748,0.0027497467958023294,-0.9114422234671657,-0.005437658137089257,-0.011802657691984134
11,True,0.0781538113041864,1.8045291515108892,0.39223527774505834,0.5299416989201748,0.0014272061097266473,-0.9114422234671657,-0.004972275205045481,-0.011268935250708968
12,True,0.1772652316279073,1.8045291515108892,0.3413223673881024,0.6370418138087826,-0.0012427028815182035,-0.9114422234671657,-0.004923456790995579,-0.015265041045868002
13,True,0.7297890037292506,1.8045291515108892,0.327924931599868,0.7376952000230321,-0.007700760426242781,-0.9114422234671657,-0.0034880303446467114,-0.014545173751795749
14,True,1.7191163733045098,1.8045291515108892,0.3145064515888716,0.8487918883214869,-0.009767083952494596,-0.9114422234671657,-0.0036848418964441666,-0.015323650296626233
15,True,1.7300695693339283,-1.0181562907666604,0.35177847951277763,0.6449480101025642,-0.010872039578932341,-0.9114422234671657,-0.0016007833657692523,-0.01128677138684931
16,True,2.033955155817418,-1.0181562907666604,0.2813501292380166,0.6449480101025642,0.004270900074869702,-0.9114422234671657,-0.006929364731957243,-0.019461313051066614
17,True,1.4384169374173754,-1.0181562907666604,0.3713591308574447,0.6449480101025642,0.020263234499807856,-0.9114422234671657,-0.012556835828507265,-0.02077632898069096
18,True,0.0484118292728799,-1.0181562907666604,0.40485895612688666,0.5299416989201748,0.017609629057556874,-0.9114422234671657,-0.010666635702475773,-0.015612097130630356
19,True,0.0184300558117378,-1.0181562907666604,0.359965542156922,0.5494435173820498,0.007792970971632999,-0.9114422234671657,-0.007374480047915718,-0.016485833322153504
20,True,0.5442946238883146,-1.0181562907666604,0.29928250393351086,0.5494435173820498,-0.004624613840705788,-0.9114422234671657,-0.0030049116182169207,-0.015147021809395861
21,True,0.060327765247504,-1.0181562907666604,0.2814348135533273,0.53509059241391,-0.012209663179479996,-0.9114422234671657,-0.00021647830059086848,-0.012747082614589888
22,True,0.3868267370413338,-1.0181562907666604,0.23191361254464798,0.5858652781836928,-0.02179911934930417,-0.9114422234671657,0.002735651625230428,-0.009838811365849288
23,True,0.4060406133751724,-1.0181562907666604,0.2863922421665857,0.6813697709042073,-0.022231478975663105,-0.9114422234671657,0.0020935422491031737,-0.010350287743106678
24,True,1.4962537449410755,-1.0181562907666604,0.2996104359298072,0.6813697709042073,-0.03206253441396776,-0.9114422234671657,0.005552948415683153,-0.00658002224716007
25,True,1.7267615667053346,-1.0181562907666604,0.2980695532236589,0.6226129656839511,-0.032492959260046174,-0.9114422234671657,0.0061930518850632065,-0.005982224042110752
