t,valid,kappa,MQ,a,kL,kS,mL,g,h,MRS_old,MRS_valley,MRS_gmm,MRS_h
0.0,0,,1.307324533032784,,0.6518733704361583,-0.0042842209247133,0.2980531858150911,-0.00389310329677112,,0,0,0,0
1.0,0,,1.307324533032784,,0.7289187585835658,0.0029385246090523,-0.7112181614026017,-0.007145041079814458,,0,0,0,0
2.0,1,1.358916323846156,1.307324533032784,0.2798607076056464,0.7695282278481921,0.0051702138707552,-0.7112181614026017,-0.008268063517637427,-0.020822896561671182,0,0,0,0
3.0,1,0.411196056992989,1.307324533032784,0.5431616251665908,0.7695282278481921,0.021984105131095,-0.7112181614026017,-0.014184628577742036,0.006344094613914497,1,0,0,1
4.0,1,0.4984128284041725,1.307324533032784,0.5895561043502477,0.929577617400164,0.0267240385842128,-0.7112181614026017,-0.017183572143909445,0.016916050269134564,1,0,0,1
5.0,1,1.183873515336908,1.307324533032784,0.399440003130976,0.929577617400164,0.0170499632992379,-0.7112181614026017,-0.013779405021994366,-0.01932271240235769,0,0,0,0
6.0,1,0.3280698469908278,1.307324533032784,0.3114733834956797,0.7695282278481921,0.0137182548551746,-0.7112181614026017,-0.011275995461389984,-0.02302812614921785,0,0,0,0
7.0,1,0.1167463021176555,1.307324533032784,0.3199622018052164,0.7695282278481921,0.0044180001458546,-0.7112181614026017,-0.008003370391366543,-0.01942162963515889,0,0,0,0
8.0,1,0.4510816308774996,1.307324533032784,0.3621211582356235,0.7695282278481921,-0.0057346439718539,-0.7112181614026017,-0.004430801821460332,-0.013381724440967413,0,0,0,0
9.0,1,0.7289187585835658,1.307324533032784,0.3293793319519256,0.929577617400164,-0.0087323934179472,-0.7112181614026017,-0.004706966729267598,-0.015693046629926655,0,0,0,0
10.0,1,1.2697792803049917,1.307324533032784,0.3684167145736655,0.929577617400164,-0.0151716971625681,-0.7112181614026017,-0.002441068909606377,-0.010901317551198733,0,0,0,0
11.0,1,0.2326690603945052,1.307324533032784,0.3966885162247826,0.6924828397007845,-0.0185314090298632,-0.7112181614026017,0.0007129324234591642,-0.00512363453594419,0,0,0,0
12.0,1,2.0397753863660473,1.307324533032784,0.4821801371328443,0.8331457863358296,-0.0240994587807801,-0.7112181614026017,0.0015024437907070695,0.008226700343663691,1,0,0,1
13.0,1,1.7361208938801962,1.307324533032784,0.4162875910294288,0.8331457863358296,-0.0141653963608969,-0.7112181614026017,-0.0019932090423178165,-0.005588164634666295,0,0,0,0
14.0,1,1.448438021087989,1.307324533032784,0.3867605120469295,0.6924828397007845,-0.0137867064372505,-0.7112181614026017,-0.0009566597694115258,-0.007794579470475661,0,0,0,0
15.0,1,2.391202843152046,-0.7112181614026017,0.3576549092916135,0.6924828397007845,-0.0050103670768058,-0.7976954313186979,-0.004050891881078516,-0.013329962715152362,0,0,0,0
16.0,1,1.630472134425865,-0.7112181614026017,0.3096627792232285,0.553556401125967,0.0001575928931362,-0.7976954313186979,-0.004714058882605897,-0.01653070803289283,0,0,0,0
17.0,1,0.2727997045757399,-0.7112181614026017,0.3132368932840976,0.553556401125967,0.0065565005767828,-0.7976954313186979,-0.006965741912886971,-0.018652785942864708,0,0,0,0
18.0,1,0.1120286427140212,-0.7112181614026017,0.439224773515148,0.6924828397007845,0.0168154785840544,-0.7976954313186979,-0.011731091178482058,-0.012236647955165672,0,0,0,0
19.0,1,0.2348866842357899,-0.7112181614026017,0.2412740726419857,0.6924828397007845,0.007909602433575,-0.7976954313186979,-0.008597242217186916,-0.021271617851219567,0,0,0,0
20.0,1,0.0361178172321792,-0.7112181614026017,0.2506460663050449,0.7148852071935123,0.0014531412203679,-0.7976954313186979,-0.006511613256709042,-0.019237554395110053,0,0,0,0
21.0,1,1.6899035240279183,-0.7112181614026017,0.3001148620451012,0.8331457863358296,-0.0002134158170161,-0.7976954313186979,-0.006908674401864015,-0.019027442638068836,0,0,0,0
22.0,1,1.0490175376875095,-0.7112181614026017,0.2698948082401533,0.7148852071935123,0.0002185495012036,-0.7976954313186979,-0.006077178293618032,-0.01874894568960993,0,0,0,0
23.0,1,0.5322848199631834,-0.7112181614026017,0.2653255224015025,0.5972303497814786,-0.0024821757227915,-0.7976954313186979,-0.004148371113986651,-0.016853103914690963,0,0,0,0
24.0,1,0.1500795404121746,-0.7112181614026017,0.3962292976025373,0.7148852071935123,0.0073476679245569,-0.7976954313186979,-0.008585811918033882,-0.014470652859090515,0,0,0,0
25.0,1,1.060086965042132,-0.7112181614026017,0.4603182285582413,0.8331457863358296,0.0098747161050918,-0.7976954313186979,-0.010458542063543144,-0.007656895087855109,0,0,0,0
26.0,1,1.2506917634558046,-0.7112181614026017,0.3329439086078297,0.7148852071935123,0.0038174114849591,-0.7976954313186979,-0.007343565755005494,-0.01814871939247275,0,0,0,0
27.0,1,0.8101376971128182,-0.7112181614026017,0.3324399242261653,0.7148852071935123,0.0056047833409516,-0.7976954313186979,-0.007972516050260696,-0.018803835552335647,0,0,0,0
28.0,1,0.3823395310029052,-0.7112181614026017,0.3498589059789565,0.5972303497814786,0.0006637372810957,-0.7976954313186979,-0.005255372382921442,-0.015068236041012824,0,0,0,0
