t,valid,kappa,MQ,a,kL,kS,mL,g,h,MRS_old,MRS_valley,MRS_gmm,MRS_h
0.0,0,,0.4652262845510272,,0.4633169885428396,0.0382665474981153,0.6672665795782107,-0.017272530218328773,,0,0,0,0
1.0,0,,0.4652262845510272,,0.468197305226999,0.0331817923456345,0.6672665795782107,-0.01552386495750162,,0,0,0,0
2.0,1,0.0811739219081688,0.4652262845510272,0.4345062851891037,0.5161998557303675,0.0308458664088472,0.6672665795782107,-0.015101093275821726,-0.0162844797150987,0,0,0,0
3.0,1,0.6485194343569236,0.4652262845510272,0.3742184815086997,0.5161998557303675,0.0224724070758806,0.6672665795782107,-0.012154594089253548,-0.020133079494463246,0,0,0,0
4.0,1,0.468197305226999,0.4652262845510272,0.3018590569033441,0.4633169885428396,0.0159659485301753,0.6672665795782107,-0.009425272101206146,-0.021493582724161672,0,0,0,0
5.0,1,1.607025127829448,0.4652262845510272,0.2827192557042134,0.5078820366580257,0.0110959635585718,0.6672665795782107,-0.008082214175970624,-0.02059186627543753,0,0,0,0
6.0,1,0.6444800830031912,0.4652262845510272,0.2959432355149655,0.5078820366580257,0.0198856015501094,0.6672665795782107,-0.011175160610944083,-0.023406157216940365,0,0,0,0
7.0,1,0.235265994044711,0.4652262845510272,0.2661924444652258,0.448255256272287,0.0143738833124287,0.6672665795782107,-0.008739788483229344,-0.021439247946125006,0,0,0,0
8.0,1,0.0214814338801878,0.4652262845510272,0.2566291520033211,0.5078820366580257,0.0127598830047434,0.6672665795782107,-0.008667723354400301,-0.021400353385548857,0,0,0,0
9.0,1,0.0370430232836977,0.4652262845510272,0.2831731689537833,0.5607649038455536,0.0138907037624512,0.6672665795782107,-0.009505436183105415,-0.022007428891463805,0,0,0,0
10.0,1,1.630639823625039,0.4652262845510272,0.2753195429774904,0.6322668076863858,0.0089573162541633,0.6672665795782107,-0.00836408461790929,-0.020979953804612025,0,0,0,0
11.0,1,1.3244210562504255,0.4652262845510272,0.2890200706373878,0.6322668076863858,0.0139504094698282,0.6672665795782107,-0.010121081877153566,-0.02251240013964382,0,0,0,0
