t,valid,kappa,mq,a,kL,kS,mqL,g,h
0,True,,-0.6388135035134425,,0.396320605716485,0.006125453816913789,0.08067494311771023,-0.0054458414092190864,
1,True,,-0.6388135035134425,,0.4112123458445742,0.010038174096883793,0.3140303723224419,-0.006930419201977352,
2,True,0.700444842872208,-0.6388135035134425,0.263142121840716,0.41142650869283603,0.007996248112367597,0.3140303723224419,-0.006213676048932309,-0.01892967140642437
3,True,0.3814288655883957,-0.6388135035134425,0.2512829619321456,0.396320605716485,0.007492610040786431,0.3140303723224419,-0.005910826855784695,-0.018638465192803006
4,True,0.3762653124215837,-0.6388135035134425,0.2541422697152739,0.39373882913307895,0.003038839070347923,0.3140303723224419,-0.004322138288128973,-0.01705451320127938
5,True,0.3109053497702662,-0.6388135035134425,0.2586376988113758,0.3839596240978347,-0.0015112067320958982,0.3140303723224419,-0.0026397155389714802,-0.015369901774593922
6,True,0.9621652306958376,-0.6388135035134425,0.3001590459893814,0.3839596240978347,-0.006089239849471707,0.3140303723224419,-0.0010287719229533459,-0.013146287813083005
7,True,0.0239506701851821,-0.6388135035134425,0.3177884758015069,0.33875892682817366,-0.006193082202828797,0.3140303723224419,-0.0006163256850715948,-0.012125049240832119
8,True,0.1649486720661199,-0.6388135035134425,0.3813555741329623,0.33875892682817366,-0.012003615262998707,0.3140303723224419,0.0014283168281980696,-0.005917933066679527
9,True,0.929265549169471,-0.6388135035134425,0.4374085539843994,0.33875892682817366,-0.016863452221258242,0.3140303723224419,0.0031384231385003483,0.002369323067354944
10,True,0.6054344746907203,-0.6388135035134425,0.44037289637489385,0.2670532653610253,-0.016958733227103725,0.3140303723224419,0.0037682817886832243,0.0034310335375636637
11,True,0.4112123458445742,-0.6388135035134425,0.4603512267150826,0.20093184447231072,-0.018838540505022407,0.3140303723224419,0.004979648816657102,0.007786831114517393
12,True,0.0772020450855551,-0.6388135035134425,0.4911543252307337,0.18123759895218935,-0.02136727939329638,0.3140303723224419,0.006033260030175803,0.014519049477483788
13,True,0.4312842250432073,-0.6388135035134425,0.5348108706397567,0.20093184447231072,-0.023573889192076685,0.3140303723224419,0.006645949505500226,0.025022758133563305
