t,valid,kappa,MQ,a,kL,kS,mL,g,h,MRS_old,MRS_valley,MRS_gmm,MRS_h
0.0,0,,-0.4361940795359562,,1.2596185281342185,0.0399490156387577,0.1518325320504422,-0.024522457832249808,,0,0,0,0
1.0,0,,-0.4361940795359562,,1.1984341205989493,0.0278512552212999,0.1518325320504422,-0.01975659895262479,,0,0,0,0
2.0,1,0.094444444950957,-0.4361940795359562,0.3624722615105406,1.2596185281342185,0.0366411938986615,0.1518325320504422,-0.023358483221644882,-0.03228291106890612,0,0,0,0
3.0,1,0.445125415965154,-0.4361940795359562,0.3497279007830011,1.2596185281342185,0.0195256453640357,0.1518325320504422,-0.017335769331294364,-0.027157184147078024,0,0,0,0
4.0,1,0.0824921793964891,-0.4361940795359562,0.3469394404543867,1.2596185281342185,0.0048591579581418,0.1518325320504422,-0.012174844617521566,-0.022175022203009466,0,0,0,0
5.0,1,0.156842241272064,-0.4361940795359562,0.3785717357514428,1.2596185281342185,-0.012196592082686,0.1518325320504422,-0.006173172951934729,-0.013771270150898081,0,0,0,0
6.0,1,1.379356030850286,-0.4361940795359562,0.4073052392986779,1.2596185281342185,-0.028488487249657,0.1518325320504422,-0.0004402907645046834,-0.005106974232294281,0,0,0,0
7.0,1,1.6222605169607167,-0.4361940795359562,0.439692891306848,1.181549958143182,-0.0358087089568231,0.1518325320504422,0.002784836269851813,0.0023477428152116966,0,0,0,1
8.0,1,0.115892362856417,-0.4361940795359562,0.4395797271694988,1.102583059059281,-0.0349630580495683,0.1518325320504422,0.0031439817153958087,0.002690317540115332,0,0,0,1
9.0,1,3.050796276350108,-0.4361940795359562,0.451077550828937,1.102583059059281,-0.0478481762157627,0.1518325320504422,0.0076780683677371234,0.008974462182535586,0,0,0,1
10.0,1,2.746043097828962,-0.4361940795359562,0.402673511891596,1.102583059059281,-0.02585723316127,0.1518325320504422,-6.0226313748296904e-05,-0.005250050138002265,0,0,0,0
11.0,1,0.6165323590013048,-0.4361940795359562,0.4779303030752201,1.102583059059281,-0.0134109225733098,0.1518325320504422,-0.004439902928264904,0.0014812680855975924,0,0,0,1
12.0,1,0.2249554276343042,-0.4361940795359562,0.4581547620946442,1.181549958143182,-0.0164631112569172,0.1518325320504422,-0.004022599655946497,-0.0015813672471900603,0,0,0,0
13.0,1,0.7729332366837591,-0.4361940795359562,0.4221857497251688,1.2596185281342185,-0.0223819897555309,0.1518325320504422,-0.0025890788798759415,-0.0054385919117716855,0,0,0,0
14.0,1,0.0226806881287799,-0.4361940795359562,0.4290480561601288,1.2596185281342185,-0.0312023389563271,0.1518325320504422,0.0005146743852856984,-0.0014252064532374424,0,0,0,0
15.0,1,3.020917135789997,0.7398591436368408,0.4158643534630215,1.2596185281342185,-0.0477570991505144,-0.3278934878378793,0.006306963080638632,0.0026597963714833778,0,0,0,1
16.0,1,2.4720622772519083,0.7398591436368408,0.4603939727441878,1.2596185281342185,-0.0249087112463397,-0.5659190312104768,-0.0017494732333590058,0.001064881262765091,0,0,0,1
17.0,1,1.1984341205989493,0.7398591436368408,0.505489866144935,1.2596185281342185,-0.0055540191308228,-0.5659190312104768,-0.008560109352426853,0.0029280720358324103,0,0,0,1
