t,valid,kappa,mq,a,kL,kS,mqL,g,h
0,True,,-0.3822741827106931,,0.44849804442535157,-0.025122088222280126,0.33357403660778395,0.005133234947079314,
1,True,,-0.3822741827106931,,0.4549953060866967,-0.01790581769894889,0.7964359700891672,0.0025718287364348176,
2,True,2.58732255077643,-0.3822741827106931,0.8207638398898903,0.49727488034600875,-0.009763958917763462,0.7964359700891672,-0.0006447860502217548,0.1489094904230838
3,True,1.8085351220275292,-0.3822741827106931,0.7726404877809323,0.44849804442535157,-0.0024158322226659765,0.7964359700891672,-0.0028248394167518895,0.1153627597626925
4,True,0.5395544546053208,-0.3822741827106931,0.7464671071162455,0.35412095757917955,0.0018852551149620626,0.7964359700891672,-0.003553455268663169,0.09930992823856039
5,True,2.843227961950096,-0.3822741827106931,0.8482670463844154,0.32027418463592866,-0.0009744127428462465,0.7964359700891672,-0.0022656973177405653,0.1671522100262219
6,True,2.916128663479121,-0.3822741827106931,0.7598874983710668,0.25823162652172166,0.010158161691838639,0.7964359700891672,-0.005667120465153281,0.10490497383904297
7,True,0.11960380739507,-0.3822741827106931,0.5510953282570938,0.24319451237132922,0.02328359362702783,0.7964359700891672,-0.010160715886228756,0.012492729750768358
8,True,0.0683548852585533,-0.3822741827106931,0.5310127308757182,0.24319451237132922,0.018554155664665704,0.7964359700891672,-0.008496495095884559,0.008929885422609411
9,True,0.0193721759554461,-0.3822741827106931,0.5044887203659211,0.24319451237132922,0.012713896513201248,0.7964359700891672,-0.006441392401184934,0.004829468442509283
10,True,0.0680284987076938,-0.3822741827106931,0.48578862047181043,0.25823162652172166,0.0088296987449681,0.7964359700891672,-0.0051996535752229485,0.0022221320653933105
11,True,0.1000019704699426,-0.3822741827106931,0.46943561524983296,0.31970822684870104,0.007778078132715994,0.7964359700891672,-0.005340865507042385,-0.0009658936255705908
12,True,0.0399525700292163,-0.3822741827106931,0.4523113576790018,0.373741279090277,0.0056649499760644696,0.7964359700891672,-0.005046645010131877,-0.0035544097214181627
13,True,0.0944955001191182,-0.3822741827106931,0.42725390482534803,0.4081540098207555,0.003753784891915017,0.7964359700891672,-0.004660322589349056,-0.006842461139400621
14,True,0.2502221206490906,-0.3822741827106931,0.395556142706482,0.4081540098207555,-0.0027538752729488513,0.7964359700891672,-0.002370371134429866,-0.008325629922268048
15,True,0.6117048672135484,1.049422255926261,0.43554039216610857,0.4081540098207555,-0.007016627628646915,0.7964359700891672,-0.000870370256757241,-0.0019071058017338938
16,True,0.7603354420151959,1.049422255926261,0.437280834625489,0.4081540098207555,0.006646270241041707,0.5434496842520735,-0.005695597533523793,-0.006483105948235222
17,True,0.0166867755302085,1.049422255926261,0.587479042187373,0.4081540098207555,0.022423601323870553,0.5434496842520735,-0.011247412064794949,0.022184250146297033
18,True,0.2662411323943527,1.049422255926261,0.5925331963441367,0.44849804442535157,0.02033190431507427,0.5434496842520735,-0.010846889975400145,0.02422028815758323
19,True,0.1029383070835027,1.049422255926261,0.5654554080784953,0.5227832197321729,0.017345795907934204,0.5434496842520735,-0.010413904460146678,0.016287976558358598
20,True,0.2309155925335879,1.049422255926261,0.5433733108554478,0.6129458083706127,0.012531000224971167,0.5434496842520735,-0.009469472757656933,0.011114920857476417
21,True,0.0885399110561026,1.049422255926261,0.5603814031372022,0.663613741471585,0.011801856656832404,0.5434496842520735,-0.009634270845112834,0.015606994398945563
