task_idx,start_utc,end_utc,mid_utc,p00,p01,p10,p11,Entropy,theta_q,radius,d2theta,kappa_H
10,2026-02-01 09:49:11.077000+00:00,2026-02-01 09:49:11.625000+00:00,2026-02-01 09:49:11.351000+00:00,0.28,0.24,0.25,0.23,1.9960225140887555,1.1075292509129624,0.21721851000425293,2.004801060128418,0.4354798991360416
11,2026-02-01 09:49:16.756000+00:00,2026-02-01 09:49:17.582000+00:00,2026-02-01 09:49:17.169000+00:00,0.27,0.25,0.21,0.27,1.992866232379289,-1.8093586469541878,0.609154305144912,-2.4988632431308337,1.5221933025215242
12,2026-02-01 09:49:22.902000+00:00,2026-02-01 09:49:23.476000+00:00,2026-02-01 09:49:23.189000+00:00,0.4,0.23,0.18,0.19,1.9169729741134134,0.48577721493648274,4.27018725938757,5.212023759757821,22.25631745454315
13,2026-02-01 09:49:28.683000+00:00,2026-02-01 09:49:29.240000+00:00,2026-02-01 09:49:28.961500+00:00,0.31,0.22,0.27,0.2,1.9787751328931489,0.9832196818058709,1.1455967227252086,-1.7976933950212821,2.059431661801135
14,2026-02-01 09:49:35.363000+00:00,2026-02-01 09:49:36.132000+00:00,2026-02-01 09:49:35.747500+00:00,0.28,0.21,0.27,0.24,1.991199527057913,-2.837932034321347,0.7702574650916268,1.9645911241829808,1.5132409792546921
15,2026-02-01 09:49:41.084000+00:00,2026-02-01 09:49:41.626000+00:00,2026-02-01 09:49:41.355000+00:00,0.35,0.16,0.26,0.23,1.9460735572346275,-0.0341116196926507,0.2676256362256352,0.34178682357632795,0.0914709161131537
16,2026-02-01 09:49:46.443000+00:00,2026-02-01 09:49:46.974000+00:00,2026-02-01 09:49:46.708500+00:00,0.32,0.25,0.17,0.26,1.9659091326020819,-0.10694625741663868,1.5488658433698537,-2.8766550523526844,4.455552753746391
17,2026-02-01 09:49:52.082000+00:00,2026-02-01 09:49:52.854000+00:00,2026-02-01 09:49:52.468000+00:00,0.28,0.18,0.28,0.26,1.9790366064463403,-2.7356848452870652,1.8051555167505635,-2.5559039501464387,4.613804115891401
18,2026-02-01 09:49:56.863000+00:00,2026-02-01 09:49:57.405000+00:00,2026-02-01 09:49:57.134000+00:00,0.28,0.23,0.26,0.23,1.994843985095727,2.4783866575855704,0.21501484399724405,1.5596247835634751,0.33534247953213614
19,2026-02-01 09:50:02.843000+00:00,2026-02-01 09:50:03.362000+00:00,2026-02-01 09:50:03.102500+00:00,0.31,0.18,0.25,0.26,1.9743904591350214,-2.0860702630766723,1.1123400972780926,2.7878421908242954,3.1010286537374676
20,2026-02-01 09:50:08.350000+00:00,2026-02-01 09:50:09.093000+00:00,2026-02-01 09:50:08.721500+00:00,0.38,0.17,0.28,0.17,1.9138469904656075,1.001602716109519,2.7558506094899187,1.3689445926688473,3.7726067900643714
21,2026-02-01 09:50:14.223000+00:00,2026-02-01 09:50:15.637000+00:00,2026-02-01 09:50:14.930000+00:00,0.23,0.24,0.21,0.32,1.9806592809251466,-2.6394998296569363,2.4624793745861724,-0.4455902177730602,1.0972567207835215
22,2026-02-01 09:50:19.402000+00:00,2026-02-01 09:50:19.985000+00:00,2026-02-01 09:50:19.693500+00:00,0.25,0.23,0.26,0.26,1.998244239004577,-2.8491360614709555,1.4120259954835293,-2.8517189932271503,4.026701350250855
23,2026-02-01 09:50:25.623000+00:00,2026-02-01 09:50:26.382000+00:00,2026-02-01 09:50:26.002500+00:00,0.34,0.24,0.16,0.26,1.951613496860244,-0.05097199479545663,1.9188852420781484,3.0078002984895185,5.771623603889786
24,2026-02-01 09:50:30.523000+00:00,2026-02-01 09:50:31.071000+00:00,2026-02-01 09:50:30.797000+00:00,0.27,0.28,0.21,0.24,1.991199527057913,0.7182421044873826,0.883454945414705,-2.0289499673926605,1.7924858826920504
25,2026-02-01 09:50:36.150000+00:00,2026-02-01 09:50:36.670000+00:00,2026-02-01 09:50:36.410000+00:00,0.27,0.27,0.22,0.24,1.994750982333211,0.7045242638486834,0.5836032661757173,-0.7829319399215375,0.4569216373314998
26,2026-02-01 09:50:41.263000+00:00,2026-02-01 09:50:42.023000+00:00,2026-02-01 09:50:41.643000+00:00,0.31,0.14,0.24,0.31,1.9388337880742395,-2.4464234198025805,2.62273328573248,3.145955464167021,8.251002111302821
27,2026-02-01 09:50:47.605000+00:00,2026-02-01 09:50:48.121000+00:00,2026-02-01 09:50:47.863000+00:00,0.31,0.17,0.32,0.2,1.9488010315651798,2.170005767171129,1.6515183195968475,-4.798993743734197,7.9256260834076855
28,2026-02-01 09:50:52.184000+00:00,2026-02-01 09:50:52.716000+00:00,2026-02-01 09:50:52.450000+00:00,0.21,0.27,0.23,0.29,1.9884161669270326,-3.1263607952775043,2.028399533362472,2.653574864936827,5.382510017780244
29,2026-02-01 09:50:59.382000+00:00,2026-02-01 09:51:00.217000+00:00,2026-02-01 09:50:59.799500+00:00,0.28,0.24,0.22,0.26,1.994216528608675,-1.5376663132060608,0.5838576995440901,0.6018757373404924,0.3514097834150229
