t,valid,kappa,MQ,a,kL,kS,mL,g,h,MRS_old,MRS_valley,MRS_gmm,MRS_h
0.0,0,,-0.686830857071267,,0.1975942464626917,-0.0015209338555558,0.1493696025410045,-0.0010977681428111516,,0,0,0,0
1.0,0,,-0.686830857071267,,0.1959996268471002,-0.0024494091137286,0.1493696025410045,-0.0007577896902759738,,0,0,0,0
2.0,1,0.0965614272164536,-0.686830857071267,0.403193676957221,0.17603197352413,-0.0038628416252352,0.1493696025410045,-9.436489395255512e-05,-0.0052264272096079825,0,0,0,0
3.0,1,0.2894906103500068,-0.686830857071267,0.4145508906016189,0.17603197352413,-0.0070355737606123,0.1493696025410045,0.0010220736393167435,-0.002786038780726665,0,0,0,0
4.0,1,0.020050894327745,-0.686830857071267,0.4115035995388932,0.17603197352413,-0.0073860455131885,0.1493696025410045,0.0011453995781930762,-0.003029819153203675,0,0,0,0
5.0,1,0.0671154347858751,-0.686830857071267,0.421705887509953,0.1975942464626917,-0.0096651921269033,0.1493696025410045,0.0017680785064045858,-0.001143331963505901,0,0,0,0
6.0,1,0.1991888660782832,-0.686830857071267,0.4441022325546362,0.1975942464626917,-0.0123489768204999,0.1493696025410045,0.0027124635093236727,0.002931099367935862,0,0,0,1
7.0,1,0.258146338486644,-0.686830857071267,0.4547028149113119,0.1879296492827521,-0.0138803756680524,0.1493696025410045,0.003331714949759898,0.005208035892529366,0,0,0,1
8.0,1,0.7683886185935402,-0.686830857071267,0.5071048727128318,0.1879296492827521,-0.0038817700150854,0.1493696025410045,-0.0001866497131333393,0.011654548977743887,1,0,1,1
9.0,1,0.0895570230047866,-0.686830857071267,0.5717308479441385,0.1879296492827521,0.0096187720984658,0.1493696025410045,-0.004937295148192112,0.023617166136493888,1,0,1,1
10.0,1,0.904391206943096,-0.686830857071267,0.6389934980166312,0.1977484133983807,0.0140516103468177,0.1493696025410045,-0.006578803242756518,0.0451834130987288,1,0,1,1
11.0,1,0.0747909476672468,-0.686830857071267,0.5919321142711528,0.1977484133983807,0.0164432735401838,0.1493696025410045,-0.007420394916349993,0.027450464990967635,1,0,1,1
12.0,1,0.2761453816355301,-0.686830857071267,0.6348457127783279,0.2176080739463521,0.0180250252166377,0.1493696025410045,-0.008142150683846638,0.042004663496651176,1,0,1,1
13.0,1,0.2951106121280398,-0.686830857071267,0.677397996384792,0.2176080739463521,0.0235652243907591,0.1493696025410045,-0.010091666613983839,0.057843874045971175,1,0,1,1
14.0,1,0.1296010653926649,-0.686830857071267,0.7151951291051146,0.2176080739463521,0.0312479599965469,0.1493696025410045,-0.012795110114801809,0.07328984086557216,1,0,1,1
15.0,1,0.7513659557145955,0.985570062153276,0.6972244019421444,0.2425625871195247,0.0268844128665803,-0.2885472284073523,-0.011497379780239644,0.06567438929878806,1,0,1,1
16.0,1,1.769623160477074,0.985570062153276,0.6964138990479231,0.2425625871195247,0.0432089222334755,-0.622940212210163,-0.017264805133307897,0.059517212191097166,1,0,1,1
17.0,1,0.1959996268471002,0.985570062153276,0.7135267243698987,0.2425625871195247,0.0634761719048733,-0.622940212210163,-0.02439655705280886,0.06083883761947015,1,0,1,1
18.0,1,0.7845003973191389,0.985570062153276,0.689674922198494,0.257386328186494,0.0577800825147797,-0.622940212210163,-0.02251546529174403,0.05106636412033,1,0,1,1
19.0,1,0.1087872425264277,0.985570062153276,0.646511165837887,0.2425625871195247,0.0552379641524911,-0.622940212210163,-0.021497650940539733,0.03325664215994492,1,0,1,1
20.0,1,0.1994971999496612,0.985570062153276,0.6741995755378671,0.257386328186494,0.0647041940845335,-0.622940212210163,-0.024951959970551857,0.04155113070792692,1,0,1,1
21.0,1,0.0315089447088055,0.985570062153276,0.6906659183568461,0.2887582227365179,0.0645233256406387,-0.622940212210163,-0.025149215190790285,0.048898703779692354,1,0,1,1
22.0,1,0.0385173933827891,0.985570062153276,0.6871005542054401,0.3179555645423735,0.0580747538651544,-0.622940212210163,-0.02312287191380725,0.04925540769731862,1,0,1,1
23.0,1,0.1267707455745843,0.985570062153276,0.6807627770161354,0.3259200207935483,0.0504714744049536,-0.622940212210163,-0.02051362322725558,0.04894599275847128,1,0,1,1
24.0,1,0.0482196793195286,0.985570062153276,0.6715370106463896,0.3461837076255303,0.0454763716863506,-0.622940212210163,-0.01892443912249071,0.04639823308491939,1,0,1,1
25.0,1,0.0228577909371798,0.985570062153276,0.6369548472444281,0.3728956283870979,0.0447846637806671,-0.622940212210163,-0.018903183272056638,0.03206192353119229,1,0,1,1
26.0,1,0.3642884873526568,0.985570062153276,0.6291123483918297,0.3728956283870979,0.0341477682742198,-0.622940212210163,-0.015160213644920014,0.03279479666398849,1,0,1,1
27.0,1,0.0422083022045536,0.985570062153276,0.6269006219794963,0.4367895301355931,0.0285952802985382,-0.622940212210163,-0.013737738640374489,0.033384425894775506,1,0,1,1
28.0,1,0.4920762908496472,0.985570062153276,0.6168153493240611,0.4630815136131271,0.0201926580342452,-0.622940212210163,-0.010999631240872328,0.03241342379486509,1,0,1,1
29.0,1,0.3121500153960543,0.985570062153276,0.6230302565774476,0.4077947528990729,0.0128243728632449,-0.622940212210163,-0.007947053270516435,0.03773456124883136,1,0,1,1
30.0,1,0.1560643202011599,-1.5626645189679809,0.5556922846598801,0.4774298233067606,0.0175175207524232,-0.622940212210163,-0.010177614955501901,0.013743191469397523,1,0,1,1
31.0,1,0.0515207543336804,-1.5626645189679809,0.5137774044585247,0.5270682479303452,0.0162758272612615,0.3167840945476547,-0.01008866942136639,0.003243243980389214,1,0,1,1
32.0,1,0.0232466991440891,-1.5626645189679809,0.4269642877633149,0.6242240617918682,0.0189953840563811,0.3167840945476547,-0.011853625575922002,-0.014074574668698943,0,0,0,0
33.0,1,0.2494062262960064,-1.5626645189679809,0.4094109372239448,0.6242240617918682,0.006785910975,0.3167840945476547,-0.007557288653250166,-0.01197954111046827,0,0,0,0
34.0,1,0.235718947943043,-1.5626645189679809,0.3987807094803596,0.6242240617918682,-0.0035817507950942,0.3167840945476547,-0.003909058482485877,-0.009523263516657405,0,0,0,0
35.0,1,0.1375633335968302,-1.5626645189679809,0.3861027756176291,0.6242240617918682,-0.0137359938167516,0.3167840945476547,-0.0003359272814140384,-0.007237081215720746,0,0,0,0
36.0,1,0.179859671718404,-1.5626645189679809,0.3663822365690171,0.6242240617918682,-0.0241877129384824,0.3167840945476547,0.003341881455194264,-0.005280560939228629,0,0,0,0
37.0,1,1.9026538164237885,-1.5626645189679809,0.4489767486105638,0.6242240617918682,-0.0369081285524564,0.3167840945476547,0.007818011662433793,0.008784559860743668,0,0,0,1
38.0,1,2.01343687376471,-1.5626645189679809,0.4016777418656301,0.6242240617918682,-0.0285600169672361,0.3167840945476547,0.004880431981549693,-0.00041927143321764115,0,0,0,0
39.0,1,1.4194557392654912,-1.5626645189679809,0.3857760366101895,0.5270682479303452,-0.0283725571274217,0.3167840945476547,0.005622451042895763,-0.001309973152252425,0,0,0,0
