task_idx,start_utc,end_utc,mid_utc,p00,p01,p10,p11,Entropy,theta_q,radius,d2theta,kappa_H
0,2026-01-31 10:05:02.005000+00:00,2026-01-31 10:05:04.028000+00:00,2026-01-31 10:05:03.016500+00:00,0.22,0.07,0.43,0.28,1.7869131664343831,0.5958508487182692,1.745315080954225,,
1,2026-01-31 10:05:10.547000+00:00,2026-01-31 10:05:11.048000+00:00,2026-01-31 10:05:10.797500+00:00,0.16,0.05,0.44,0.35,1.690360816902111,2.8870557281518616,2.835540134385216,,
2,2026-01-31 10:05:17.126000+00:00,2026-01-31 10:05:17.689000+00:00,2026-01-31 10:05:17.407500+00:00,0.23,0.02,0.39,0.36,1.6609570740100552,-1.6196429281545515,0.8558836923747365,-0.5147182285604192,0.4405389379928751
3,2026-01-31 10:05:23.825000+00:00,2026-01-31 10:05:24.613000+00:00,2026-01-31 10:05:24.219000+00:00,0.22,0.05,0.33,0.4,1.7532635315893312,-1.2357632370789835,2.394231177225541,-1.3926069597976056,3.334223000768703
4,2026-01-31 10:05:30.744000+00:00,2026-01-31 10:05:31.267000+00:00,2026-01-31 10:05:31.005500+00:00,0.2,0.04,0.41,0.35,1.7076251929760358,-2.79414860854632,0.8903927466378875,-1.942265062542904,1.7293787237363847
5,2026-01-31 10:05:36.944000+00:00,2026-01-31 10:05:37.442000+00:00,2026-01-31 10:05:37.193000+00:00,0.2,0.02,0.45,0.33,1.6234866180648324,2.7107004476419743,2.022632146611925,0.7800491204760451,1.5777524270112073
6,2026-01-31 10:05:43.344000+00:00,2026-01-31 10:05:44.150000+00:00,2026-01-31 10:05:43.747000+00:00,0.17,0.04,0.45,0.34,1.667916247391935,2.813364706734265,2.772474028892148,0.8810005100835818,2.4425510336474656
7,2026-01-31 10:05:49.924000+00:00,2026-01-31 10:05:50.451000+00:00,2026-01-31 10:05:50.187500+00:00,0.21,0.05,0.39,0.35,1.7488172049622528,-1.3226792640448402,0.7591625057556626,2.0444770773081906,1.5520903409692994
8,2026-01-31 10:05:59.844000+00:00,2026-01-31 10:06:00.682000+00:00,2026-01-31 10:06:00.263000+00:00,0.16,0.09,0.39,0.36,1.7960830737711733,3.104764568384303,1.0381950499570907,-4.002882811150924,4.155773120095213
9,2026-01-31 10:06:08.044000+00:00,2026-01-31 10:06:08.590000+00:00,2026-01-31 10:06:08.317000+00:00,0.15,0.08,0.37,0.4,1.7615536171978814,-2.8128620726473685,2.109126382128708,2.2213001408983577,4.685002729794943
10,2026-01-31 10:06:14.044000+00:00,2026-01-31 10:06:14.553000+00:00,2026-01-31 10:06:14.298500+00:00,0.22,0.07,0.41,0.3,1.797602888556371,0.20069406061980033,1.5393229698782207,2.647997467119254,4.076123325316017
11,2026-01-31 10:06:36.588000+00:00,2026-01-31 10:06:37.180000+00:00,2026-01-31 10:06:36.884000+00:00,0.17,0.05,0.42,0.36,1.7069447839342633,3.097623644194036,2.1301059816212686,-0.11662654969293262,0.2484269111167659
12,2026-01-31 10:06:42.203000+00:00,2026-01-31 10:06:42.740000+00:00,2026-01-31 10:06:42.471500+00:00,0.23,0.05,0.38,0.34,1.763390714005907,-0.6186985123364394,1.6104778884397917,-0.3300664329251273,0.5315646919421131
13,2026-01-31 10:06:48.265000+00:00,2026-01-31 10:06:48.980000+00:00,2026-01-31 10:06:48.622500+00:00,0.25,0.05,0.37,0.33,1.7746479329179317,-0.4222004924327474,2.65658270493187,-2.370365130745416,6.297071010711843
14,2026-01-31 10:06:53.930000+00:00,2026-01-31 10:06:54.499000+00:00,2026-01-31 10:06:54.214500+00:00,0.2,0.05,0.38,0.37,1.7416639656641175,-1.9064984172823105,1.0990837187970026,-1.6807959447532568,1.8473354574983307
15,2026-01-31 10:07:00.043000+00:00,2026-01-31 10:07:00.619000+00:00,2026-01-31 10:07:00.331000+00:00,0.17,0.1,0.43,0.3,1.8114336740705603,1.6863425517717952,1.551893107303661,-1.2060464132759172,1.8716551158511985
16,2026-01-31 10:07:06.144000+00:00,2026-01-31 10:07:06.849000+00:00,2026-01-31 10:07:06.496500+00:00,0.2,0.08,0.31,0.41,1.8070733926856204,-1.1912387410550307,2.3975410899372,-0.18723695470134594,0.4489082924511871
17,2026-01-31 10:07:13.305000+00:00,2026-01-31 10:07:13.910000+00:00,2026-01-31 10:07:13.607500+00:00,0.2,0.07,0.34,0.39,1.7919114948737334,-1.2943373626753645,1.8090862669213619,2.774482671206493,5.019278498290962
18,2026-01-31 10:07:19.503000+00:00,2026-01-31 10:07:20.069000+00:00,2026-01-31 10:07:19.786000+00:00,0.15,0.05,0.44,0.36,1.6784032829724391,2.9220396620487947,3.4040328056209344,-1.9637096608350948,6.684532106197421
19,2026-01-31 10:07:23.442000+00:00,2026-01-31 10:07:24.087000+00:00,2026-01-31 10:07:23.764500+00:00,0.23,0.1,0.37,0.3,1.8716792064287353,-0.020696141393597982,3.2962485367694656,-0.8759275209869655,2.8872748093693903
20,2026-01-31 10:07:28.124000+00:00,2026-01-31 10:07:28.651000+00:00,2026-01-31 10:07:28.387500+00:00,0.21,0.1,0.39,0.3,1.8559026774648615,0.18874810865223446,2.1947499554221856,3.152180053488225,6.9182470318759846
21,2026-01-31 10:07:33.522000+00:00,2026-01-31 10:07:34.141000+00:00,2026-01-31 10:07:33.831500+00:00,0.23,0.08,0.49,0.2,1.7478434972898111,1.06774749140572,4.257499560492124,0.669555132707653,2.8506306832280783
22,2026-01-31 10:07:38.626000+00:00,2026-01-31 10:07:39.305000+00:00,2026-01-31 10:07:38.965500+00:00,0.2,0.08,0.4,0.32,1.8106993328439962,0.145248895113624,0.8304590485969898,-1.8014979790455814,1.4960702977275935
23,2026-01-31 10:07:44.506000+00:00,2026-01-31 10:07:45.027000+00:00,2026-01-31 10:07:44.766500+00:00,0.22,0.07,0.45,0.26,1.7728181690674747,0.8929607922013175,2.178457483296938,1.6702104933797894,3.638482547984273
24,2026-01-31 10:07:49.124000+00:00,2026-01-31 10:07:49.742000+00:00,2026-01-31 10:07:49.433000+00:00,0.21,0.01,0.43,0.35,1.5929266305438006,2.9509445818444617,1.75716299905261,1.3102718925554506,2.302361288297075
25,2026-01-31 10:07:53.782000+00:00,2026-01-31 10:07:54.466000+00:00,2026-01-31 10:07:54.124000+00:00,0.23,0.04,0.37,0.36,1.7347661940824013,-0.9794515578843018,1.6080109159566915,0.2948053778076788,0.4740502655974841
26,2026-01-31 10:08:00.510000+00:00,2026-01-31 10:08:01.024000+00:00,2026-01-31 10:08:00.767000+00:00,0.21,0.08,0.33,0.38,1.8226070164959332,-0.8796680306162288,2.2959898282161637,-2.25300564018275,5.17287803277324
27,2026-01-31 10:08:06.265000+00:00,2026-01-31 10:08:06.904000+00:00,2026-01-31 10:08:06.584500+00:00,0.16,0.08,0.47,0.29,1.7443849409014247,2.1812145670996554,2.8499164909015557,2.96109907044781,8.438885072062481
28,2026-01-31 10:08:12.243000+00:00,2026-01-31 10:08:12.928000+00:00,2026-01-31 10:08:12.585500+00:00,0.24,0.09,0.37,0.3,1.8586070155078418,-0.07998211832197498,3.4755016230618834,-5.322079283137514,18.496895186608455
29,2026-01-31 10:08:18.823000+00:00,2026-01-31 10:08:19.417000+00:00,2026-01-31 10:08:19.120000+00:00,0.16,0.02,0.44,0.38,1.5874938224702695,3.012081440864115,4.1251977408466445,5.3532602446077195,22.08325706721992
