t,valid,kappa,MQ,a,kL,kS,mL,g,h,MRS_old,MRS_valley,MRS_gmm,MRS_h
0.0,0,,-0.7447525948143695,,0.5158730121126731,0.0223085644823678,-0.1790281250322611,-0.012152600197985645,,0,0,0,0
1.0,0,,-0.7447525948143695,,0.5243380130363429,0.023410348831642,-0.041616347897194,-0.012601221452548597,,0,0,0,0
2.0,1,0.3339394273586971,-0.7447525948143695,0.4826186690373069,0.5409903671347861,0.0298117852283116,-0.041616347897194,-0.014992281399152176,-0.008184024647575242,1,0,0,0
3.0,1,0.1291408723092488,-0.7447525948143695,0.4689803464428567,0.6054638095812959,0.0264720409539493,-0.041616347897194,-0.014353258561181963,-0.010058953253366823,0,0,0,0
4.0,1,0.2713382634626948,-0.7447525948143695,0.4313690078015278,0.6054638095812959,0.0186937430162187,-0.041616347897194,-0.011616188058411827,-0.013237988304260657,0,0,0,0
5.0,1,0.0839957366576967,-0.7447525948143695,0.3966618314944981,0.6054638095812959,0.0111906143828394,-0.041616347897194,-0.008975945652512906,-0.014815323001272942,0,0,0,0
6.0,1,0.780376867560101,-0.7447525948143695,0.3559015483405744,0.6054638095812959,0.0032496726591539,-0.041616347897194,-0.006181643154702233,-0.015585064171055055,0,0,0,0
7.0,1,0.0268000400666645,-0.7447525948143695,0.3735595005448778,0.6054638095812959,0.0039979986208869,-0.041616347897194,-0.006444968233365147,-0.01447961650787864,0,0,0,0
8.0,1,1.042240293497363,-0.7447525948143695,0.3315206863699078,0.6054638095812959,-0.0035726982259325,-0.041616347897194,-0.0037809495507778916,-0.01465949658361668,0,0,0,0
9.0,1,0.1163309528659263,-0.7447525948143695,0.3719952845071136,0.5409903671347861,-0.0047309130768912,-0.041616347897194,-0.0028372056519710147,-0.01100368182511281,0,0,0,0
10.0,1,0.5576427212332293,-0.7447525948143695,0.3612977717478129,0.5409903671347861,-0.0128184580107695,-0.041616347897194,8.68439435508309e-06,-0.009003971644043093,0,0,0,0
11.0,1,0.1132429679165354,-0.7447525948143695,0.3670751499717974,0.5158730121126731,-0.0158558485852656,-0.041616347897194,0.0012863833491335076,-0.007281208919233562,0,0,0,0
12.0,1,0.2620290496468276,-0.7447525948143695,0.3383491044851904,0.5888114554828527,-0.0205811136265441,-0.041616347897194,0.0023425528385822817,-0.008169745487603807,0,0,0,0
13.0,1,0.1550973054385269,-0.7447525948143695,0.3591584087509093,0.5888114554828527,-0.0267314468681053,-0.041616347897194,0.004506766119231601,-0.004663671436590765,0,0,0,0
14.0,1,0.5243380130363429,-0.7447525948143695,0.4718923073435477,0.6377819610477433,-0.0317508794830416,-0.041616347897194,0.005865775104063983,0.010679882955078553,0,0,0,1
15.0,1,2.9501853454126934,0.3866963447498471,0.5587145285661504,0.6377819610477433,-0.0367824015157732,-0.041616347897194,0.007636294908020695,0.032404949067743584,1,0,0,1
16.0,1,1.7760917633863011,0.3866963447498471,0.3971080747888679,0.6377819610477433,-0.0158312085694751,-0.3830363558360099,0.00024032181540152093,-0.005551972952576704,0,0,0,0
17.0,1,1.7277016534297065,0.3866963447498471,0.4133674935495687,0.6377819610477433,-0.0055038849615502,-0.3830363558360099,-0.0033937139397343836,-0.007345432626325237,0,0,0,0
18.0,1,0.1757392956670539,0.3866963447498471,0.3817801981112885,0.5648435176775638,-0.0015416594398559,-0.3830363558360099,-0.004181380862397816,-0.011488622737008923,0,0,0,0
19.0,1,0.1135460896309671,0.3866963447498471,0.3498349606230781,0.5648435176775638,-0.0085481011602295,-0.3830363558360099,-0.0017159153947935062,-0.011530343074392786,0,0,0,0
20.0,1,0.1742942560397603,0.3866963447498471,0.4138749415613939,0.5648435176775638,-0.0161186583995371,-0.3830363558360099,0.0009480541619302797,-0.0029422477317010594,0,0,0,0
21.0,1,0.9743323492752816,0.3866963447498471,0.4732360985420514,0.5648435176775638,-0.021367940224614,-0.3830363558360099,0.0027952004861217738,0.007852267765089474,0,0,0,1
22.0,1,1.5479266972525336,0.3866963447498471,0.4658244860830599,0.4851020375335266,-0.0228402866112647,-0.3830363558360099,0.003976457341950677,0.007717697090463084,0,0,0,1
23.0,1,0.7693110078268834,0.3866963447498471,0.4243897350719012,0.4088162069075812,-0.0201628112419833,-0.3830363558360099,0.0036687135123742998,0.0011063540881515767,0,0,0,1
24.0,1,0.8973461779435685,0.3866963447498471,0.4231808220451036,0.3454510760053512,-0.0220289576728973,-0.3830363558360099,0.0048523511650842045,0.002131901848375691,0,0,0,1
25.0,1,0.7595118184279869,0.3866963447498471,0.4079922465517456,0.3320952786654243,-0.0210895928783931,-0.3830363558360099,0.0046328740060826564,4.548356721125954e-05,0,0,0,1
26.0,1,0.5074080111890034,0.3866963447498471,0.4142205601840422,0.3239938663138999,-0.0216937306512964,-0.3830363558360099,0.00491283567084498,0.0010645038566445102,0,0,0,1
27.0,1,0.2734853002506168,0.3866963447498471,0.4266210076226043,0.3239938663138999,-0.0214400242041316,-0.3830363558360099,0.004823560042879001,0.00255671535260173,0,0,0,1
28.0,1,1.2056144528506396,0.3866963447498471,0.4650707036327194,0.3320952786654243,-0.016338502620244,-0.3830363558360099,0.0029610340861306434,0.006571746770156803,0,0,0,1
29.0,1,0.7083871169748097,0.3866963447498471,0.4810191511767424,0.3320952786654243,-0.0069575848012108,-0.3830363558360099,-0.00033997516511408496,0.006162920176848573,0,0,0,1
30.0,1,1.1602826958750816,-0.4699290405442353,0.433062120500782,0.3239938663138999,-0.0086227250632917,-0.3830363558360099,0.0003133379243097857,-0.0010730724338457592,0,0,0,0
31.0,1,2.037090858181951,-0.4699290405442353,0.4441784172909194,0.3239938663138999,0.0028348080584403,-0.3830363558360099,-0.003718402206122155,-0.0034882635424811764,0,0,0,0
32.0,1,0.6532848979293625,-0.4699290405442353,0.5918619432654557,0.3239938663138999,0.0201281464760628,-0.3830363558360099,-0.009803677783918548,0.025044295623840182,1,0,0,1
33.0,1,0.2062554989925851,-0.4699290405442353,0.5628555186819109,0.3239938663138999,0.0214048322239341,-0.3830363558360099,-0.01025292502666753,0.015696402123919685,1,0,0,1
34.0,1,0.1022208834984026,-0.4699290405442353,0.5193258407827624,0.3320952786654243,0.018497514477105,-0.3830363558360099,-0.00929725630007806,0.005314071964496292,1,0,0,1
35.0,1,0.2229592879846118,-0.4699290405442353,0.4729668988952772,0.3454510760053512,0.0142403280159276,-0.3830363558360099,-0.007910285700994635,-0.0029020465853833097,0,0,0,0
36.0,1,0.8349720566272328,-0.4699290405442353,0.3951864425817972,0.3454510760053512,0.0086912470317698,-0.3830363558360099,-0.005957644390413481,-0.011951402469657615,0,0,0,0
37.0,1,0.3548363499371125,-0.4699290405442353,0.3573485241497217,0.3320952786654243,0.0083724701225753,-0.3830363558360099,-0.005734399687502989,-0.015035380762496914,0,0,0,0
38.0,1,0.2859236373434688,-0.4699290405442353,0.3161061015062347,0.3239938663138999,0.005182602308897,-0.3830363558360099,-0.0045445570334304575,-0.016120935954619615,0,0,0,0
39.0,1,0.1494828623276907,-0.4699290405442353,0.279498714937986,0.3239938663138999,0.0017111825313579,-0.3830363558360099,-0.0033230146404931026,-0.01588319473267795,0,0,0,0
40.0,1,0.46279606387805,-0.4699290405442353,0.3077565632408048,0.3239938663138999,-0.0035612892211696,-0.3830363558360099,-0.0014677081163588256,-0.013349772463012848,0,0,0,0
41.0,1,0.6696823849097877,-0.4699290405442353,0.3463538235004885,0.2888909933361367,-0.0073291270964045,-0.3830363558360099,0.00015006791337944736,-0.009886866347668437,0,0,0,0
42.0,1,0.3281247552572587,-0.4699290405442353,0.3547059024231612,0.251468314722287,-0.0080175423167197,-0.3830363558360099,0.0007035320224875904,-0.00878324874606078,0,0,0,0
43.0,1,0.6222790241661242,-0.4699290405442353,0.3488180354021843,0.251468314722287,-0.0096043374980911,-0.3830363558360099,0.0012619022880185366,-0.00861852384137093,0,0,0,0
44.0,1,0.2579190093017322,-0.4699290405442353,0.340090907672726,0.251468314722287,-0.0092323499115593,-0.3830363558360099,0.001131005238478428,-0.009282119319037942,0,0,0,0
45.0,1,1.673718958253558,-0.2961436711277844,0.3627251518192612,0.2369701172007389,-0.0129996423907358,-0.7603561637342794,0.002551205467103345,-0.006354075555822299,0,0,0,0
46.0,1,1.1940525993746676,-0.2961436711277844,0.4968993442238454,0.2369701172007389,0.0073846917474845,-0.7603561637342794,-0.004621746782217582,0.005039146874346104,1,0,0,1
47.0,1,0.2190491229272328,-0.2961436711277844,0.6983761215327396,0.2369701172007389,0.0287752649349501,-0.7603561637342794,-0.012148779994041254,0.06557862721927347,1,0,0,1
48.0,1,0.0738549428080063,-0.2961436711277844,0.5297039362589351,0.2369701172007389,0.0232018533113748,-0.7603561637342794,-0.010187577083480732,0.006915364676433902,1,0,0,1
49.0,1,0.0458729229387719,-0.2961436711277844,0.5087067660616263,0.2824402987566915,0.0219231833588876,-0.7603561637342794,-0.010115778374429566,0.0020785614293205995,1,0,0,1
50.0,1,0.33606580207359,-0.2961436711277844,0.4065963203617104,0.2824402987566915,0.0144106838705203,-0.7603561637342794,-0.007472238500244045,-0.01222028278676152,0,0,0,0
51.0,1,0.0774343192285047,-0.2961436711277844,0.3672742108837292,0.2824402987566915,0.0118624737254667,-0.7603561637342794,-0.006575560219375733,-0.015127320537305922,0,0,0,0
52.0,1,0.0456490759707967,-0.2961436711277844,0.4084670123846293,0.3428597947535403,0.0142355688328642,-0.7603561637342794,-0.007913088793660247,-0.01244542523264465,0,0,0,0
53.0,1,0.0700956669278072,-0.2961436711277844,0.4673074273782842,0.3930279820592836,0.0199243585935334,-0.7603561637342794,-0.010332108690893044,-0.006332309752911283,0,0,0,0
54.0,1,0.3198629773705412,-0.2961436711277844,0.4067769031906776,0.3930279820592836,0.0119020497985215,-0.7603561637342794,-0.00750917429795478,-0.012236537975624375,0,0,0,0
55.0,1,0.1881338292098654,-0.2961436711277844,0.3719582574248813,0.3930279820592836,0.0065257780535001,-0.7603561637342794,-0.005617342058308286,-0.01378691350186281,0,0,0,0
56.0,1,0.5511845814573825,-0.2961436711277844,0.3353658323499925,0.3930279820592836,-0.0005157455843839,-0.7603561637342794,-0.003139531771520264,-0.013816239023439448,0,0,0,0
57.0,1,1.5556703131538097,-0.2961436711277844,0.390740239074588,0.3930279820592836,0.0123920783452064,-0.7603561637342794,-0.007681608253478716,-0.014128729088822189,0,0,0,0
58.0,1,1.3109893604705218,-0.2961436711277844,0.4367603756615656,0.3930279820592836,0.0300121190836905,-0.7603561637342794,-0.013881845651042807,-0.014744199687656952,0,0,0,0
59.0,1,0.1376364691871716,-0.2961436711277844,0.4264787184892313,0.3930279820592836,0.0308500902610472,-0.7603561637342794,-0.014176715584037911,-0.016462550200912317,0,0,0,0
60.0,1,1.6492279387994395,-1.2245686563407745,0.3866692714291159,0.3930279820592836,0.0224210096561819,-0.1619785477492815,-0.011169367500997455,-0.01801608185924211,0,0,0,0
61.0,1,1.650220430501598,-1.2245686563407745,0.4284813232903529,0.3930279820592836,0.0267404609135196,0.4992307801364135,-0.012643709143446315,-0.014660454741706956,0,0,0,0
62.0,1,0.6201994016029269,-1.2245686563407745,0.4758209456916771,0.3856398196039193,0.0303104868805112,0.4992307801364135,-0.01383850695257118,-0.008308591668564402,0,0,0,0
63.0,1,0.4472561142135642,-1.2245686563407745,0.4755444569448659,0.3433096762694667,0.0257521781234334,0.4992307801364135,-0.011882471019225247,-0.006403480830409536,0,0,0,0
64.0,1,0.3658566121365394,-1.2245686563407745,0.4731596293120783,0.3374667065769688,0.0214535281193255,0.4992307801364135,-0.010321245994380763,-0.005278056890961148,0,0,0,0
65.0,1,0.0547295444609061,-1.2245686563407745,0.4707315729964013,0.3374667065769688,0.0199065206018057,0.4992307801364135,-0.009776876432085174,-0.005171061101523114,0,0,0,0
66.0,1,0.1996040790123406,-1.2245686563407745,0.4546488450751562,0.3797968499114214,0.0142111673582929,0.4992307801364135,-0.008124797064131684,-0.006257209595636776,0,0,0,0
67.0,1,0.2240150216505979,-1.2245686563407745,0.4424942389511858,0.3797968499114214,0.0077216040046459,0.4992307801364135,-0.005841213615243172,-0.005863987148585742,0,0,0,0
68.0,1,0.2450176201428419,-1.2245686563407745,0.4251975237980088,0.4128111895266635,0.0084497257998839,0.4992307801364135,-0.006371988525760408,-0.008827922335827167,0,0,0,0
69.0,1,0.108883943022668,-1.2245686563407745,0.4126256434427075,0.4222945874820368,0.0048442122003806,0.4992307801364135,-0.005182127880928846,-0.00922319491640853,0,0,0,0
70.0,1,0.0043812599799008,-1.2245686563407745,0.392137233156594,0.4266783625756509,-0.002591426252301,0.4992307801364135,-0.0026020913784660397,-0.00890868002932339,0,0,0,0
71.0,1,0.2289226142586359,-1.2245686563407745,0.3635591192567036,0.4266783625756509,-0.0127332341423469,0.4992307801364135,0.0009666640797113535,-0.007875099211735976,0,0,0,0
72.0,1,0.4243898229820458,-1.2245686563407745,0.3688835808322048,0.4266783625756509,-0.0220284429852867,0.4992307801364135,0.004237513582362508,-0.004185023686500068,0,0,0,0
73.0,1,0.4201993519820278,-1.2245686563407745,0.3853202110330315,0.4245831270756419,-0.0287447067435977,0.4992307801364135,0.0066182943723179285,-0.0003575967491057895,0,0,0,0
74.0,1,0.1541627044326801,-1.2245686563407745,0.4066228832433392,0.4490026411898132,-0.026651946661101,0.4992307801364135,0.005678800721686904,0.0009337965513042806,0,0,0,1
75.0,1,2.3770678981552424,0.9006115608422113,0.4407308388475688,0.4736192514543741,-0.0320130137657683,0.4992307801364135,0.007360561887309731,0.007076057529887828,0,0,0,1
76.0,1,3.094288571652027,0.9006115608422113,0.3958925347792805,0.4736192514543741,-0.0155695067434604,0.4992307801364135,0.0015743296816064093,-0.004345790893718098,0,0,0,0
