task_idx,bin_start_utc,bin_end_utc,x_Delta,x_Theta,x_Alpha,x_Beta,x_Gamma,theta_h,radius,dtheta,d2theta,kappa_torus,dr,d2r,kappa_geom
0,2026-01-31 13:10:07.556000+00:00,2026-01-31 13:10:07.806000+00:00,15.293923638261186,3.430019451860754,2.181057363629141,8.304254556070502,3.7252264976553797,0.15243456561054528,0.6741648537855801,,,,,,
0,2026-01-31 13:10:07.681000+00:00,2026-01-31 13:10:07.931000+00:00,9.291267663886329,7.707535383822504,3.205647330086007,6.249009640243548,5.528632606004857,-0.07527861530107217,0.9254034610008388,-0.22771318091161746,,,0.2512386072152587,,
0,2026-01-31 13:10:07.806000+00:00,2026-01-31 13:10:08.056000+00:00,3.742923888661475,13.419880874803026,4.005135914240885,8.828113897980455,4.49862631492833,0.23036835916463383,0.5791884844689134,0.305646974465706,0.5333601553773235,0.5333601553773235,-0.34621497653192546,-0.5974535837471842,0.5974535837471842
0,2026-01-31 13:10:07.931000+00:00,2026-01-31 13:10:08.181000+00:00,13.805997226519187,13.743632957298718,4.157356594272753,11.362313025657645,4.136208049988246,0.2127011936851173,0.3062262584324759,-0.017667165479516522,-0.3233141399452225,0.3233141399452225,-0.27296222603643744,0.07325275049548802,0.07325275049548802
0,2026-01-31 13:10:08.056000+00:00,2026-01-31 13:10:08.306000+00:00,38.587593668248324,8.750331300385328,4.859769110635262,9.880644235431253,4.658605991823357,0.030563008643826314,0.4068973149987569,-0.18213818504129098,-0.16447101956177446,0.16447101956177446,0.100671056566281,0.37363328260271844,0.37363328260271844
0,2026-01-31 13:10:08.181000+00:00,2026-01-31 13:10:08.431000+00:00,54.71969316939764,3.656256585470494,4.861014343212641,6.727905161654951,2.931813690289445,0.7997155102912468,0.7834152459951333,0.7691525016474204,0.9512906866887114,0.9512906866887114,0.3765179309963764,0.2758468744300954,0.2758468744300954
0,2026-01-31 13:10:08.306000+00:00,2026-01-31 13:10:08.556000+00:00,50.33537193237611,2.959394765573299,5.45585367317911,7.013740848245626,1.5902536982817805,1.185138568481293,0.9592944773922881,0.3854230581900462,-0.38372944345737425,0.38372944345737425,0.17587923139715478,-0.20063869959922165,0.20063869959922165
0,2026-01-31 13:10:08.431000+00:00,2026-01-31 13:10:08.681000+00:00,39.62085076415775,3.9597790139964335,7.367055454523759,8.59223786964023,2.309659018347191,1.422327056539752,0.7517606453458467,0.23718848805845913,-0.14823457013158708,0.14823457013158708,-0.20753383204644138,-0.38341306344359616,0.38341306344359616
0,2026-01-31 13:10:08.556000+00:00,2026-01-31 13:10:08.806000+00:00,39.17374726855924,2.981325897135397,6.504223839691731,8.01297836112379,3.442690298831618,0.9496349364215461,0.5486181315690708,-0.47269212011820605,-0.7098806081766652,0.7098806081766652,-0.20314251377677595,0.004391318269665434,0.004391318269665434
0,2026-01-31 13:10:08.681000+00:00,2026-01-31 13:10:08.931000+00:00,63.84854826323959,1.547110343419763,5.1377571015277885,7.015767053884245,3.2832477023933224,0.7108083470901786,0.6851494561204425,-0.23882658933136747,0.23386553078683858,0.23386553078683858,0.13653132455137174,0.3396738383281477,0.3396738383281477
0,2026-01-31 13:10:08.806000+00:00,2026-01-31 13:10:09.056000+00:00,91.5947519291181,0.9956843883777138,9.76922065854231,7.863018983787837,2.771703619495617,1.537017714093845,0.7878255279103211,0.8262093670036664,1.0650359563350338,1.0650359563350338,0.10267607178987859,-0.03385525276149315,0.03385525276149315
0,2026-01-31 13:10:08.931000+00:00,2026-01-31 13:10:09.181000+00:00,88.67407907092311,0.8692555061415995,14.960155675777385,12.665373618265303,3.4258495768996866,2.473925139595761,1.0154843048702604,0.936907425501916,0.11069805849824954,0.11069805849824954,0.2276587769599393,0.12498270517006072,0.12498270517006072
0,2026-01-31 13:10:09.056000+00:00,2026-01-31 13:10:09.306000+00:00,82.8975904991178,2.5983817934237754,13.17290946507167,20.200294156205686,5.749457532834541,-2.7256342911013216,1.256151758786555,1.0836258764825042,0.14671845098058825,0.14671845098058825,0.24066745391629452,0.013008676956355214,0.013008676956355214
0,2026-01-31 13:10:09.181000+00:00,2026-01-31 13:10:09.431000+00:00,127.60506480117557,6.894358737096521,10.448298055357878,24.30417228733303,7.644798717097742,-2.261137829675698,1.7339250610608177,0.4644964614256235,-0.6191294150568807,0.6191294150568807,0.47777330227426273,0.23710584835796822,0.23710584835796822
0,2026-01-31 13:10:09.306000+00:00,2026-01-31 13:10:09.556000+00:00,210.95213103515087,10.747765186864811,9.419207139798312,19.560473891155908,6.552235027945191,-2.2376327234554827,0.9836640270758112,0.0235051062202154,-0.44099135520540805,0.44099135520540805,-0.7502610339850064,-1.2280343362592692,1.2280343362592692
1,2026-01-31 13:10:14.527500+00:00,2026-01-31 13:10:14.777500+00:00,26.006963806136223,4.664104476133167,1.9166056426879776,13.343152218892032,10.598671640674812,-1.1781424442100632,2.01926630179982,1.0594902792454195,1.035985173025204,1.035985173025204,1.0356022747240086,1.785863308709015,1.785863308709015
1,2026-01-31 13:10:14.652500+00:00,2026-01-31 13:10:14.902500+00:00,44.45815931035909,3.1550894266768705,4.812662916245083,6.742655098050376,8.139198567467204,-0.6301364875466163,1.1678191122348514,0.5480059566634469,-0.5114843225819726,0.5114843225819726,-0.8514471895649685,-1.887049464288977,1.887049464288977
1,2026-01-31 13:10:14.777500+00:00,2026-01-31 13:10:15.027500+00:00,93.59638199264509,1.4016940849530095,13.147955043159266,8.39446159620269,4.9800480346883536,1.8623552225198883,0.4575197299203831,2.4924917100665045,1.9444857534030575,1.9444857534030575,-0.7102993823144683,0.14114780725050013,0.14114780725050013
1,2026-01-31 13:10:14.902500+00:00,2026-01-31 13:10:15.152500+00:00,124.23034306810452,1.8529882942218538,19.008166811694586,20.813149942977702,4.266651339782657,3.0579325104102373,1.7962135345326136,1.195577287890349,-1.2969144221761555,1.2969144221761555,1.3386938046122305,2.048993186926699,2.048993186926699
1,2026-01-31 13:10:15.027500+00:00,2026-01-31 13:10:15.277500+00:00,86.8920051760024,6.684650996979439,13.576702753264643,26.903571784455124,4.455046479679543,-2.850039399689273,1.9551784543300559,0.37521339708007617,-0.8203638908102728,0.8203638908102728,0.15896491979744232,-1.1797288848147882,1.1797288848147882
1,2026-01-31 13:10:15.152500+00:00,2026-01-31 13:10:15.402500+00:00,55.35287183312152,17.000912426682213,6.125320492476699,22.340647725384564,4.730265720808871,-2.457315463841099,1.0092229970323863,0.3927239358481742,0.01751053876809805,0.01751053876809805,-0.9459554572976696,-1.104920377095112,1.104920377095112
1,2026-01-31 13:10:15.277500+00:00,2026-01-31 13:10:15.527500+00:00,301.0455847603538,68.076547205383,9.190378426260065,16.228645996273492,5.6696461532614055,1.6846496514158769,0.4347936084227491,-2.1412201919226113,-2.5339441277707855,2.5339441277707855,-0.5744293886096372,0.3715260686880324,0.3715260686880324
1,2026-01-31 13:10:15.402500+00:00,2026-01-31 13:10:15.652500+00:00,1393.0425022106333,225.33844741882513,18.784260972751696,17.03281026669814,6.685690056070506,1.4183628704358202,2.9185533947439413,-0.26628678098005665,1.8749334109425546,1.8749334109425546,2.483759786321192,3.0581891749308294,3.0581891749308294
1,2026-01-31 13:10:15.527500+00:00,2026-01-31 13:10:15.777500+00:00,2873.754158750873,377.1185879943516,21.533382549674123,21.30129213109437,5.3855279293088145,1.3424851084893532,5.304681033104972,-0.075877761946467,0.19040901903358964,0.19040901903358964,2.3861276383610304,-0.09763214796016184,0.09763214796016184
