task_idx,bin_start_utc,bin_end_utc,x_Delta,x_Theta,x_Alpha,x_Beta,x_Gamma,theta_h,radius,dtheta,d2theta,kappa_torus,dr,d2r,kappa_geom
0,2026-02-01 10:08:59.824500+00:00,2026-02-01 10:09:00.074500+00:00,466.9432444257648,17.52897634348389,1.78724296574021,6.712273883488279,8.031838168063059,0.32761823622310304,1.6303660254708812,,,,,,
0,2026-02-01 10:08:59.949500+00:00,2026-02-01 10:09:00.199500+00:00,608.7129366690936,15.880007827295648,6.458305221920849,11.53724714473746,7.150749868284086,0.42984046566554474,1.0751480379328842,0.10222222944244169,,,-0.555217987537997,,
0,2026-02-01 10:09:00.074500+00:00,2026-02-01 10:09:00.324500+00:00,808.2499771257108,8.153079075881017,11.414325322204096,17.541780686441797,8.29574062091228,-0.22133837321189734,0.3566201604139918,-0.6511788388774421,-0.7534010683198837,0.7534010683198837,-0.7185278775188924,-0.16330988998089535,0.16330988998089535
0,2026-02-01 10:09:00.199500+00:00,2026-02-01 10:09:00.449500+00:00,964.0961537427311,8.750712287557413,10.91745721530519,14.1749735456399,8.161469150400233,0.16294515873591542,0.8657306252467596,0.38428353194781273,1.0354623708252548,1.0354623708252548,0.5091104648327678,1.2276383423516601,1.2276383423516601
0,2026-02-01 10:09:00.324500+00:00,2026-02-01 10:09:00.574500+00:00,1599.1622526264302,42.86749439856432,15.682545125038299,22.621242224941746,8.619465997053585,0.7817784252860833,1.4366531830062335,0.6188332665501679,0.23454973460235515,0.23454973460235515,0.5709225577594739,0.061812092926706086,0.061812092926706086
0,2026-02-01 10:09:00.449500+00:00,2026-02-01 10:09:00.699500+00:00,3187.569871620283,113.79766583715107,31.057862291503678,52.794101393175055,12.163207775492584,1.4015279148329272,2.097053812734248,0.6197494895468438,0.0009162229966759305,0.0009162229966759305,0.6604006297280147,0.08947807196854085,0.08947807196854085
0,2026-02-01 10:09:00.574500+00:00,2026-02-01 10:09:00.824500+00:00,4235.731544715818,132.8455455488949,32.58395147967501,60.07094682235665,13.52639315107313,1.095400956472627,2.5327428836891435,-0.3061269583603001,-0.925876447907144,0.925876447907144,0.4356890709548953,-0.22471155877311944,0.22471155877311944
0,2026-02-01 10:09:00.699500+00:00,2026-02-01 10:09:00.949500+00:00,3534.809001653054,67.89297637075676,15.432695980565876,31.560492885824594,9.16083596497974,0.42098468056852595,3.181148911310539,-0.674416275904101,-0.3682893175438009,0.3682893175438009,0.6484060276213954,0.21271695666650015,0.21271695666650015
0,2026-02-01 10:09:00.824500+00:00,2026-02-01 10:09:01.074500+00:00,2411.2608834307275,19.34604572079895,5.412691630936944,12.39995321081404,8.901666783093631,0.10049300420514463,3.234593745642876,-0.32049167636338133,0.3539245995407197,0.3539245995407197,0.053444834332337265,-0.5949611932890582,0.5949611932890582
0,2026-02-01 10:09:00.949500+00:00,2026-02-01 10:09:01.199500+00:00,2269.105892246589,56.941036205533635,17.66511713903258,23.301342546033172,18.85326456119241,0.3205156015419498,2.203176240505705,0.22002259733680518,0.5405142737001865,0.5405142737001865,-1.031417505137171,-1.0848623394695083,1.0848623394695083
0,2026-02-01 10:09:01.074500+00:00,2026-02-01 10:09:01.324500+00:00,3152.9964606839008,154.33491515788253,40.827320080686306,48.71165218057587,24.487539290444854,1.2994935730553063,3.2763825748258464,0.9789779715133565,0.7589553741765513,0.7589553741765513,1.0732063343201412,2.1046238394573122,2.1046238394573122
0,2026-02-01 10:09:01.199500+00:00,2026-02-01 10:09:01.449500+00:00,3599.905860327495,180.3366357584897,42.42394160006394,49.89725522229155,18.87993982609069,1.27999502995701,4.760303626745512,-0.01949854309829635,-0.9984765146116529,0.9984765146116529,1.4839210519196655,0.41071471759952427,0.41071471759952427
0,2026-02-01 10:09:01.324500+00:00,2026-02-01 10:09:01.574500+00:00,2542.0129828972213,93.13779869426706,20.329037407468938,26.108059223200037,13.924981447320116,0.795810515673045,3.2929283226914468,-0.48418451428396503,-0.4646859711856687,0.4646859711856687,-1.4673753040540651,-2.9512963559737306,2.9512963559737306
0,2026-02-01 10:09:01.449500+00:00,2026-02-01 10:09:01.699500+00:00,1256.1044760928849,20.17699645256358,5.689628721081881,18.647313216820088,14.680544653398545,-0.3367723579555147,1.5404071116415186,-1.1325828736285597,-0.6483983593445947,0.6483983593445947,-1.7525212110499282,-0.28514590699586306,0.28514590699586306
0,2026-02-01 10:09:01.574500+00:00,2026-02-01 10:09:01.824500+00:00,701.9227714192073,4.357368904406544,4.370987152209054,20.96057215487595,18.089672158005328,-1.2147482294578762,1.6702901973486088,-0.8779758715023616,0.25460700212619813,0.25460700212619813,0.12988308570709028,1.8824042967570185,1.8824042967570185
1,2026-02-01 10:09:04.598000+00:00,2026-02-01 10:09:04.848000+00:00,79.9206172369837,40.03102418114558,13.750084922385813,27.491055216721517,15.213036711848297,-3.1058537419571914,0.9515787679765192,-1.8911055124993152,-1.0131296409969537,1.0131296409969537,-0.7187114293720896,-0.8485945150791799,0.8485945150791799
1,2026-02-01 10:09:04.723000+00:00,2026-02-01 10:09:04.973000+00:00,195.31261588804125,72.62796118232282,23.17955883393285,31.3438829891939,16.19396824618877,2.386556974494334,1.7915977954672775,-0.7907745907280613,1.100330921771254,1.100330921771254,0.8400190274907583,1.558730456862848,1.558730456862848
1,2026-02-01 10:09:04.848000+00:00,2026-02-01 10:09:05.098000+00:00,291.26605698761784,63.44830935768381,22.602946384247655,18.579668364535436,17.75844636434919,1.6582495759895337,1.5346969817474376,-0.7283073985048001,0.06246719222326125,0.06246719222326125,-0.25690081371983986,-1.0969198412105983,1.0969198412105983
1,2026-02-01 10:09:04.973000+00:00,2026-02-01 10:09:05.223000+00:00,268.0598137269627,25.860161819125057,11.692569883632299,8.203267247111292,13.665290984429326,0.692960649445336,1.079368050599781,-0.9652889265441977,-0.23698152803939765,0.23698152803939765,-0.4553289311476567,-0.19842811742781685,0.19842811742781685
1,2026-02-01 10:09:05.098000+00:00,2026-02-01 10:09:05.348000+00:00,209.5148233179449,5.668659155342279,4.076457096650039,5.600069182186674,5.435311048690928,0.46262467619384906,1.0963149606245075,-0.23033597325148691,0.7349529532927108,0.7349529532927108,0.01694691002472659,0.4722758411723833,0.4722758411723833
1,2026-02-01 10:09:05.223000+00:00,2026-02-01 10:09:05.473000+00:00,234.27172908510803,5.686778260354122,4.008288526740208,5.359976774739822,2.01268528669469,0.6994307708306594,1.2300461958730673,0.23680609463681035,0.46714206788829726,0.46714206788829726,0.1337312352485598,0.1167843252238332,0.1167843252238332
1,2026-02-01 10:09:05.348000+00:00,2026-02-01 10:09:05.598000+00:00,366.5608839894429,17.45329500946451,8.707469324659554,4.7286561033313514,4.486363082646983,0.8608135466710923,1.6476269000446488,0.16138277584043292,-0.07542331879637743,0.07542331879637743,0.41758070417158155,0.28384946892302176,0.28384946892302176
1,2026-02-01 10:09:05.473000+00:00,2026-02-01 10:09:05.723000+00:00,569.584825327669,38.30616461373033,11.550650788904175,9.420113810365319,8.55522508276293,0.9333148257784536,1.8506597597407801,0.07250127910736126,-0.08888149673307166,0.08888149673307166,0.20303285969613127,-0.21454784447545028,0.21454784447545028
1,2026-02-01 10:09:05.598000+00:00,2026-02-01 10:09:05.848000+00:00,682.2491093295323,50.38435458221909,7.6956183366921636,18.349429164725684,9.075870038573246,0.9271099623394111,1.4437992904186436,-0.006204863439042474,-0.07870614254640375,0.07870614254640375,-0.4068604693221365,-0.6098933290182678,0.6098933290182678
