t,valid,kappa,mq,a,kL,kS,mqL,g,h
0,True,,0.410480140204665,,0.46682387667700365,-0.04304181836530186,-0.3076563654016097,0.011242291755873475,
1,True,,0.410480140204665,,0.4912011481795071,-0.03628023825379488,-1.0257928710078843,0.008610721552202244,
2,True,0.2480444796016986,0.410480140204665,0.38369943724700756,0.5327232574409038,-0.026873624186760443,-1.0257928710078843,0.004955357037163621,-0.0021736064523612056
3,True,1.9712500959081871,0.410480140204665,0.45838318548091783,0.5327232574409038,-0.03711583875769059,-1.0257928710078843,0.008559444153594453,0.011038497769088617
4,True,1.1177944532479975,0.410480140204665,0.43186616263679556,0.46682387667700365,-0.035657283768572696,-1.0257928710078843,0.008594243234104107,0.007041267393682292
5,True,0.3891302382767276,0.410480140204665,0.4703980313320502,0.41865650395453036,-0.039827961607561746,-1.0257928710078843,0.010462422001477775,0.015008652262654687
6,True,2.6497773330669734,0.410480140204665,0.599213287259996,0.460939794460204,-0.04560046726593632,-1.0257928710078843,0.012142039833278592,0.049424080246685966
7,True,2.513239503323782,0.410480140204665,0.49071287609798925,0.460939794460204,-0.03407851888477519,-1.0257928710078843,0.008087632905055774,0.016484667359267357
8,True,0.3948664027345605,0.410480140204665,0.4026125910420335,0.4373451298676474,-0.024701224508354606,-1.0257928710078843,0.004984120595994736,-0.0002124518405343459
9,True,1.191405637683706,0.410480140204665,0.4582687870445546,0.4373451298676474,-0.031428481947254595,-1.0257928710078843,0.007351345154369816,0.00981145040624113
10,True,1.548888735577213,0.410480140204665,0.46289159750353476,0.3819916813379063,-0.031942020175162775,-1.0257928710078843,0.007992391454819732,0.011229161724897699
11,True,0.4424466051745002,0.410480140204665,0.4392202786450785,0.32991145368141717,-0.028345738102931277,-1.0257928710078843,0.007160030147069441,0.006653817053177632
12,True,2.212556510844368,0.410480140204665,0.4417785173027714,0.32991145368141717,-0.027138251030583652,-1.0257928710078843,0.006735132917025408,0.006605750178443306
13,True,1.6938646904568604,0.410480140204665,0.3782400939192533,0.3013332483933718,-0.019544660120531635,-1.0257928710078843,0.004300725006572935,-0.0033269264988195248
14,True,0.0887706028662148,0.410480140204665,0.30850374379942,0.3013332483933718,-0.012247834471766013,-1.0257928710078843,0.0017330776360326458,-0.010123651727945175
15,True,0.2258706834769374,-1.0257928710078843,0.3867917071828373,0.3013332483933718,-0.01745898983313114,-1.3649884304492186,0.003543409823132268,-0.003291501297431089
16,True,1.9835221275861823,-1.0257928710078843,0.48951564118727686,0.32991145368141717,-0.019047029216205717,-1.3649884304492186,0.0038645510435006193,0.012021978015270829
17,True,0.5742453667023003,-1.0257928710078843,0.3503764816875206,0.3013332483933718,-0.013146223350197864,-1.3649884304492186,0.0020258096977227745,-0.007753135583772358
18,True,0.068893839376581,-1.0257928710078843,0.3901629839099346,0.2698154581987745,-0.01529304543523455,-1.3649884304492186,0.0030433588583563343,-0.0034613216980297692
19,True,2.1745811050824724,-1.0257928710078843,0.45289804220219926,0.3013332483933718,-0.01236579913439947,-1.3649884304492186,0.0017511897078728456,0.003337101632466047
20,True,1.3181556531199898,-1.0257928710078843,0.3073561777337464,0.27136565063519774,-0.002983531413766888,-1.3649884304492186,-0.0013010729938920298,-0.013196551522875882
21,True,0.1529063369614367,-1.0257928710078843,0.36331814051910666,0.27136565063519774,0.006467866644095062,-1.3649884304492186,-0.0046268832214262645,-0.01348705964293041
22,True,0.2745832975389271,-1.0257928710078843,0.3093757347133916,0.2851434673883388,0.0030471587015992803,-1.3649884304492186,-0.003537766978939536,-0.01536443087204068
23,True,0.2250314879715977,-1.0257928710078843,0.22595036662723805,0.28192582048460946,-0.001343901340096516,-1.3649884304492186,-0.0019658573484087156,-0.014452301268686985
24,True,0.1028735064225414,-1.0257928710078843,0.2738437581940494,0.28192582048460946,-0.004451963964841663,-1.3649884304492186,-0.0008721750802498973,-0.01350507188853764
25,True,0.3317397081150179,-1.0257928710078843,0.3081598307227694,0.3118934182427835,-0.003695563690846115,-1.3649884304492186,-0.0013875629528949684,-0.01325600243150562
26,True,1.1483058914681763,-1.0257928710078843,0.34695047638780696,0.3118934182427835,-0.00435450325959158,-1.3649884304492186,-0.0011556916526233958,-0.011155173947078361
27,True,0.2436057109981573,-1.0257928710078843,0.28037755366627287,0.3118934182427835,5.252195412402139e-05,-1.3649884304492186,-0.002706460061598037,-0.015253513207975168
28,True,0.4912011481795071,-1.0257928710078843,0.45308760925139313,0.38016342690430555,0.012397861291571728,-1.3649884304492186,-0.007618364844967749,-0.0060021082799048275
29,True,0.1008687025367369,-1.0257928710078843,0.6040540835558078,0.38016342690430555,0.023990770749301914,-1.3649884304492186,-0.011697741949323813,0.027227521733931226
30,True,1.280552030382326,-1.7041839898905529,0.48579019325581024,0.38016342690430555,0.017155518064255918,-0.7126827306383237,-0.009247518847543643,-0.0018254260353791699
31,True,1.8503378784689892,-1.7041839898905529,0.525757453450324,0.38016342690430555,0.027393952638772333,0.27881852861390544,-0.012781881272945184,0.0033583273526545873
32,True,0.1479477987006085,-1.7041839898905529,0.52517003260691,0.38016342690430555,0.037049071568439625,0.27881852861390544,-0.016179377927700498,-0.00018086323682725558
33,True,0.1126164781872521,-1.7041839898905529,0.5757858569080192,0.4558383191533512,0.04051447147155685,0.27881852861390544,-0.018028142239182674,0.011750772957292918
34,True,0.0242184135211569,-1.7041839898905529,0.6386234253951656,0.4992269624434766,0.05034283656810165,0.27881852861390544,-0.021847437622535684,0.02976962991687737
35,True,0.4794329837459078,-1.7041839898905529,0.6264659423511103,0.5424067327163532,0.04586406562233418,0.27881852861390544,-0.02063052177282695,0.026328786152185785
36,True,0.749747344440864,-1.7041839898905529,0.5813713359336093,0.5424067327163532,0.04167903477631769,0.27881852861390544,-0.019157869969885482,0.012343149968504677
37,True,0.4322436545607946,-1.7041839898905529,0.5120527976577319,0.49006750332739213,0.036813205375212155,0.27881852861390544,-0.017010382731921268,-0.004068754252514156
38,True,0.0569889652805848,-1.7041839898905529,0.4504803830998433,0.49006750332739213,0.029898878815121644,0.27881852861390544,-0.014577331256438009,-0.013375160911043939
39,True,0.1453405754556431,-1.7041839898905529,0.40293883528491375,0.49006750332739213,0.021146177719235118,0.27881852861390544,-0.011497382380616922,-0.016657774656867286
40,True,0.3280831992478165,-1.7041839898905529,0.39682792335443473,0.5424067327163532,0.017584692157787372,0.27881852861390544,-0.010679419415179987,-0.016501293747017573
41,True,1.0563749732253085,-1.7041839898905529,0.35174832997720057,0.5424067327163532,0.010297348317229492,0.27881852861390544,-0.00811510855575898,-0.017803112220730756
42,True,0.196374504632791,-1.7041839898905529,0.3438778567265124,0.5424067327163532,0.011281239737627896,0.27881852861390544,-0.008461325711010657,-0.01865066700892271
43,True,0.565792524291661,-1.7041839898905529,0.47444256582086836,0.5773660475668914,0.01993384738833414,0.27881852861390544,-0.011796787666519608,-0.006519923358742914
44,True,0.265047618858622,-1.7041839898905529,0.5942989840836064,0.5989074478838615,0.03165586952415297,0.27881852861390544,-0.01610074385877968,0.019545990285587178
45,True,0.6922323724954649,0.27881852861390544,0.41206315142910704,0.5989074478838615,0.022770012089753728,0.33370944368394023,-0.012970152773969052,-0.01707861982451868
46,True,0.0062974761256722,0.27881852861390544,0.42570492197268356,0.5989074478838615,0.026080281667827988,0.38860035875397503,-0.014131202323281359,-0.016519962164169434
47,True,0.1290230845578825,0.27881852861390544,0.3858473651863296,0.7266212760048106,0.020376759534509643,0.38860035875397503,-0.01318633055455935,-0.02011193635776371
48,True,1.425002056188989,0.27881852861390544,0.3915707003963654,0.844958366050516,0.018784276238508372,0.38860035875397503,-0.01361009347036066,-0.01997388387874761
49,True,0.2681480037314684,0.27881852861390544,0.32735860817428397,0.7266212760048106,0.015308308015992266,0.38860035875397503,-0.011402815798874647,-0.022487200552386254
50,True,1.0628743373170195,0.27881852861390544,0.30851633260431016,0.844958366050516,0.013027505621411499,0.38860035875397503,-0.011584369182938103,-0.023440668318973852
51,True,0.2957036372377505,0.27881852861390544,0.3655343035283974,0.844958366050516,0.022528580332249075,0.38860035875397503,-0.014927659905900057,-0.023616675902086864
52,True,0.0250786764359006,0.27881852861390544,0.30297813933690476,0.844958366050516,0.01312502370093741,0.38860035875397503,-0.011618684384167723,-0.02365351518513848
53,True,0.2597052365591538,0.27881852861390544,0.25217963940023536,0.844958366050516,0.0036763562110859282,0.38860035875397503,-0.008293835004008723,-0.021023467271406568
54,True,0.9916709488017492,0.27881852861390544,0.21276852153937278,0.8547647657839057,-0.0034789587074305975,0.38860035875397503,-0.005857536837405811,-0.01808485855659481
55,True,0.5889395708421217,0.27881852861390544,0.2297446134104165,0.8547647657839057,-0.0005594438832949721,0.38860035875397503,-0.006884871862563409,-0.01942947827880468
56,True,0.5190209411410454,0.27881852861390544,0.27053202633134016,0.8547647657839057,-0.010455509245187644,0.38860035875397503,-0.0034025896444790276,-0.016068740152730084
57,True,2.6731539645924984,0.27881852861390544,0.41455512771599246,0.8547647657839057,-0.019095081316696218,0.38860035875397503,-0.0003624492355116039,-0.004170045093234702
58,True,2.459411400635139,0.27881852861390544,0.30046761969244895,0.844958366050516,-0.01503933761188696,0.38860035875397503,-0.0017080531386406232,-0.013816785443428936
59,True,0.1560368312578359,0.27881852861390544,0.3847886559003213,0.7874340206449992,-0.011039409454983018,0.38860035875397503,-0.002637176378680481,-0.009663524500218946
60,True,1.5452222562910083,0.38860035875397503,0.39871293563665844,0.7874340206449992,-0.020989944982191883,0.9099144475002452,0.0009002337732054799,-0.004721236877198606
61,True,0.8639800265507993,0.38860035875397503,0.33279040691060335,0.7874340206449992,-0.01156279889353339,0.9099144475002452,-0.0024170425372594577,-0.013230186160011191
62,True,1.6563451901591082,0.38860035875397503,0.25695386676362586,0.7874340206449992,-0.0051333929339787985,0.9099144475002452,-0.004679457469563491,-0.01741185346757021
63,True,2.7844001647552425,0.38860035875397503,0.2536966707033351,0.7874340206449992,-0.0016516050700985353,0.9099144475002452,-0.005904648242072027,-0.018636596422529073
64,True,0.8455495050170121,0.38860035875397503,0.314008662772627,0.6696880695657899,0.006637526912411062,0.9099144475002452,-0.007842255236519902,-0.019500114637347785
65,True,0.4611140655137389,0.38860035875397503,0.3410306002626448,0.5349946952196701,0.0010186572535134343,0.9099144475002452,-0.004744896680966473,-0.01510353775031389
66,True,0.0653701854056989,0.38860035875397503,0.33973168614487254,0.6565083816583706,-0.0030898132674042813,0.9099144475002452,-0.004309737838729576,-0.014743508419528192
67,True,0.0400551970806728,0.38860035875397503,0.3627422831643512,0.6565083816583706,-0.01345220848810256,0.9099144475002452,-0.0006633608904978197,-0.009567342945906152
68,True,0.1291939872297498,0.38860035875397503,0.38885242827153915,0.6565083816583706,-0.024603970571889802,0.9099144475002452,0.003260782835777328,-0.0033734730030184797
69,True,0.8443672270840199,0.38860035875397503,0.4341369153680808,0.6565083816583706,-0.0339411694081706,0.9099144475002452,0.006546408009546411,0.005310897620010694
70,True,0.1197223650529621,0.38860035875397503,0.4377828137504763,0.6565083816583706,-0.03526810723065598,0.9099144475002452,0.007013338230272104,0.006298274715664059
71,True,0.6088753249256014,0.38860035875397503,0.5152237743348459,0.6565083816583706,-0.04502333981078179,0.9099144475002452,0.010446063430113802,0.02410799158175326
72,True,2.6859751416498208,0.38860035875397503,0.5716592078383921,0.5730668254961816,-0.0527703865782837,0.9099144475002452,0.0138660677559552,0.04239909039219336
73,True,2.938535858035688,0.38860035875397503,0.5342727374748,0.44017885486074093,-0.043932684053850916,0.9099144475002452,0.011861353326363523,0.030102431425167345
74,True,0.229437929338517,0.38860035875397503,0.4950019202400176,0.3992748901633534,-0.03432107696317851,0.9099144475002452,0.008819340266654556,0.0180879991456757
75,True,1.6607360044863126,1.4312285362465154,0.42077980046628843,0.44017885486074093,-0.026217834900286396,0.39312405824839297,0.00559210559702423,0.0025618672096110393
76,True,1.063632394442708,1.4312285362465154,0.4888499699305359,0.44017885486074093,-0.01067976312738925,-0.6449804197497294,5.287366216174078e-05,0.008077772016406519
77,True,1.6425736202694616,1.4312285362465154,0.459078123667812,0.44017885486074093,-0.008089247979702912,-0.6449804197497294,-0.0008586911370365013,0.0017357635685358308
78,True,0.0696594204823801,1.4312285362465154,0.36356574137662173,0.3992748901633534,-0.006402454571060958,-0.6449804197497294,-0.0011120769234421203,-0.00995333353826098
