task_idx,bin_start_utc,bin_end_utc,x_Delta,x_Theta,x_Alpha,x_Beta,x_Gamma,theta_h,radius,dtheta,d2theta,kappa_torus,dr,d2r,kappa_geom
0,2026-02-01 06:41:21.624000+00:00,2026-02-01 06:41:21.874000+00:00,23.605241981132934,5.381456147784267,10.38510514130834,27.973367460736334,6.840540125673863,-2.4922268366398455,1.6153218305886725,,,,,,
0,2026-02-01 06:41:21.749000+00:00,2026-02-01 06:41:21.999000+00:00,18.542552491487292,6.067056672375814,10.851308069751434,21.23624461869683,8.430774054046505,-2.1547191933118723,1.1730783664945654,0.3375076433279731,,,-0.4422434640941071,,
0,2026-02-01 06:41:21.874000+00:00,2026-02-01 06:41:22.124000+00:00,15.197433675605694,4.7766258159599655,13.187005050395157,15.285784111064443,7.072540699600735,-2.432961698967709,0.49980183889827323,-0.27824250565583686,-0.61575014898381,0.61575014898381,-0.6732765275962922,-0.2310330635021851,0.2310330635021851
0,2026-02-01 06:41:21.999000+00:00,2026-02-01 06:41:22.249000+00:00,16.031904406349916,6.836707835858361,12.970315385030657,17.335153421433773,6.8599930054156575,-2.6457464838648135,0.5838004282412905,-0.2127847848971043,0.06545772075873255,0.06545772075873255,0.0839985893430173,0.7572751169393095,0.7572751169393095
0,2026-02-01 06:41:22.124000+00:00,2026-02-01 06:41:22.374000+00:00,14.12178701632769,9.727026650144031,9.68993454555067,28.420585762923114,6.079328609224143,-2.733140551285747,1.4588194833019856,-0.08739406742093347,0.12539071747617084,0.12539071747617084,0.8750190550606951,0.7910204657176778,0.7910204657176778
0,2026-02-01 06:41:22.249000+00:00,2026-02-01 06:41:22.499000+00:00,7.9878838958143135,7.976243738796731,12.671969670679218,29.952271178184382,3.7424227357853903,-3.083584369322139,1.7656877899777952,-0.35044381803639224,-0.26304975061545877,0.26304975061545877,0.30686830667580955,-0.5681507483848856,0.5681507483848856
0,2026-02-01 06:41:22.374000+00:00,2026-02-01 06:41:22.624000+00:00,5.067564788775944,5.022086707513708,23.46818228934287,19.01367676021986,4.813835130477163,2.9550020393187015,1.088900850560352,-0.24459889853874575,0.10584491949764648,0.10584491949764648,-0.6767869394174433,-0.9836552460932528,0.9836552460932528
0,2026-02-01 06:41:22.499000+00:00,2026-02-01 06:41:22.749000+00:00,7.70688278620273,3.7967948257995197,23.474707795692627,10.62048878693155,7.966834372145767,-2.189283514419994,0.2792004436326827,1.1388997534408907,1.3834986519796364,1.3834986519796364,-0.8097004069276692,-0.13291346751022592,0.13291346751022592
0,2026-02-01 06:41:22.624000+00:00,2026-02-01 06:41:22.874000+00:00,10.39484700999618,3.274592326485357,15.461498162384245,13.97683834051827,8.337936981416938,-1.947733247353985,0.6869244053151393,0.2415502670660088,-0.8973494863748819,0.8973494863748819,0.4077239616824566,1.2174243686101258,1.2174243686101258
0,2026-02-01 06:41:22.749000+00:00,2026-02-01 06:41:22.999000+00:00,9.73326361139629,2.4956208053665696,31.39286242623788,21.88487402903891,7.592734489325285,-2.5972935901055663,1.4134205490536556,-0.6495603427515813,-0.89111060981759,0.89111060981759,0.7264961437385162,0.3187721820560596,0.3187721820560596
0,2026-02-01 06:41:22.874000+00:00,2026-02-01 06:41:23.124000+00:00,6.698301256560125,1.9175816134548802,81.53179049050496,28.117537471608813,6.916917896151489,-3.01822376002383,2.628447655550833,-0.4209301699182637,0.22863017283331755,0.22863017283331755,1.2150271064971776,0.48853096275866137,0.48853096275866137
