t,valid,kappa,mq,a,kL,kS,mqL,g,h
0,True,,0.23246903475399477,,0.45453481818366076,0.006924053523190623,-0.09039342252251739,-0.006222788319383271,
1,True,,0.23246903475399477,,0.4680782811619135,0.017863698343187445,-0.24832840936693332,-0.010195817950979756,
2,True,0.5333601553773235,0.23246903475399477,0.6053967653154156,0.4897813018719431,0.025684312439450904,-0.24832840936693332,-0.01312826919685842,0.0262584995730588
3,True,0.3233141399452225,0.23246903475399477,0.47811844027941525,0.45453481818366076,0.022150689193376948,-0.24832840936693332,-0.011591715586884892,-0.0056354117322919076
4,True,0.1644710195617744,0.23246903475399477,0.4137234465452587,0.4897813018719431,0.01887201684629384,-0.24832840936693332,-0.010731120942388078,-0.014639783910020448
5,True,0.9512906866887114,0.23246903475399477,0.34039871137401645,0.5097053296730942,0.013214459358631537,-0.24832840936693332,-0.008906003859847916,-0.01930135770504915
6,True,0.3837294434573742,0.23246903475399477,0.33650888789844563,0.5097053296730942,0.014005861865816868,-0.24832840936693332,-0.009184486951595785,-0.019799010626143396
7,True,0.148234570131587,0.23246903475399477,0.32615859416492965,0.5097053296730942,0.007979648772327715,-0.24832840936693332,-0.007063949755201292,-0.018205264226089597
8,True,0.7098806081766652,0.23246903475399477,0.30389028443283317,0.5097053296730942,-0.0003945806850358071,-0.24832840936693332,-0.004117179573000501,-0.01612407934586461
9,True,0.2338655307868385,0.23246903475399477,0.3138678741331183,0.5041348469392662,-0.0022822731592098246,-0.24832840936693332,-0.003406601721350679,-0.015069816963457033
10,True,1.0650359563350338,0.23246903475399477,0.297297265885288,0.5041348469392662,-0.009735788058175343,-0.24832840936693332,-0.0007838176707479093,-0.012979687082805414
11,True,0.1106980584982495,0.23246903475399477,0.3261530934435442,0.5041348469392662,-0.004845344617810232,-0.24832840936693332,-0.0025046939592684786,-0.013646266911316056
12,True,0.1467184509805882,0.23246903475399477,0.3002272689986915,0.5041348469392662,-0.011713688772999295,-0.24832840936693332,-8.782302676644072e-05,-0.012203402575528951
13,True,0.6191294150568807,0.23246903475399477,0.3245435045934722,0.5097053296730942,-0.0013419876811157079,-0.24832840936693332,-0.003783800758785919,-0.015000040336910346
14,True,0.440991355205408,0.23246903475399477,0.41340797930302525,0.5097053296730942,0.005537226855645363,-0.24832840936693332,-0.006204496821283335,-0.010151324434698624
15,True,1.035985173025204,-0.41325587979902956,0.3352033657598421,0.5097053296730942,-0.0014077918095275024,-0.24832840936693332,-0.003760645238095107,-0.014446109390780648
16,True,0.5114843225819726,-0.41325587979902956,0.3383034090566327,0.5097053296730942,-0.0006496953999336378,-0.08340093893483709,-0.00401603156466106,-0.014530899993692325
17,True,1.9444857534030575,-0.41325587979902956,0.3774160800049643,0.547736125871124,-0.003440311165351589,-0.08340093893483709,-0.0033503323361922617,-0.011051003975130858
18,True,1.2969144221761555,-0.41325587979902956,0.32880112450061266,0.547736125871124,0.0032143145904298368,-0.08340093893483709,-0.005691998856160758,-0.01670652112463672
19,True,0.8203638908102728,-0.41325587979902956,0.3401365444573275,0.547736125871124,0.014871318640771652,-0.08340093893483709,-0.00979392992029424,-0.02020442434530561
20,True,0.017510538768098,-0.41325587979902956,0.3589433913523905,0.547736125871124,0.015400576141942676,-0.08340093893483709,-0.009980167977311594,-0.019166254996323243
21,True,2.5339441277707855,-0.41325587979902956,0.441908691335764,0.547736125871124,0.0039169861988948085,-0.08340093893483709,-0.005939258828465786,-0.006049290253023483
22,True,1.8749334109425544,-0.41325587979902956,0.3334260205567583,0.547736125871124,0.013891403911480277,-0.08340093893483709,-0.00944911210510575,-0.020229054333834987
23,True,0.1904090190335896,-0.41325587979902956,0.38897254152262367,0.547736125871124,0.02084649111575204,-0.08340093893483709,-0.011896506661524652,-0.018518950545109533
24,True,0.1293103496694931,-0.41325587979902956,0.3446705532593256,0.5725116153078995,0.015044634667043054,-0.08340093893483709,-0.010060959400969835,-0.02020203332325681
25,True,0.5875459149780322,-0.41325587979902956,0.2942669434729694,0.5725116153078995,0.008485488802939976,-0.08340093893483709,-0.007752890873417241,-0.02002565543727254
26,True,0.0396519585184449,-0.41325587979902956,0.28299161538499384,0.5441010987636095,0.004762560777755555,-0.08340093893483709,-0.006206574066622392,-0.018711646344003553
27,True,0.4680782811619135,-0.41325587979902956,0.27634284692070654,0.5441010987636095,-0.004422353215592027,-0.08340093893483709,-0.0029745357257245,-0.015577792796526026
28,True,0.3169595959674978,-0.41325587979902956,0.30334797285873605,0.5441010987636095,-0.011265077495871127,-0.08340093893483709,-0.0005666800565181198,-0.01259025572280411
29,True,0.278488450387071,-0.41325587979902956,0.307812318067258,0.6197942065458073,-0.014432446637016011,-0.08340093893483709,-8.162039564870212e-05,-0.011961807826301914
30,True,2.325103867821368,-0.08340093893483709,0.3362674544673943,0.6861148572867894,-0.018296544423272516,0.41015356937394915,0.0007605985854302383,-0.009867143059482532
31,True,2.1767675037657916,-0.08340093893483709,0.3358509510462073,0.6861148572867894,0.005814576802894909,0.41015356937394915,-0.007723756118538855,-0.018374195021060757
32,True,0.4255003666953948,-0.08340093893483709,0.5405975357528124,0.6861148572867894,0.02667661323873285,0.41015356937394915,-0.015064804894681209,0.004794015292654226
33,True,0.6821110974538479,-0.08340093893483709,0.3575740867804018,0.6861148572867894,0.017845868545584655,0.41015356937394915,-0.011957393606169703,-0.02124225168496325
34,True,0.5079263367642157,-0.08340093893483709,0.40726833007263924,0.6939939436144997,0.02323831256239049,0.41015356937394915,-0.01392044201285483,-0.01859137301144342
35,True,0.6901186171197309,-0.08340093893483709,0.42313638533668585,0.7527880954796485,0.025178524488998794,0.41015356937394915,-0.015092128299712567,-0.017818361623002342
36,True,0.2220797300853068,-0.08340093893483709,0.4041797982378631,0.8092538032857228,0.02435154655625282,0.41015356937394915,-0.015270716315751338,-0.020292589646067675
37,True,0.0987248366625468,-0.08340093893483709,0.39226207833684607,0.8092538032857228,0.017281855758907887,0.41015356937394915,-0.012782994413089957,-0.019076938962393656
38,True,0.5003433571143168,-0.08340093893483709,0.401197512320812,0.8264736079108921,0.010807550729038634,0.41015356937394915,-0.010647986373567408,-0.016000355433097826
39,True,0.1320337397874942,-0.08340093893483709,0.3696732860851339,0.8264736079108921,0.0034396582442066553,0.41015356937394915,-0.008055331611656974,-0.016413661028925285
40,True,1.1498318763839912,-0.08340093893483709,0.3442526833306359,0.8264736079108921,-0.0070086237035537615,0.41015356937394915,-0.00437873236683756,-0.014545312135045238
