t,valid,kappa,MQ,a,kL,kS,mL,g,h,MRS_old,MRS_valley,MRS_gmm,MRS_h
0.0,0,,1.8045291515108892,,0.954311937139966,-0.0132465780938386,0.3931864303721144,-0.003248007423469956,,0,0,0,0
1.0,0,,1.8045291515108892,,1.0393629385500338,-0.0062855513730114,-0.9114422234671656,-0.006494801753796878,,0,0,0,0
2.0,1,0.869260935729898,1.8045291515108892,0.3328383029920066,1.2299145628585686,0.0008503928459579,-0.9114422234671656,-0.01059053463956718,-0.021401187128563003,0,0,0,0
3.0,1,1.4204661871671034,1.8045291515108892,0.3395617172884171,1.4294415622922394,0.0087362869970733,-0.9114422234671656,-0.015024806574962633,-0.025468311032366228,0,0,0,0
4.0,1,0.719857171711828,1.8045291515108892,0.3455993996040801,1.4527885957506983,0.0151850548025534,-0.9114422234671656,-0.017488197174311722,-0.027572082799155913,0,0,0,0
5.0,1,2.2692387552140603,1.8045291515108892,0.4508760030481543,1.4527885957506983,0.0047150186597841,-0.9114422234671656,-0.01380394294302265,-0.012539391260770971,0,0,1,0
6.0,1,2.158712494813907,1.8045291515108892,0.4167461901529177,1.2388899379837046,0.0043785228911038,-0.9114422234671656,-0.011906675074424555,-0.01544486465877206,0,0,0,0
7.0,1,2.951408276363451,1.8045291515108892,0.3972658488807897,0.8845759711396421,0.0038566362394268,-0.9114422234671656,-0.00877642550352786,-0.014552030428046904,0,0,0,0
8.0,1,1.4671602540840214,1.8045291515108892,0.3471730605229694,0.6628812900287768,0.0107275192008407,-0.9114422234671656,-0.00935049533268864,-0.01933593362885353,0,0,0,0
9.0,1,0.5959735763283032,1.8045291515108892,0.3878809660023782,0.5701341001083089,0.0086498638739146,-0.9114422234671656,-0.007848078754830396,-0.01457739684305489,0,0,0,0
10.0,1,1.0393629385500338,1.8045291515108892,0.3915586940314065,0.5299416989201748,0.0027497467958023,-0.9114422234671656,-0.005437658137089247,-0.011802657691984127,0,0,0,0
11.0,1,0.0781538113041864,1.8045291515108892,0.3922352777450583,0.5299416989201748,0.0014272061097266,-0.9114422234671656,-0.004972275205045464,-0.011268935250708958,0,0,0,0
12.0,1,0.1772652316279073,1.8045291515108892,0.3413223673881024,0.6370418138087826,-0.0012427028815182,-0.9114422234671656,-0.0049234567909955795,-0.015265041045868006,0,0,0,0
13.0,1,0.7297890037292506,1.8045291515108892,0.327924931599868,0.7376952000230321,-0.0077007604262427,-0.9114422234671656,-0.00348803034464674,-0.01454517375179578,0,0,0,0
14.0,1,1.7191163733045098,1.8045291515108892,0.3145064515888716,0.8487918883214869,-0.0097670839524945,-0.9114422234671656,-0.003684841896444201,-0.015323650296626268,0,0,0,0
15.0,1,1.7300695693339283,-1.0181562907666604,0.3517784795127776,0.6449480101025642,-0.0108720395789323,-0.9114422234671656,-0.0016007833657692668,-0.011286771386849328,0,0,0,0
16.0,1,2.033955155817418,-1.0181562907666604,0.2813501292380166,0.6449480101025642,0.0042709000748697,-0.9114422234671656,-0.006929364731957242,-0.019461313051066614,0,0,0,0
