t,valid,kappa,mq,a,kL,kS,mqL,g,h
0,True,,0.9603356536678389,,0.526299678500012,0.022264809324336703,-0.18298182633465487,-0.012224188111454584,
1,True,,0.9603356536678389,,0.5274284140358394,0.02897547611402081,-0.18298182633465487,-0.014594961640102155,
2,True,0.2857309217290695,0.9603356536678389,0.4231583829873758,0.538272962872613,0.024480449503526597,-0.18298182633465487,-0.013103414067907396,-0.01582678435430491
3,True,1.857922728496843,0.9603356536678389,0.41826727327286956,0.538272962872613,0.017529708693419244,-0.18298182633465487,-0.010657548944708467,-0.0140060196330027
4,True,0.9374353395142634,0.9603356536678389,0.37926807365055093,0.526299678500012,0.0217249849445666,-0.18298182633465487,-0.012034231722746746,-0.019569964489558556
5,True,0.4338953016319273,0.9603356536678389,0.413112665640054,0.4795331222980559,0.01856881039510882,-0.18298182633465487,-0.0105346916896444,-0.014517160479064779
6,True,0.144961693149745,0.9603356536678389,0.42488252024902623,0.4440129487019805,0.01243797572572005,-0.18298182633465487,-0.008081940852071813,-0.010579451624271888
7,True,0.2148819437288391,0.9603356536678389,0.4258018664598016,0.4440129487019805,0.004781165275370543,-0.18298182633465487,-0.00538762003835042,-0.007763516959068441
8,True,0.9590235212743944,0.9603356536678389,0.4192092825406856,0.47524846514144187,-0.0007913411863936242,-0.18298182633465487,-0.0036865016793506344,-0.006916369151405852
9,True,1.2133492001516395,0.9603356536678389,0.4528522627698515,0.3940904708792379,-0.003633611066900502,-0.18298182633465487,-0.00201140831480799,-0.0004328188750789483
10,True,0.5966674938233295,0.9603356536678389,0.4928283078921445,0.3593807035152476,-0.003193978194506042,-0.18298182633465487,-0.0018774495755200277,0.00694689219859615
11,True,0.0107790053452938,0.9603356536678389,0.5034262430687015,0.3349024979352424,-0.006373050541121296,-0.18298182633465487,-0.000555210256816805,0.010486282351234541
12,True,0.3559064525907187,0.9603356536678389,0.4638274144926696,0.3593807035152476,-0.008637671730750194,-0.18298182633465487,3.810741695504747e-05,0.0034348495773427468
13,True,0.7530955557807184,0.9603356536678389,0.4726165168868278,0.3383767488597713,-0.014973723869357696,-0.18298182633465487,0.0024423490992347813,0.007387152457754051
14,True,0.2058873803778742,0.9603356536678389,0.49568462937151603,0.30820750910889505,-0.018711062246874997,-0.18298182633465487,0.004008362889284618,0.013417680599338448
15,True,0.6589148043880829,-1.3262993063371487,0.4946149637899698,0.30820750910889505,-0.02453511128602773,-0.07803961370664014,0.006065000479360141,0.015254169064179562
16,True,0.1712589882827728,-1.3262993063371487,0.48420758807377196,0.30820750910889505,-0.02358043921315573,0.7202067962014764,0.005784128877701653,0.012898521401180967
17,True,2.3567983742364924,-1.3262993063371487,0.4790003558090597,0.3383767488597713,-0.024343828789497316,0.7202067962014764,0.005801856135130166,0.011923365906442267
18,True,1.031580772910908,-1.3262993063371487,0.44591850990183507,0.30820750910889505,-0.017023008363867543,0.7202067962014764,0.0034766638390484584,0.003971139953634895
19,True,0.302516474938024,-1.3262993063371487,0.43570759730755293,0.2884080166280566,-0.018138287420055015,0.7202067962014764,0.0040337742609386105,0.0030208507942571135
20,True,0.5274284140358394,-1.3262993063371487,0.46576299098024737,0.28579270781940114,-0.022130547086040914,0.7202067962014764,0.00546034254431882,0.00919091095073099
21,True,0.2585701369362572,-1.3262993063371487,0.48169083474154684,0.2684284728335799,-0.025892377921569603,0.7202067962014764,0.00692848374867895,0.013559265564171856
22,True,0.5491175117093865,-1.3262993063371487,0.5191355026272788,0.2684284728335799,-0.030644499559455453,0.7202067962014764,0.008600686596237646,0.023167520937369422
23,True,0.0993843898171848,-1.3262993063371487,0.5360813772824177,0.25273567197774366,-0.03436001572100532,0.7202067962014764,0.01003863007622043,0.028737298871114092
24,True,0.2055317396301053,-1.3262993063371487,0.5995789393492926,0.2684284728335799,-0.037669287566331915,0.7202067962014764,0.011072607856616203,0.048477644766484584
25,True,0.2281056080098666,-1.3262993063371487,0.6615132830048552,0.2843662081433445,-0.042100143364388595,0.7202067962014764,0.012499217837198087,0.07347534089537155
26,True,2.5437717736402905,-1.3262993063371487,0.7265893402298033,0.2843662081433445,-0.04794794818338062,0.7202067962014764,0.014556975743124997,0.10656624905990061
27,True,2.603000844120774,-1.3262993063371487,0.6642797108762444,0.2684284728335799,-0.03692965038771751,0.7202067962014764,0.01081234023501771,0.07297276324936702
28,True,0.5251709429641845,-1.3262993063371487,0.5752902980361685,0.2684284728335799,-0.021418142139452236,0.7202067962014764,0.005354064913130321,0.03498218162684133
