label,task_idx,J,phi,dphi,J_tilde,g_t,E,Q,dE,dQ,phase,distance,r_local,lag_local,phi_z,dphi_z,J_z,distance_z,phase_z,r_local_z,J_tilde_z,g_t_z
P5,17,0.1768436935173115,-0.023393615073136025,0.8906136993619459,0.7928349554960036,0.5452342850713306,-7.66277140745296,-0.0081887672815881,-0.5926922317811805,-0.0061132206654233995,-3.131278693720169,7.677024835930548,-0.7653156046574934,1.0,-0.752360381913131,0.3962117178011518,0.8549213008406914,-0.2839957106913031,-0.8916432007776868,-0.5110802416284728,0.7630491445433629,0.5744109851961501
P5,22,-0.2316497587375081,2.2231723023736394,1.1498631844305782,0.10917070223980652,0.2178214184489036,-6.7949659404756675,-0.000641643936922,1.0584585398995303,0.0005655304582077002,0.0005342962270840793,6.8761893710078645,0.5440924369509045,0.0,1.9045196118667354,0.673196562202941,-1.565239945985313,-0.9130851966619329,0.4475490842611639,2.2045066276383904,-0.24748771613041637,-1.8117146197775524
P5,26,-0.031090661541008,0.4997027688581199,0.9895400041820741,0.3957832883695876,0.4755252605238346,-7.851819103885741,-0.0002485751176302,-0.662015781189786,0.0024218780383350002,3.137934331080149,7.879634329790977,-0.6659610850935931,-1.0,-0.13372537704086818,0.5019056100786742,-0.3770070574184861,-0.12483754658860294,1.7891304415268834,-0.3050284837680031,0.17615968336093146,0.06638425403430527
P5,27,0.0004160056687455,0.1142853351385026,-0.3854174337196173,0.3972001618913786,0.5719679578348718,-6.6977323543973375,-0.0029450067285511,1.1540867494884033,-0.0026964316109209002,-0.00233641596322972,6.793991827974208,-0.6932704122186596,-1.0,-0.589535669964485,-0.9671132074339646,-0.19034258439745158,-0.9776547772562235,0.446321541100006,-0.3616654126647046,0.17825399049175333,0.7692411449089512
P6,9,0.1051427238717531,-0.27085275782825324,0.37982656937602954,0.2962054018037585,0.3725377717602492,-6.591647047412384,-0.0020509049676521,1.0814169124170512,-0.0016888033782924,-0.001561656735743951,6.678015821493015,0.8381119794519846,1.0,-0.3898444571063917,-0.31333103312338884,0.9923528606098873,-0.6692502478341645,-0.9998839281810871,-0.652580352337121,0.2894963656502818,0.8139017940036636
P6,10,-0.0465485477365889,0.7263365216159212,0.9971892794441745,-0.30008194185629605,0.39882663922438094,-10.158507054106863,-0.0017648076456758,-3.566860006694479,0.00028609732197630014,3.1415124437355164,10.764940519503543,0.7908053669863682,1.0,0.9261187638426284,0.39559603872223914,-0.9463571518315836,1.6283281804377774,1.0006840226452005,-1.2592331770821727,-1.6978183285096748,1.0526072035762972
P6,25,0.106227875853588,-1.0826446968997046,-0.5742982729812282,0.37718501091753687,0.12574026978041328,-7.802332748282659,-0.0003621015893597,-0.8696214332618917,0.0019391821330971,3.1393627419929455,7.85050086798107,0.9414196086997306,1.0,-1.4611439153961694,-1.4089672282425272,1.0062217865533385,-0.01010515724961544,0.9993157366065806,0.6722210196996343,0.5593863252984765,-1.4270429280152064
P6,26,-0.0548314214079315,0.7253899570488295,1.8080346539485341,0.46406334517176406,0.23450310506315408,-5.875153582841925,-0.0040738479615575,1.9271791654407338,-0.0037117463721977996,-0.0019259972550690165,6.180446340406548,0.9856630740024701,1.0,0.9248696086599327,1.3267022226436769,-1.052217495331642,-0.9489727753539965,-1.0001158310706943,1.2395925097196578,0.8489356375609165,-0.4394660695647537
P7,3,0.2025080302883367,0.6656768550778863,1.0072664640014586,1.0305098378242152,0.5403603485565668,-8.150818823703682,-0.0372681579707608,0.0983879367362892,0.04916684843402949,0.463427070385431,8.113699964932692,-0.6500205692004954,1.0,0.2949231422012398,0.8958588106243208,1.5347060383848727,-0.26559221413033685,0.6297974752502544,-1.0331275637103172,2.2367405811863064,0.4227069274428012
P7,5,-0.0053498705525935,0.05684807227363203,-0.8782072611276162,0.16860309983880903,0.5659435293964306,-8.938423350838466,-0.0862582493567276,0.6537497778081267,-0.0361790914757196,-0.05528449298369561,8.87901057711739,-0.9621527940421216,1.0,-0.7929500781797435,-1.3032446472104362,-0.17297005365314286,0.5292505314121106,0.3447214996251747,-1.445017900318566,-0.008360813900197191,0.5957785115113391
