t,valid,kappa,MQ,a,kL,kS,mL,g,h,MRS_old,MRS_valley,MRS_gmm,MRS_h
0.0,0,,-0.8999762415106161,,0.4125232322171718,-0.0255224631288514,-0.2284650694773577,0.005534530932384611,,0,0,0,0
1.0,0,,-0.8999762415106161,,0.4468125302937448,-0.014628694816535,0.4430461025559006,0.001462330460416345,,0,0,0,0
2.0,1,0.4968570257455575,-0.8999762415106161,0.435615961077795,0.4652027181301686,-0.003262609972042,0.4430461025559006,-0.0026901699074523442,-0.0037161469574387845,0,1,0,0
3.0,1,0.1674981607530148,-0.8999762415106161,0.4925908523148576,0.4652027181301686,0.0023752410808551,0.4430461025559006,-0.00467404812083927,0.004102077660935496,0,1,1,1
4.0,1,0.67380963938163,-0.8999762415106161,0.536903270310445,0.5287382782022519,0.0013763964363454,0.4430461025559006,-0.004850954218311458,0.014056981127243684,1,1,1,1
5.0,1,0.945808863306564,-0.8999762415106161,0.4934783455526051,0.4652027181301686,-0.0030136806990647,0.4430461025559006,-0.0027777645169410324,0.0061788945743084245,0,1,1,1
6.0,1,0.3519187754292897,-0.8999762415106161,0.459955902169707,0.4652027181301686,-0.003933352993068,0.4430461025559006,-0.002454145143103342,0.00028679831274702056,0,1,1,1
7.0,1,2.2984299436107,-0.8999762415106161,0.4416805644442954,0.4652027181301686,-0.0117251291236619,0.4430461025559006,0.0002876681407240504,0.00014373529576872796,0,1,1,1
8.0,1,2.914602579703075,-0.8999762415106161,0.3870712003902698,0.4652027181301686,-0.0018182539651304,0.4430461025559006,-0.003198417888394305,-0.010006335153379935,0,1,0,0
9.0,1,1.2863472175839452,-0.8999762415106161,0.3570610209957864,0.4125232322171718,0.0110789684439111,0.4430461025559006,-0.007298661876587702,-0.016620133082429434,0,0,0,0
10.0,1,1.233181331843132,-0.8999762415106161,0.3514544912868292,0.3723736105617233,0.0137244917579845,0.4430461025559006,-0.007895684239246806,-0.017603294149325505,0,0,0,0
