t,valid,kappa,mq,a,kL,kS,mqL,g,h
0,True,,-0.686830857071267,,0.1975942464626917,-0.0015209338555558004,0.14936960254100456,-0.0010977681428111516,
1,True,,-0.686830857071267,,0.1959996268471002,-0.002449409113728602,0.14936960254100456,-0.000757789690275973,
2,True,0.0965614272164536,-0.686830857071267,0.403193676957221,0.17603197352413005,-0.003862841625235209,0.14936960254100456,-9.43648939525523e-05,-0.0052264272096079825
3,True,0.2894906103500068,-0.686830857071267,0.4145508906016189,0.17603197352413005,-0.007035573760612394,0.14936960254100456,0.001022073639316776,-0.0027860387807266337
4,True,0.020050894327745,-0.686830857071267,0.41150359953889326,0.17603197352413005,-0.007386045513188585,0.14936960254100456,0.0011453995781931057,-0.0030298191532036334
5,True,0.0671154347858751,-0.686830857071267,0.421705887509953,0.1975942464626917,-0.009665192126903383,0.14936960254100456,0.0017680785064046153,-0.0011433319635058697
6,True,0.1991888660782832,-0.686830857071267,0.4441022325546362,0.1975942464626917,-0.012348976820499994,0.14936960254100456,0.0027124635093237056,0.0029310993679358965
7,True,0.258146338486644,-0.686830857071267,0.4547028149113119,0.1879296492827521,-0.01388037566805247,0.14936960254100456,0.003331714949759923,0.00520803589252939
8,True,0.7683886185935402,-0.686830857071267,0.5071048727128318,0.1879296492827521,-0.0038817700150854608,0.14936960254100456,-0.00018664971313331783,0.011654548977743907
9,True,0.0895570230047866,-0.686830857071267,0.5717308479441385,0.1879296492827521,0.009618772098465803,0.14936960254100456,-0.0049372951481921135,0.023617166136493888
10,True,0.904391206943096,-0.686830857071267,0.6389934980166312,0.1977484133983807,0.014051610346817721,0.14936960254100456,-0.006578803242756525,0.045183413098728795
11,True,0.0747909476672468,-0.686830857071267,0.5919321142711528,0.1977484133983807,0.01644327354018389,0.14936960254100456,-0.007420394916350025,0.0274504649909676
12,True,0.2761453816355301,-0.686830857071267,0.6348457127783279,0.2176080739463521,0.018025025216637753,0.14936960254100456,-0.008142150683846655,0.04200466349665116
13,True,0.2951106121280398,-0.686830857071267,0.677397996384792,0.2176080739463521,0.023565224390759136,0.14936960254100456,-0.01009166661398385,0.05784387404597117
14,True,0.1296010653926649,-0.686830857071267,0.7151951291051146,0.2176080739463521,0.031247959996546937,0.14936960254100456,-0.012795110114801823,0.07328984086557215
15,True,0.7513659557145955,0.9855700621532761,0.6972244019421444,0.2425625871195247,0.02688441286658037,-0.28854722840735236,-0.011497379780239668,0.06567438929878804
16,True,1.769623160477074,0.9855700621532761,0.6964138990479231,0.2425625871195247,0.04320892223347554,-0.622940212210163,-0.01726480513330791,0.05951721219109715
17,True,0.1959996268471002,0.9855700621532761,0.7135267243698987,0.2425625871195247,0.06347617190487334,-0.622940212210163,-0.024396557052808875,0.06083883761947015
18,True,0.7845003973191389,0.9855700621532761,0.689674922198494,0.257386328186494,0.05778008251477976,-0.622940212210163,-0.022515465291744047,0.05106636412032997
19,True,0.1087872425264277,0.9855700621532761,0.646511165837887,0.2425625871195247,0.05523796415249112,-0.622940212210163,-0.021497650940539743,0.03325664215994491
20,True,0.1994971999496612,0.9855700621532761,0.6741995755378671,0.257386328186494,0.06470419408453355,-0.622940212210163,-0.024951959970551878,0.04155113070792689
21,True,0.0315089447088055,0.9855700621532761,0.6906659183568461,0.28875822273651797,0.0645233256406387,-0.622940212210163,-0.025149215190790285,0.048898703779692354
22,True,0.0385173933827891,0.9855700621532761,0.6871005542054401,0.31795556454237356,0.058074753865154476,-0.622940212210163,-0.023122871913807273,0.04925540769731861
23,True,0.1267707455745843,0.9855700621532761,0.6807627770161354,0.3259200207935483,0.05047147440495362,-0.622940212210163,-0.020513623227255588,0.048945992758471266
24,True,0.0482196793195286,0.9855700621532761,0.6715370106463896,0.3461837076255303,0.04547637168635062,-0.622940212210163,-0.018924439122490717,0.04639823308491939
