task_idx,start_utc,end_utc,mid_utc,p00,p01,p10,p11,Entropy,theta_q,radius,d2theta,kappa_H
0,2026-01-31 14:11:52.122000+00:00,2026-01-31 14:11:53.008000+00:00,2026-01-31 14:11:52.565000+00:00,0.16,0.03,0.45,0.36,1.6238004208893375,3.1016369129686794,2.832416569520586,,
1,2026-01-31 14:11:59.622000+00:00,2026-01-31 14:12:00.206000+00:00,2026-01-31 14:11:59.914000+00:00,0.2,0.03,0.42,0.35,1.6718993222812593,-2.435677024273439,1.213059330573675,,
2,2026-01-31 14:12:06.121000+00:00,2026-01-31 14:12:06.650000+00:00,2026-01-31 14:12:06.385500+00:00,0.19,0.05,0.43,0.33,1.7227096535685278,1.9041082594453482,0.448192511644518,-2.6892713933982666,1.2053113003009217
3,2026-01-31 14:12:09.544000+00:00,2026-01-31 14:12:10.352000+00:00,2026-01-31 14:12:09.948000+00:00,0.24,0.02,0.36,0.38,1.6680797339777524,-1.5385685117550691,2.6839718224867917,4.783908559439968,12.839875774890254
4,2026-01-31 14:12:14.481000+00:00,2026-01-31 14:12:15.017000+00:00,2026-01-31 14:12:14.749000+00:00,0.19,0.01,0.5,0.3,1.5427546886561312,2.640144977646795,2.8077477341375143,-4.9449803537568915,13.884257383615436
5,2026-01-31 14:12:19.441000+00:00,2026-01-31 14:12:20.052000+00:00,2026-01-31 14:12:19.746500+00:00,0.29,0.02,0.32,0.37,1.687543955908775,-0.9672243505576515,3.9832815453083987,4.780287796752862,19.04123216206862
6,2026-01-31 14:12:23.561000+00:00,2026-01-31 14:12:24.061000+00:00,2026-01-31 14:12:23.811000+00:00,0.2,0.04,0.38,0.38,1.7110456605830406,-1.884869960573727,1.6424146096966854,-3.5934615889912163,5.90195381314304
7,2026-01-31 14:12:27.502000+00:00,2026-01-31 14:12:28.357000+00:00,2026-01-31 14:12:27.929500+00:00,0.2,0.04,0.43,0.33,1.7015266668900373,-3.0504934961141874,0.25356461715477596,-0.2479779255243839,0.06287842774842595
8,2026-01-31 14:12:32.481000+00:00,2026-01-31 14:12:33.012000+00:00,2026-01-31 14:12:32.746500+00:00,0.24,0.04,0.43,0.29,1.72135685649557,0.1929634090507076,1.7317324142726311,-1.874104866474231,3.245448145019507
9,2026-01-31 14:12:38.901000+00:00,2026-01-31 14:12:39.403000+00:00,2026-01-31 14:12:39.152000+00:00,0.22,0.01,0.44,0.33,1.5959812620910472,-2.651491542292874,1.331921602593267,0.19527345067110957,0.2600889273617815
10,2026-01-31 14:12:46.981000+00:00,2026-01-31 14:12:47.579000+00:00,2026-01-31 14:12:47.280000+00:00,0.17,0.03,0.48,0.32,1.6206566313982127,2.656306902510083,2.487866071071824,1.8690680889669526,4.649991083063934
11,2026-01-31 14:12:53.583000+00:00,2026-01-31 14:12:54.100000+00:00,2026-01-31 14:12:53.841500+00:00,0.25,0.04,0.36,0.35,1.7464700858837192,-0.777493618148896,2.6146865483495354,3.824771648897236,10.000578980880276
12,2026-01-31 14:13:05.181000+00:00,2026-01-31 14:13:05.947000+00:00,2026-01-31 14:13:05.564000+00:00,0.22,0.04,0.5,0.24,1.6604621386173248,1.2660985616054672,3.0012876641412585,-0.8057926067662442,2.4184154105437567
13,2026-01-31 14:13:15.384000+00:00,2026-01-31 14:13:15.955000+00:00,2026-01-31 14:13:15.669500+00:00,0.25,0.05,0.37,0.33,1.7746479329179317,-0.3934455125749009,2.736200341303158,-3.7031362539347312,10.13252268190831
14,2026-01-31 14:13:23.062000+00:00,2026-01-31 14:13:23.809000+00:00,2026-01-31 14:13:23.435500+00:00,0.26,0.04,0.38,0.32,1.747529407952115,-0.43117266534836457,2.700089228165587,1.6218169214069045,4.379050399547458
15,2026-01-31 14:13:28.581000+00:00,2026-01-31 14:13:29.096000+00:00,2026-01-31 14:13:28.838500+00:00,0.19,0.05,0.47,0.29,1.7011823086033782,1.5757587264259703,1.8594175619675586,2.0446585445477985,3.8018740059592044
16,2026-01-31 14:13:34.583000+00:00,2026-01-31 14:13:35.090000+00:00,2026-01-31 14:13:34.836500+00:00,0.23,0.05,0.4,0.32,1.7585692971846727,-0.17249593749211303,1.7274926582239103,-3.755186055692418,6.487056341473456
