task_idx,start_utc,end_utc,mid_utc,p00,p01,p10,p11,Entropy,theta_q,radius,d2theta,kappa_H
13,2026-01-31 10:55:19.303000+00:00,2026-01-31 10:55:20.051000+00:00,2026-01-31 10:55:19.677000+00:00,0.12,0.04,0.43,0.41,1.603770523276661,3.086015254624734,5.044333491933499,-4.010259412595026,20.229085866294653
14,2026-01-31 10:55:25.765000+00:00,2026-01-31 10:55:26.254000+00:00,2026-01-31 10:55:26.009500+00:00,0.29,0.04,0.39,0.28,1.7476754576579567,-0.14623134317789402,3.6643556134056707,6.043582017764859,22.14583369187423
15,2026-01-31 10:55:31.884000+00:00,2026-01-31 10:55:32.429000+00:00,2026-01-31 10:55:32.156500+00:00,0.23,0.08,0.41,0.28,1.8207812398136722,0.1858988728269651,2.292697152098639,-2.7188084933721015,6.2334044898558085
16,2026-01-31 10:55:37.963000+00:00,2026-01-31 10:55:38.818000+00:00,2026-01-31 10:55:38.390500+00:00,0.2,0.12,0.38,0.3,1.8829954369205772,0.25134784543203975,2.427345966443916,-0.2666812433997823,0.6473276404927096
17,2026-01-31 10:55:44.185000+00:00,2026-01-31 10:55:44.712000+00:00,2026-01-31 10:55:44.448500+00:00,0.22,0.09,0.41,0.28,1.8348322834766098,0.294822220523714,2.234523129362889,-0.021974597513400695,0.049102746402134086
18,2026-01-31 10:55:49.085000+00:00,2026-01-31 10:55:49.639000+00:00,2026-01-31 10:55:49.362000+00:00,0.23,0.02,0.48,0.27,1.618835313955557,1.8725230518112166,1.711884911672684,1.5342264561958263,2.626419121450687
19,2026-01-31 10:55:54.546000+00:00,2026-01-31 10:55:55.321000+00:00,2026-01-31 10:55:54.933500+00:00,0.2,0.07,0.48,0.25,1.7412096784656363,1.5407198143519318,2.339800212315122,-1.9095040687467861,4.467858025470319
20,2026-01-31 10:55:59.787000+00:00,2026-01-31 10:56:00.307000+00:00,2026-01-31 10:56:00.047000+00:00,0.2,0.05,0.45,0.3,1.719973094024628,2.1727851725022744,0.9646451273129787,0.9638685956096289,0.9297911441248324
21,2026-01-31 10:56:04.586000+00:00,2026-01-31 10:56:05.091000+00:00,2026-01-31 10:56:04.838500+00:00,0.22,0.04,0.48,0.26,1.6798849066147914,1.6452067220766908,1.7911990331183303,-1.1596438085759289,2.077152868682862
22,2026-01-31 10:56:09.326000+00:00,2026-01-31 10:56:09.828000+00:00,2026-01-31 10:56:09.577000+00:00,0.22,0.06,0.42,0.3,1.7708429873837632,0.15057739429286196,0.9742873949820823,-0.9670508773582434,0.9421854801165
23,2026-01-31 10:56:14.067000+00:00,2026-01-31 10:56:14.798000+00:00,2026-01-31 10:56:14.432500+00:00,0.2,0.05,0.36,0.39,1.7408943001798876,-1.7213726399281628,1.7879958896309627,-0.37732070643719595,0.6746478721823574
24,2026-01-31 10:56:20.363000+00:00,2026-01-31 10:56:20.880000+00:00,2026-01-31 10:56:20.621500+00:00,0.18,0.06,0.38,0.38,1.7497470292570396,-2.2721352590968014,1.4209704510189822,1.3211874150523855,1.8773682770475915
25,2026-01-31 10:56:27.004000+00:00,2026-01-31 10:56:27.554000+00:00,2026-01-31 10:56:27.279000+00:00,0.21,0.03,0.41,0.35,1.6820752781487807,-2.4050214527815394,1.0002623526335022,0.41787642548390025,0.4179860564646044
26,2026-01-31 10:56:32.765000+00:00,2026-01-31 10:56:33.568000+00:00,2026-01-31 10:56:33.166500+00:00,0.16,0.1,0.4,0.34,1.81315477630752,2.330307288104001,0.6549284077159417,-1.4149703726093055,0.9267042930982452
27,2026-01-31 10:56:38.364000+00:00,2026-01-31 10:56:38.916000+00:00,2026-01-31 10:56:38.640000+00:00,0.18,0.07,0.39,0.36,1.7742749790976127,-2.289048330390919,0.8212033943617185,3.2116862549787086,2.6374476542133913
28,2026-01-31 10:56:44.184000+00:00,2026-01-31 10:56:44.682000+00:00,2026-01-31 10:56:44.433000+00:00,0.16,0.02,0.41,0.41,1.5906635459923937,-2.975111720385614,3.815545189060361,-2.3498930786793597,8.966123231161271
29,2026-01-31 10:56:50.104000+00:00,2026-01-31 10:56:50.861000+00:00,2026-01-31 10:56:50.482500+00:00,0.22,0.06,0.38,0.34,1.7837336624996327,-0.7559260668931274,1.5140684501017134,2.9052490434871814,4.398745916432122
