task_idx,start_utc,end_utc,mid_utc,p00,p01,p10,p11,Entropy,theta_q,radius,d2theta,kappa_H
0,2026-01-31 15:19:49.687000+00:00,2026-01-31 15:19:50.665000+00:00,2026-01-31 15:19:50.176000+00:00,0.13,0.02,0.52,0.33,1.5139203135997996,2.593915284055973,4.397169323317931,,
1,2026-01-31 15:19:54.649000+00:00,2026-01-31 15:19:55.243000+00:00,2026-01-31 15:19:54.946000+00:00,0.19,0.03,0.47,0.31,1.6427434706940507,2.0307265421274576,0.9673019562728424,,
2,2026-01-31 15:20:00.851000+00:00,2026-01-31 15:20:01.408000+00:00,2026-01-31 15:20:01.129500+00:00,0.23,0.02,0.47,0.28,1.6267208014211763,0.8334984839552668,1.2266401677172334,-0.6340393162436757,0.7777380932164624
3,2026-01-31 15:20:06.890000+00:00,2026-01-31 15:20:07.758000+00:00,2026-01-31 15:20:07.324000+00:00,0.17,0.04,0.44,0.35,1.6715885386342308,2.904398529490607,0.8036099430867182,3.268128103707531,2.6263002394205133
4,2026-01-31 15:20:12.550000+00:00,2026-01-31 15:20:13.111000+00:00,2026-01-31 15:20:12.830500+00:00,0.2,0.05,0.36,0.39,1.7408943001798876,-0.9536669931677342,1.9443141406903595,0.3542197389859052,0.6887144474219437
5,2026-01-31 15:20:18.831000+00:00,2026-01-31 15:20:19.428000+00:00,2026-01-31 15:20:19.129500+00:00,0.16,0.04,0.41,0.39,1.665953002528302,-2.688106379681257,1.3072127363050454,-4.159559171034768,5.437428725791106
6,2026-01-31 15:20:24.749000+00:00,2026-01-31 15:20:25.528000+00:00,2026-01-31 15:20:25.138500+00:00,0.26,0.02,0.41,0.31,1.6693446849485811,-0.28958944392669217,2.3856252117739327,4.132956322268088,9.85968480156322
7,2026-01-31 15:20:31.089000+00:00,2026-01-31 15:20:31.624000+00:00,2026-01-31 15:20:31.356500+00:00,0.15,0.04,0.46,0.35,1.6417350447199315,2.7149532538844827,1.9080238357417438,0.6060257620566101,1.1563115990775665
8,2026-01-31 15:20:36.829000+00:00,2026-01-31 15:20:37.340000+00:00,2026-01-31 15:20:37.084500+00:00,0.18,0.03,0.45,0.34,1.6446495551236673,2.836715897064342,0.8453080334618536,-2.8827800546313167,2.4368371388834533
9,2026-01-31 15:20:41.833000+00:00,2026-01-31 15:20:42.581000+00:00,2026-01-31 15:20:42.207000+00:00,0.21,0.05,0.4,0.34,1.7468645222692212,-0.37296146288420623,1.6197480236795023,2.9517453040511814,4.781083622642153
10,2026-01-31 15:20:47.750000+00:00,2026-01-31 15:20:48.253000+00:00,2026-01-31 15:20:48.001500+00:00,0.14,0.04,0.33,0.49,1.6149686176855678,-2.3541477845235255,2.9646069266173214,-5.05469426887036,14.985181641425948
11,2026-01-31 15:20:52.994000+00:00,2026-01-31 15:20:53.527000+00:00,2026-01-31 15:20:53.260500+00:00,0.14,0.04,0.39,0.43,1.6362257908119926,-2.7234997431091084,2.278588367686299,1.6118343630537382,3.6727070302913023
12,2026-01-31 15:20:58.670000+00:00,2026-01-31 15:20:59.457000+00:00,2026-01-31 15:20:59.063500+00:00,0.23,0.04,0.34,0.39,1.7323927085029691,-0.8324794790839842,3.007055030443316,2.260372222610707,6.797063662675866
13,2026-01-31 15:21:05.270000+00:00,2026-01-31 15:21:05.845000+00:00,2026-01-31 15:21:05.557500+00:00,0.18,0.03,0.44,0.35,1.6483218463659632,-3.1060536680568633,0.7806272861062176,-4.164594452998003,3.2509960655768384
14,2026-01-31 15:21:10.450000+00:00,2026-01-31 15:21:10.955000+00:00,2026-01-31 15:21:10.702500+00:00,0.17,0.02,0.46,0.35,1.5928999510496666,2.925002661906098,1.7856301494747602,2.0214452117562534,3.609553515623357
15,2026-01-31 15:21:16.609000+00:00,2026-01-31 15:21:17.417000+00:00,2026-01-31 15:21:17.013000+00:00,0.17,0.04,0.48,0.31,1.6524046501994198,2.1543141551899563,1.63930438811016,-0.5185595294995178,0.8500769122048996
16,2026-01-31 15:21:22.013000+00:00,2026-01-31 15:21:22.517000+00:00,2026-01-31 15:21:22.265000+00:00,0.16,0.01,0.42,0.41,1.5424865503198868,-2.883095820068451,2.7060544066832475,2.0164638386373213,5.45666085646194
17,2026-01-31 15:21:28.750000+00:00,2026-01-31 15:21:29.302000+00:00,2026-01-31 15:21:29.026000+00:00,0.26,0.09,0.36,0.29,1.8664611238232158,0.007695506419826458,5.330460369271618,1.6450159945670997,8.76869256585786
18,2026-01-31 15:21:34.669000+00:00,2026-01-31 15:21:35.400000+00:00,2026-01-31 15:21:35.034500+00:00,0.27,0.04,0.42,0.27,1.73144362104212,0.04185286385485244,3.5605395109287317,-2.8566339690532523,10.171158115075269
19,2026-01-31 15:21:39.949000+00:00,2026-01-31 15:21:40.505000+00:00,2026-01-31 15:21:40.227000+00:00,0.17,0.02,0.45,0.36,1.5964806128990214,3.0815151235907123,1.7211774705854097,3.0055049023008333,5.173007325574197
20,2026-01-31 15:21:45.950000+00:00,2026-01-31 15:21:46.515000+00:00,2026-01-31 15:21:46.232500+00:00,0.15,0.04,0.4,0.41,1.652455040588467,-2.7011728800425745,1.794705340369003,-2.539164956189559,4.5570529069512276
21,2026-01-31 15:21:51.629000+00:00,2026-01-31 15:21:52.412000+00:00,2026-01-31 15:21:52.020500+00:00,0.13,0.04,0.51,0.32,1.589862102014763,2.4426000662120138,3.6758729418701557,-1.639909664471297,6.0280995627414065
