task_idx,bin_start_utc,bin_end_utc,x_Delta,x_Theta,x_Alpha,x_Beta,x_Gamma,theta_h,radius,dtheta,d2theta,kappa_torus,dr,d2r,kappa_geom
0,2026-01-31 14:26:41.879500+00:00,2026-01-31 14:26:42.129500+00:00,7299.032056329415,321.4088821722848,98.6103093425367,66.69287159418376,44.553203055422074,0.4340772529495657,1.959226265522598,,,,,,
0,2026-01-31 14:26:42.004500+00:00,2026-01-31 14:26:42.254500+00:00,17479.084960709624,1403.7013024918397,454.55433035672394,377.5120305949023,48.28845913564429,1.254672449380954,4.219390510301962,0.8205951964313883,,,2.2601642447793644,,
0,2026-01-31 14:26:42.129500+00:00,2026-01-31 14:26:42.379500+00:00,27687.369877617726,2659.621412016377,841.550061113033,783.8081366038426,56.5641223842102,1.541071737106246,7.180232401427248,0.2863992877252919,-0.5341959087060965,0.5341959087060965,2.960841891125286,0.7006776463459214,0.7006776463459214
0,2026-01-31 14:26:42.254500+00:00,2026-01-31 14:26:42.504500+00:00,24402.231811771686,2306.033027641908,698.5100607859423,613.1519955562966,47.246878330585155,1.4343838937420796,6.755524126058096,-0.10668784336416626,-0.39308713108945814,0.39308713108945814,-0.42470827536915223,-3.385550166494438,3.385550166494438
0,2026-01-31 14:26:42.379500+00:00,2026-01-31 14:26:42.629500+00:00,12174.683425176885,908.5101094232693,250.54955264471974,178.78405216599316,35.4981721861341,1.0351982850118129,3.609722167650129,-0.39918560873026676,-0.2924977653661005,0.2924977653661005,-3.145801958407967,-2.7210936830388146,2.7210936830388146
0,2026-01-31 14:26:42.504500+00:00,2026-01-31 14:26:42.754500+00:00,4695.7346192100185,168.61758143240309,36.817191628157616,38.342736695511235,32.70502818453099,0.5139848910681177,1.4956112277709213,-0.5212133939436951,-0.1220277852134284,0.1220277852134284,-2.1141109398792075,1.0316910185287593,1.0316910185287593
0,2026-01-31 14:26:42.629500+00:00,2026-01-31 14:26:42.879500+00:00,2537.2959360434015,44.43927416741195,13.456527691862693,53.410601218130935,30.566756351671852,0.4701482863992703,0.6308659013990968,-0.04383660466884742,0.4773767892748477,0.4773767892748477,-0.8647453263718244,1.2493656135073832,1.2493656135073832
0,2026-01-31 14:26:42.754500+00:00,2026-01-31 14:26:43.004500+00:00,1418.417631932352,26.559566061015488,13.163454063345508,71.91482942762978,36.07104414526829,-0.5516376521468646,0.187541166121851,-1.021785938546135,-0.9779493338772876,0.9779493338772876,-0.4433247352772458,0.42142059109457863,0.42142059109457863
0,2026-01-31 14:26:42.879500+00:00,2026-01-31 14:26:43.129500+00:00,714.4314790529451,23.017703235374192,14.877913950237986,60.942881687548194,42.54403045354318,-1.2886119362395831,0.3431834482516769,-0.7369742840927187,0.2848116544534163,0.2848116544534163,0.1556422821298259,0.5989670174070717,0.5989670174070717
0,2026-01-31 14:26:43.004500+00:00,2026-01-31 14:26:43.254500+00:00,505.7054531381979,10.802526620522437,10.687467656019315,42.46724748477007,43.98260825587474,-1.0708649718062142,0.407925521802399,0.21774696443336894,0.9547212485260876,0.9547212485260876,0.06474207355072209,-0.0909002085791038,0.0909002085791038
0,2026-01-31 14:26:43.129500+00:00,2026-01-31 14:26:43.379500+00:00,464.31902642502706,2.7242221295198727,5.496941156703626,58.61432336794766,39.23102392873745,-1.4438685030101168,0.2804157668677167,-0.37300353120390256,-0.5907504956372716,0.5907504956372716,-0.1275097549346823,-0.1922518284854044,0.1922518284854044
0,2026-01-31 14:26:43.254500+00:00,2026-01-31 14:26:43.504500+00:00,363.71692511785517,2.991263124906333,4.8817790345960335,80.32933559319814,33.83795003412992,-2.529101826747806,0.2617442135537597,-1.0852333237376892,-0.7122297925337866,0.7122297925337866,-0.01867155331395698,0.10883820162072533,0.10883820162072533
0,2026-01-31 14:26:43.379500+00:00,2026-01-31 14:26:43.629500+00:00,204.65020351099372,4.779231828374848,7.9266728208536685,73.41020116928235,41.034434447047055,-1.884195144290537,0.4326697716509851,0.6449066824572691,1.7301400061949583,1.7301400061949583,0.17092555809722537,0.18959711141118235,0.18959711141118235
0,2026-01-31 14:26:43.504500+00:00,2026-01-31 14:26:43.754500+00:00,86.04746134458952,8.702563589254211,17.31611155724621,63.16413037000949,55.55933069618096,-1.5242864678991852,0.9403032337282454,0.3599086763913517,-0.2849980060659174,0.2849980060659174,0.5076334620772603,0.336707903980035,0.336707903980035
0,2026-01-31 14:26:43.629500+00:00,2026-01-31 14:26:43.879500+00:00,79.4082012670642,27.70368174599278,27.419850798363054,71.27386449318749,69.21721557232985,-1.4844780173887928,1.4784141194371525,0.0398084505103924,-0.32010022588095927,0.32010022588095927,0.5381108857089071,0.03047742363164674,0.03047742363164674
