t,valid,kappa,MQ,a,kL,kS,mL,g,h,MRS_old,MRS_valley,MRS_gmm,MRS_h
0.0,0,,-0.1352200106965485,,0.2266753415439106,0.0271385176555597,-0.338983818154326,-0.011458150560961132,,0,0,0,0
1.0,0,,-0.1352200106965485,,0.2293022605386283,0.0285324780346897,-0.338983818154326,-0.011970511473771053,,0,0,0,0
2.0,1,0.0034610154973697,-0.1352200106965485,0.6664966890754976,0.2377062259732311,0.0299927037340083,-0.338983818154326,-0.012554234236067467,0.05056366644713486,1,0,1,1
3.0,1,0.1449397390728077,-0.1352200106965485,0.5405957479449484,0.2721661431861602,0.0406834855869266,-0.338983818154326,-0.016602747029339223,0.003255608911188132,0,0,1,1
4.0,1,0.1927644515566293,-0.1352200106965485,0.4728329973221347,0.356782480096397,0.0516501952221711,-0.338983818154326,-0.021165474042744877,-0.016181493143483112,0,0,0,0
5.0,1,0.2293022605386283,-0.1352200106965485,0.4428790646924124,0.356782480096397,0.045054130410307,-0.338983818154326,-0.018844414271642736,-0.01880965229572587,0,0,0,0
6.0,1,0.4153428652283075,-0.1352200106965485,0.4535210689379022,0.356782480096397,0.0379094660018314,-0.338983818154326,-0.01633031023999186,-0.014644528274663289,0,0,0,0
7.0,1,0.2119189323955176,-0.1352200106965485,0.4700377766629378,0.2721661431861602,0.0320625928949353,-0.338983818154326,-0.013569179623758407,-0.009087172004829717,0,0,0,0
8.0,1,0.1162019217103394,-0.1352200106965485,0.4706101015003522,0.2721661431861602,0.0262775577590704,-0.338983818154326,-0.01153350946113098,-0.006949408102055701,0,0,0,0
9.0,1,0.0992180326395812,-0.1352200106965485,0.462780956289442,0.327725251188373,0.0206768503354172,-0.338983818154326,-0.010024751521495836,-0.006806833291680525,0,0,0,0
10.0,1,0.1122969537949494,-0.1352200106965485,0.4546597076144725,0.3641179656036263,0.0149406681270035,-0.338983818154326,-0.008308927189790323,-0.0064395821736281805,0,0,0,0
11.0,1,0.2982220949644865,-0.1352200106965485,0.453939875990067,0.3641179656036263,0.0082642767043373,-0.338983818154326,-0.005959601646565021,-0.00420645928083456,0,0,0,0
12.0,1,0.013367326901565,-0.1352200106965485,0.4453487375427453,0.4372097221402582,0.0045814408354038,-0.338983818154326,-0.005271522908971999,-0.004863940565868599,0,0,0,0
13.0,1,0.2182860679225307,-0.1352200106965485,0.4292462015877373,0.5314706103978805,-0.0002565906650388,-0.338983818154326,-0.004352997824844741,-0.006265930239740224,0,0,0,0
14.0,1,0.0981873758992364,-0.1352200106965485,0.4596649910869864,0.5314706103978805,-0.0078621739921056,-0.338983818154326,-0.001676703094618908,0.0010156016581997981,0,0,0,1
