t,valid,kappa,MQ,a,kL,kS,mL,g,h,MRS_old,MRS_valley,MRS_gmm,MRS_h
0.0,0,,-0.3447731521312713,,0.4546736860663153,0.0260863960794952,-0.5163722326897816,-0.012996278653487651,,0,0,0,0
1.0,0,,-0.3447731521312713,,0.46063150550238,0.0318309511819292,-0.687971313248292,-0.015079088939258882,,0,0,0,0
2.0,1,0.61575014898381,-0.3447731521312713,0.5672384171935848,0.5364393856909424,0.0373199824449732,-0.687971313248292,-0.017641045823670282,0.009581992074208817,1,0,1,1
3.0,1,0.0654577207587325,-0.3447731521312713,0.5023553063504207,0.4546736860663153,0.0342116323549992,-0.687971313248292,-0.015867268782026916,-0.005055654490618455,0,0,1,0
4.0,1,0.1253907174761708,-0.3447731521312713,0.4704511280254776,0.5364393856909424,0.0306720125141636,-0.687971313248292,-0.015301721392208529,-0.010746013766189118,0,0,0,0
5.0,1,0.2630497506154587,-0.3447731521312713,0.4224324366370487,0.5364393856909424,0.0213989951769066,-0.687971313248292,-0.012038680759325892,-0.014856287071210065,0,0,0,0
6.0,1,0.1058449194976464,-0.3447731521312713,0.4306113282339526,0.5364393856909424,0.014488468073172,-0.687971313248292,-0.00960696625756125,-0.011333187849690247,0,0,0,0
7.0,1,1.3834986519796364,-0.3447731521312713,0.4281981639712489,0.5364393856909424,0.007386049147697,-0.687971313248292,-0.007107727800142925,-0.009162759668207558,0,0,0,0
8.0,1,0.8973494863748819,-0.3447731521312713,0.403269406474719,0.5364393856909424,0.0143160022044396,-0.687971313248292,-0.00954627801370365,-0.014669910164996178,0,0,0,0
9.0,1,0.89111060981759,-0.3447731521312713,0.4251862454706169,0.4546736860663153,0.0121336091911179,-0.687971313248292,-0.008098331869979797,-0.010555755959956937,0,0,0,0
10.0,1,0.2286301728333175,-0.3447731521312713,0.4465826721074922,0.443738914347459,0.009935864108202,-0.687971313248292,-0.007234039592017804,-0.0066378564773043325,0,0,0,0
11.0,1,0.2450246067513545,-0.3447731521312713,0.4564036805129794,0.443738914347459,0.0030245185215398,-0.687971313248292,-0.004802037077953288,-0.0026489248357007764,0,0,0,0
12.0,1,0.2410346887363093,-0.3447731521312713,0.4638674334306576,0.443738914347459,-0.0034086100072416,-0.687971313248292,-0.002538312227398915,0.0008652916261687807,0,0,0,1
13.0,1,0.2580804270730203,-0.3447731521312713,0.4632117755101,0.4546736860663153,-0.0087169644899216,-0.687971313248292,-0.0007613166714003595,0.002530081466850319,0,0,0,1
14.0,1,0.074926077749144,-0.3447731521312713,0.4812233219104098,0.4546736860663153,-0.0168807450330667,-0.687971313248292,0.002111399582799918,0.008653115830329183,0,0,0,1
15.0,1,0.8599767161999843,-0.687971313248292,0.4955089742262876,0.4546736860663153,-0.0254908136698763,-0.8260886703841579,0.0051316307121045315,0.014504707633995216,0,0,1,1
16.0,1,0.624994696597901,-0.687971313248292,0.4477966978325296,0.4546736860663153,-0.0206307759516579,-0.8260886703841579,0.0034214537572774552,0.004204713329719521,0,0,0,1
17.0,1,2.1427420617542654,-0.687971313248292,0.4332555147047171,0.4546736860663153,-0.0154490553724097,-0.8260886703841579,0.0015980812579726553,0.00023873867300911247,0,0,0,1
18.0,1,0.9995117471587064,-0.687971313248292,0.4523558519498663,0.4546736860663153,0.0065651716070493,-0.8260886703841579,-0.0061484066998213046,-0.004649079448256349,0,0,0,0
19.0,1,0.1208765088304049,-0.687971313248292,0.3520399182221554,0.443738914347459,0.0024004611445918,-0.8260886703841579,-0.0045919677641440984,-0.014260446636287446,0,0,0,0
20.0,1,0.6122472658795048,-0.687971313248292,0.3299009701950496,0.443738914347459,-0.0067466477512932,-0.8260886703841579,-0.001373232490054338,-0.0123334364719493,0,0,0,0
21.0,1,0.46063150550238,-0.687971313248292,0.3817436353198527,0.4386990252176732,-0.0128891336356913,-0.8260886703841579,0.0008301329900310524,-0.006480473916085784,0,0,0,0
22.0,1,0.1279908428382832,-0.687971313248292,0.4231027241334306,0.4238004074343281,-0.0191389325445715,-0.8260886703841579,0.0031532491827277217,0.0004226356956965084,0,0,0,1
23.0,1,1.3401716819833132,-0.687971313248292,0.478414170255648,0.4238004074343281,-0.027407029116513,-0.8260886703841579,0.006062672738148716,0.012074279657040617,0,0,0,1
24.0,1,0.2776951077989373,-0.687971313248292,0.3780314606117063,0.4238004074343281,-0.0115326699892062,-0.8260886703841579,0.0004767154418911674,-0.007169479657220725,0,0,0,0
