t,valid,kappa,mq,a,kL,kS,mqL,g,h
0,True,,-0.13522001069654857,,0.2266753415439106,0.0271385176555597,-0.33898381815432604,-0.011458150560961132,
1,True,,-0.13522001069654857,,0.2293022605386283,0.028532478034689737,-0.33898381815432604,-0.011970511473771067,
2,True,0.0034610154973697,-0.13522001069654857,0.6664966890754976,0.23770622597323116,0.02999270373400838,-0.33898381815432604,-0.012554234236067495,0.05056366644713483
3,True,0.1449397390728077,-0.13522001069654857,0.5405957479449484,0.2721661431861602,0.040683485586926665,-0.33898381815432604,-0.016602747029339244,0.0032556089111881042
4,True,0.1927644515566293,-0.13522001069654857,0.4728329973221347,0.356782480096397,0.05165019522217117,-0.33898381815432604,-0.021165474042744905,-0.01618149314348314
5,True,0.2293022605386283,-0.13522001069654857,0.44287906469241245,0.356782480096397,0.04505413041030703,-0.33898381815432604,-0.01884441427164275,-0.01880965229572589
6,True,0.4153428652283075,-0.13522001069654857,0.4535210689379022,0.356782480096397,0.037909466001831434,-0.33898381815432604,-0.01633031023999187,-0.014644528274663296
7,True,0.2119189323955176,-0.13522001069654857,0.4700377766629378,0.2721661431861602,0.032062592894935384,-0.33898381815432604,-0.013569179623758434,-0.009087172004829745
8,True,0.1162019217103394,-0.13522001069654857,0.47061010150035226,0.2721661431861602,0.026277557759070477,-0.33898381815432604,-0.011533509461131006,-0.006949408102055715
9,True,0.0992180326395812,-0.13522001069654857,0.46278095628944205,0.32772525118837303,0.020676850335417215,-0.33898381815432604,-0.010024751521495843,-0.006806833291680525
10,True,0.1122969537949494,-0.13522001069654857,0.45465970761447255,0.3641179656036263,0.014940668127003539,-0.33898381815432604,-0.008308927189790337,-0.006439582173628194
11,True,0.2982220949644865,-0.13522001069654857,0.453939875990067,0.3641179656036263,0.008264276704337305,-0.33898381815432604,-0.005959601646565023,-0.004206459280834567
12,True,0.013367326901565,-0.13522001069654857,0.44534873754274534,0.4372097221402582,0.004581440835403899,-0.33898381815432604,-0.005271522908972034,-0.004863940565868627
13,True,0.2182860679225307,-0.13522001069654857,0.4292462015877373,0.5314706103978805,-0.00025659066503883163,-0.33898381815432604,-0.00435299782484473,-0.006265930239740217
14,True,0.0981873758992364,-0.13522001069654857,0.45966499108698644,0.5314706103978805,-0.007862173992105646,-0.33898381815432604,-0.0016767030946188916,0.001015601658199826
15,True,0.024409323295605,-0.5427476256121035,0.48994135716967313,0.5314706103978805,-0.015900306953775176,-0.2948857093266524,0.0011548415171007069,0.009397284575907806
16,True,0.5595293003102375,-0.5427476256121035,0.44078952886604833,0.5739312997479802,-0.015481032725058658,-0.2948857093266524,0.0006541862793578805,0.0003783424005355529
17,True,1.1510596095825734,-0.5427476256121035,0.41966414535976193,0.6104451193377423,-0.015032010131837348,-0.2948857093266524,0.00019251937781407708,-0.002979774142711028
18,True,1.6515791446090586,-0.5427476256121035,0.425044003020786,0.545872609835623,-0.014789811941951149,-0.2948857093266524,0.0006443020676979193,-0.0018319068335607563
19,True,0.876168544386905,-0.5427476256121035,0.4112669797523935,0.545872609835623,-0.008165280192570557,-0.2948857093266524,-0.0016867748068379507,-0.005890132338361227
20,True,0.246110191407834,-0.5427476256121035,0.4017241967821505,0.4395544640542808,-0.010631279604764994,-0.2948857093266524,6.515549400925769e-05,-0.005229442077549832
21,True,1.5237073196770297,-0.5427476256121035,0.4312786809355886,0.4467191531574576,-0.01547394248519551,-0.2948857093266524,0.0017096343061826478,7.535572128824705e-05
22,True,0.8720662197910758,-0.5427476256121035,0.4031315295154852,0.4467191531574576,-0.01011853976758541,-0.2948857093266524,-0.0001748544246645883,-0.005313831002830553
23,True,0.132308836224825,-0.5427476256121035,0.3904976016721788,0.3828616967262149,-0.011769006732859197,-0.2948857093266524,0.0009369831047776136,-0.005534368058310202
24,True,0.0598030852776958,-0.5427476256121035,0.42595687609971256,0.3828616967262149,-0.018027057666930267,-0.2948857093266524,0.0031391006828909167,0.0007837899918327132
25,True,0.2240484225491929,-0.5427476256121035,0.4647077469371446,0.3828616967262149,-0.025899219002265043,-0.2948857093266524,0.005909200357200746,0.009457278214460421
26,True,0.8919629611818984,-0.5427476256121035,0.4916647588731351,0.3828616967262149,-0.03269694744139768,-0.2948857093266524,0.008301222640937033,0.016889909755427115
27,True,1.1163254652317969,-0.5427476256121035,0.47486834213594825,0.3733522657090156,-0.034134155497166814,-0.2948857093266524,0.008886039285703827,0.014240849605870007
28,True,0.6325569394897619,-0.5427476256121035,0.4403076007821782,0.3641179656036263,-0.033985790045501625,-0.2948857093266524,0.008910627464509706,0.008563771641436548
29,True,0.5883332991857227,-0.5427476256121035,0.435386111826939,0.2936333450593017,-0.03684689331600146,-0.2948857093266524,0.010503584326672678,0.009444902074228878
30,True,1.0493283931338684,-0.0470237930412013,0.439665485975626,0.2277236781614732,-0.03883287343923416,-0.8728891478158536,0.011710679870409576,0.011269572247512832
31,True,1.1285568467925655,-0.0470237930412013,0.4110376050040037,0.2277236781614732,-0.03660635640873028,-1.2394003909078657,0.01090191849781213,0.006671334047166529
32,True,2.679672373412015,-0.0470237930412013,0.36087557176393054,0.20802348300578255,-0.03490930146903885,-1.2394003909078657,0.01046858348418384,0.0014244904882029091
33,True,2.7557716032929487,-0.0470237930412013,0.3317321833773169,0.18784573204825444,-0.022439302608519143,-1.2394003909078657,0.006248376904453884,-0.00461936092953164
34,True,0.1624759654201346,-0.0470237930412013,0.5425415080102979,0.18784573204825444,-0.0070253284685117216,-1.2394003909078657,0.0008244224240749711,0.021190383848922904
35,True,0.0362965089551905,-0.0470237930412013,0.5609572701445534,0.18784573204825444,-0.009281949519544525,-1.2394003909078657,0.0016184947216596648,0.02702386390283236
36,True,0.0252724279915032,-0.0470237930412013,0.5497132469783961,0.20802348300578255,-0.011291086997851956,-1.2394003909078657,0.002157675535594108,0.02443530855622976
37,True,0.2254090736166026,-0.0470237930412013,0.5503026236706974,0.20802348300578255,-0.014645823589917967,-1.2394003909078657,0.0033381588038123564,0.025775759654968547
38,True,0.3572284074122596,-0.0470237930412013,0.5663162834729573,0.19285074176503292,-0.015905344206907996,-1.2394003909078657,0.003907547979664141,0.030860540373975016
39,True,0.3710075237949931,-0.0470237930412013,0.5608982903688418,0.18784573204825444,-0.01719597639500422,-1.2394003909078657,0.004403326273801355,0.029791868517609454
40,True,0.2300382827063438,-0.0470237930412013,0.5557182107150767,0.17399843695119394,-0.018016169463781154,-1.2394003909078657,0.00480709954449479,0.02873512967100309
41,True,0.5034119204855234,-0.0470237930412013,0.5665491332427656,0.14944577408745496,-0.019692251146923922,-1.2394003909078657,0.005601077409122149,0.032622155437928596
42,True,0.6430075445323589,-0.0470237930412013,0.5582107618226744,0.14944577408745496,-0.017443750258940093,-1.2394003909078657,0.004809862479426543,0.029436382592324645
43,True,0.0384094067025788,-0.0470237930412013,0.4887030110325719,0.14944577408745496,-0.008009541461963338,-1.2394003909078657,0.0014901009040923056,0.009485808009842105
44,True,0.0873402867971657,-0.0470237930412013,0.5454357906496126,0.17399843695119394,-0.0078029552837881695,-1.2394003909078657,0.001213217246038064,0.022342934339041075
45,True,1.4763565203590174,-1.6987545025905058,0.6021674195293005,0.18784573204825444,-0.008527298991636652,-1.2394003909078657,0.0013529441196677863,0.03963393576777584
46,True,1.0090770032942684,-1.6987545025905058,0.5617871469008389,0.18784573204825444,-0.0006123520019108065,-0.7800462792252257,-0.0014005245863525553,0.024242082238568614
47,True,0.3756970076230381,-1.6987545025905058,0.475160064695026,0.18784573204825444,0.01149835927030964,-0.7800462792252257,-0.005662108657331404,-0.00025377955122729556
48,True,0.7764473028019069,-1.6987545025905058,0.5062156196209812,0.18784573204825444,0.013609973862829224,-0.7800462792252257,-0.0064051552802138634,0.005241291546133266
49,True,0.1359482459740684,-1.6987545025905058,0.6032462427661048,0.18784573204825444,0.018460228447338394,-0.7800462792252257,-0.008111889691837458,0.030536905021091743
50,True,0.3900263858293917,-1.6987545025905058,0.5796517123756936,0.19285074176503292,0.01742242152271285,-0.7800462792252257,-0.007788323951592463,0.023178100842932904
51,True,0.6149445332669985,-1.6987545025905058,0.5789939893706272,0.19285074176503292,0.017482144001651136,-0.7800462792252257,-0.007809339427826842,0.022953650749412934
52,True,0.1629433022008415,-1.6987545025905058,0.6095146321842239,0.18784573204825444,0.018126736629942436,-0.7800462792252257,-0.007994538746474211,0.032823219314037685
53,True,0.1906378923949625,-1.6987545025905058,0.6270526596500425,0.19285074176503292,0.018832879699792453,-0.7800462792252257,-0.008284643776672585,0.03889454701147137
54,True,0.0219796212922362,-1.6987545025905058,0.6033390270527685,0.19005858141832485,0.01670839450280749,-0.7800462792252257,-0.007513847542338897,0.031166655102571106
55,True,0.0103356035350383,-1.6987545025905058,0.5682974450513113,0.19005858141832485,0.01399077664003573,-0.7800462792252257,-0.006557557136707557,0.02097697745416187
56,True,0.1124998375894095,-1.6987545025905058,0.5203723740172527,0.19005858141832485,0.010587560927608639,-0.7800462792252257,-0.005360014767461962,0.009496723363449332
57,True,0.0646718735613243,-1.6987545025905058,0.6935808583005408,0.21449840811151374,0.01984167855242313,-0.7800462792252257,-0.008819655448890597,0.0666082370793284
