task_idx,bin_start_utc,bin_end_utc,x_Delta,x_Theta,x_Alpha,x_Beta,x_Gamma,theta_h,radius,dtheta,d2theta,kappa_torus,dr,d2r,kappa_geom
0,2026-02-01 06:51:14.528500+00:00,2026-02-01 06:51:14.778500+00:00,22.437233920363685,1.7024088244217497,13.336196292281794,18.87197767478696,5.446231806955642,-2.513094247066899,0.17406103212970717,,,,,,
0,2026-02-01 06:51:14.653500+00:00,2026-02-01 06:51:14.903500+00:00,43.98210623467928,0.5644769766126568,24.160112545883884,15.44869030490745,3.8197495726543482,2.2098993434445755,0.39448641880967067,-1.5601917166681114,,,0.2204253866799635,,
0,2026-02-01 06:51:14.778500+00:00,2026-02-01 06:51:15.028500+00:00,141.2677002060995,0.7501540962791646,27.24155074266568,15.82355097486512,7.417134435229023,-1.9376149239999672,0.21631279072918155,2.1356710397350445,-2.58732255077643,2.58732255077643,-0.17817362808048912,-0.3985990147604526,0.3985990147604526
0,2026-02-01 06:51:14.903500+00:00,2026-02-01 06:51:15.153500+00:00,253.06808810474035,2.0560084065576434,21.536824717039913,20.47041894176825,9.365908331453749,-1.6104790062924519,0.6520270215424075,0.32713591770751527,-1.8085351220275292,1.8085351220275292,0.435714230813226,0.6138878588937151,0.6138878588937151
0,2026-02-01 06:51:15.028500+00:00,2026-02-01 06:51:15.278500+00:00,267.2063280960365,4.029339811499795,12.552821657216604,21.94393973794743,6.605186852533329,-1.8228975431902574,0.35765725166643586,-0.21241853689780554,-0.5395544546053208,0.5395544546053208,-0.2943697698759717,-0.7300840006891978,0.7300840006891978
0,2026-02-01 06:51:15.153500+00:00,2026-02-01 06:51:15.403500+00:00,195.80043036597354,5.12963365664244,5.635907261822556,15.865334760708386,3.627119073652488,1.4046412651414275,0.19122393579600586,-3.0556464988479015,-2.843227961950096,2.843227961950096,-0.16643331587043,0.12793645400554168,0.12793645400554168
0,2026-02-01 06:51:15.278500+00:00,2026-02-01 06:51:15.528500+00:00,128.06337353624798,4.019849378067829,2.0221759568980833,10.548920520551846,2.1608728757624296,1.265123429772647,0.5228531345439423,-0.13951783536878049,2.916128663479121,2.916128663479121,0.3316291987479365,0.4980625146183665,0.4980625146183665
0,2026-02-01 06:51:15.403500+00:00,2026-02-01 06:51:15.653500+00:00,103.54585005528934,1.8644531125905366,0.6820725205266647,8.011261099559812,1.5027042277730722,1.2452094017989366,0.6716154821808246,-0.01991402797371045,0.11960380739507004,0.11960380739507004,0.14876234763688223,-0.18286685111105427,0.18286685111105427
0,2026-02-01 06:51:15.528500+00:00,2026-02-01 06:51:15.778500+00:00,130.10170621747596,1.035584698043016,1.2343759912803327,5.347483992101037,1.5362569474421859,1.1569404885666728,0.761133970576382,-0.08826891323226382,-0.06835488525855338,0.06835488525855338,0.08951848839555743,-0.0592438592413248,0.0592438592413248
0,2026-02-01 06:51:15.653500+00:00,2026-02-01 06:51:15.903500+00:00,168.85662317670818,1.855166237961293,3.347615987220449,4.245920064007651,2.2639560900201667,1.0492993993789628,0.7353027559085419,-0.10764108918770998,-0.019372175955446158,0.019372175955446158,-0.025831214667840108,-0.11534970306339754,0.11534970306339754
0,2026-02-01 06:51:15.778500+00:00,2026-02-01 06:51:16.028500+00:00,251.55468797770297,5.942136233893967,5.513535569940212,4.466112584223773,3.386204868757093,0.873629811483559,0.6558835454183599,-0.17566958789540377,-0.0680284987076938,0.0680284987076938,-0.07941921049018197,-0.05358799582234186,0.05358799582234186
0,2026-02-01 06:51:15.903500+00:00,2026-02-01 06:51:16.153500+00:00,566.2073578293212,12.2653800076231,5.793062076595674,4.88367691078416,3.3350729724488812,0.7979621940580979,0.7433150319260367,-0.07566761742546113,0.10000197046994264,0.10000197046994264,0.08743148650767674,0.1668506969978587,0.1668506969978587
0,2026-02-01 06:51:16.028500+00:00,2026-02-01 06:51:16.278500+00:00,1042.7977486363916,12.469723308016814,4.193249641502797,5.475329645723909,3.0652982500943224,0.6823420066034204,0.8637223730876789,-0.1156201874546775,-0.03995257002921638,0.03995257002921638,0.1204073411616422,0.032975854653965464,0.032975854653965464
0,2026-02-01 06:51:16.153500+00:00,2026-02-01 06:51:16.403500+00:00,1178.9150847514043,5.701084631822021,3.130912695836734,7.256716979680784,3.7708538262952906,0.47222631902962464,0.7807075796302411,-0.21011568757379573,-0.09449550011911824,0.09449550011911824,-0.08301479345743779,-0.20342213461908,0.20342213461908
0,2026-02-01 06:51:16.278500+00:00,2026-02-01 06:51:16.528500+00:00,857.9412517550971,1.332945981927009,4.284125323324078,9.907939288403885,3.8484664558054513,0.5123327521049196,0.5501229726520238,0.040106433075294934,0.25022212064909066,0.25022212064909066,-0.23058460697821725,-0.14756981352077947,0.14756981352077947
1,2026-02-01 06:51:20.461500+00:00,2026-02-01 06:51:20.711500+00:00,149.47264281493315,5.2330750854667,2.9609792898286047,8.379636223257783,2.3059370198472458,1.164144052393763,0.5917213930534924,0.6518113002888434,0.6117048672135484,0.6117048672135484,0.04159842040146855,0.2721830273796858,0.2721830273796858
1,2026-02-01 06:51:20.586500+00:00,2026-02-01 06:51:20.836500+00:00,120.57366727015241,2.9607037381650825,1.8354047736318289,3.555689001200091,2.056622239767824,1.0556199106674105,0.7776041778818602,-0.1085241417263525,-0.7603354420151959,0.7603354420151959,0.18588278482836784,0.1442843644268993,0.1442843644268993
1,2026-02-01 06:51:20.711500+00:00,2026-02-01 06:51:20.961500+00:00,100.07126901657105,4.772900414800409,2.105764954526145,3.407694575126338,2.709634555657366,0.9637825444712665,0.7224299519271243,-0.09183736619614391,0.016686775530208586,0.016686775530208586,-0.05517422595473587,-0.2410570107831037,0.2410570107831037
1,2026-02-01 06:51:20.836500+00:00,2026-02-01 06:51:21.086500+00:00,64.0178742936109,8.630236660166641,3.9597982506344316,6.306394234115082,2.4695485907889236,1.1381863106694754,0.6541215622933567,0.17440376619820885,0.26624113239435276,0.26624113239435276,-0.06830838963376762,-0.013134163679031752,0.013134163679031752
