task_idx,start_utc,end_utc,mid_utc,p00,p01,p10,p11,Entropy,theta_q,radius,d2theta,kappa_H
14,2026-01-31 15:37:35.812000+00:00,2026-01-31 15:37:36.582000+00:00,2026-01-31 15:37:36.197000+00:00,0.16,0.01,0.44,0.39,1.5403994122237061,3.099239029558375,3.6693925675203185,-1.1753527438101699,4.31283062235165
15,2026-01-31 15:37:49.615000+00:00,2026-01-31 15:37:50.146000+00:00,2026-01-31 15:37:49.880500+00:00,0.19,0.01,0.38,0.42,1.577764189550178,-2.521569601960207,2.624131070341351,3.7933912512219234,9.954355844292504
16,2026-01-31 15:37:58.651000+00:00,2026-01-31 15:37:59.440000+00:00,2026-01-31 15:37:59.045500+00:00,0.11,0.09,0.41,0.39,1.7201222743475455,2.767407178504647,2.6435259860678593,-1.6565852023757364,4.379226030615743
17,2026-01-31 15:38:04.171000+00:00,2026-01-31 15:38:04.692000+00:00,2026-01-31 15:38:04.431500+00:00,0.21,0.04,0.41,0.34,1.715135843075533,-1.402186026752467,0.4951036732270149,3.107800628637204,1.5386835068955058
18,2026-01-31 15:38:09.893000+00:00,2026-01-31 15:38:10.446000+00:00,2026-01-31 15:38:10.169500+00:00,0.27,0.03,0.42,0.28,1.7016549934289742,0.06286960215347168,2.167054558455208,-0.6485364730165335,1.405413920174942
19,2026-01-31 15:38:15.949000+00:00,2026-01-31 15:38:16.715000+00:00,2026-01-31 15:38:16.332000+00:00,0.25,0.02,0.39,0.34,1.6718479109535225,-0.8401737397135163,1.4799455114285525,-2.3680989707729267,3.5046574424139676
20,2026-01-31 15:38:23.331000+00:00,2026-01-31 15:38:23.857000+00:00,2026-01-31 15:38:23.594000+00:00,0.19,0.05,0.35,0.41,1.7288081796545263,-1.6863039561731057,1.9637634412443083,0.05691312540739854,0.11176391500200183
21,2026-01-31 15:38:28.233000+00:00,2026-01-31 15:38:28.756000+00:00,2026-01-31 15:38:28.494500+00:00,0.22,0.02,0.39,0.37,1.653976623039536,-1.8172978418820838,1.2974579559612798,0.7151363307506113,0.9278593219293378
22,2026-01-31 15:38:34.352000+00:00,2026-01-31 15:38:35.137000+00:00,2026-01-31 15:38:34.744500+00:00,0.27,0.05,0.36,0.32,1.7827671589291854,-0.3920636057721464,3.5184919739763405,1.5562281218189153,5.475576156296128
23,2026-01-31 15:38:40.472000+00:00,2026-01-31 15:38:40.990000+00:00,2026-01-31 15:38:40.731000+00:00,0.16,0.07,0.36,0.41,1.749572022820288,-2.1470283471999774,1.4379044568578438,-3.1801989775377684,4.572822283496315
24,2026-01-31 15:38:46.191000+00:00,2026-01-31 15:38:46.758000+00:00,2026-01-31 15:38:46.474500+00:00,0.21,0.05,0.44,0.3,1.7311560353664208,1.0526420929804148,0.7700426735414759,-1.328550125571363,1.0230402906288358
25,2026-01-31 15:38:52.291000+00:00,2026-01-31 15:38:53.060000+00:00,2026-01-31 15:38:52.675500+00:00,0.18,0.05,0.44,0.33,1.7103733131847783,2.61094213701705,1.083276895442783,4.641814911035828,5.02837084604691
26,2026-01-31 15:38:58.571000+00:00,2026-01-31 15:38:59.100000+00:00,2026-01-31 15:38:58.835500+00:00,0.16,0.03,0.49,0.32,1.6050994911405934,2.5868823771349394,3.430249068422962,-1.5823598039187452,5.427888243302216
27,2026-01-31 15:39:05.432000+00:00,2026-01-31 15:39:05.952000+00:00,2026-01-31 15:39:05.692000+00:00,0.22,0.03,0.34,0.41,1.6888986707376854,-1.4675027824120324,2.4766215185384417,2.2528599075147246,5.57948132520349
28,2026-01-31 15:39:10.916000+00:00,2026-01-31 15:39:11.740000+00:00,2026-01-31 15:39:11.328000+00:00,0.2,0.03,0.47,0.3,1.6491977568081828,2.273861638888948,1.61975439876148,-4.770621033511221,7.727234403853838
29,2026-01-31 15:39:17.212000+00:00,2026-01-31 15:39:17.714000+00:00,2026-01-31 15:39:17.463000+00:00,0.18,0.04,0.41,0.37,1.6891756223420646,-2.730646315605795,1.3668028803900043,3.8204982385634487,5.22186799699346
