t,valid,kappa,MQ,a,kL,kS,mL,g,h,MRS_old,MRS_valley,MRS_gmm,MRS_h
0.0,0,,-0.10173395462275,,0.3042658008334589,-0.0225511378833202,-0.4430825245504519,0.00537446868201741,,0,0,0,0
1.0,0,,-0.10173395462275,,0.3539245995407197,-0.0158097110101219,-0.7844310944781537,0.002565730775419285,,0,0,0,0
2.0,1,0.7534010683198837,-0.10173395462275,0.6093847449242348,0.3611069585422602,-0.0069127983399705,-0.7844310944781537,-0.000624695204835629,0.04014756563607577,1,0,0,1
3.0,1,1.0354623708252548,-0.10173395462275,0.434682871814759,0.3042658008334589,-0.0072223286205249,-0.7844310944781537,-4.3064012860411595e-05,-0.0012014833468437097,0,0,0,0
4.0,1,0.2345497346023551,-0.10173395462275,0.3496722683853952,0.2457942650827978,-0.0049324648461528,-0.7844310944781537,-0.00036256315588292754,-0.010187605133276958,0,0,0,0
5.0,1,0.0009162229966759,-0.10173395462275,0.3848325661075849,0.2457942650827978,-0.0085715026612657,-0.7844310944781537,0.0009179615992689194,-0.006104227850546616,0,0,0,0
6.0,1,0.925876447907144,-0.10173395462275,0.4016182344971121,0.3042658008334589,-0.0091564525342253,-0.7844310944781537,0.000637526208197156,-0.004668714741909566,0,0,0,0
7.0,1,0.3682893175438009,-0.10173395462275,0.3411046819297305,0.3042658008334589,-0.0046069636978444,-0.7844310944781537,-0.0009633730883362527,-0.01131768961127111,0,0,0,0
8.0,1,0.3539245995407197,-0.10173395462275,0.6968568217183451,0.3042658008334589,0.0084407605419241,-0.7844310944781537,-0.005554678465276948,0.07144020012137198,1,0,0,1
9.0,1,0.5405142737001865,-0.10173395462275,0.4393347237842743,0.2457942650827978,0.004844643492569,-0.7844310944781537,-0.003802986118661728,-0.0042924822124613335,0,0,0,0
10.0,1,0.7589553741765513,-0.10173395462275,0.4338220687962733,0.2457942650827978,0.0074757512909939,-0.7844310944781537,-0.004728834884333769,-0.0060086681065674025,0,0,0,0
11.0,1,0.9984765146116528,-0.10173395462275,0.3515192064879142,0.2359962804082391,0.006146427998519,-0.7844310944781537,-0.0041795816085234815,-0.013882879393157365,0,0,0,0
12.0,1,0.4646859711856687,-0.10173395462275,0.3224729046624722,0.2232936864200356,0.0063570422306123,-0.7844310944781537,-0.004148054267872131,-0.015457517591459979,0,0,0,0
13.0,1,0.6483983593445947,-0.10173395462275,0.2945161119037901,0.2101562431698703,0.0043331310052932,-0.7844310944781537,-0.0033266133830059897,-0.015593289446227726,0,0,0,0
14.0,1,0.2546070021261981,-0.10173395462275,0.2775739690101875,0.190202138662039,0.0036391437877547,-0.7844310944781537,-0.00291646365315128,-0.015503669410894627,0,0,0,0
15.0,1,1.0131296409969537,-0.7844310944781537,0.3066739062459622,0.190202138662039,0.0077771389217523,-0.8631192068760307,-0.004377992239704508,-0.016296069314223054,0,0,0,0
16.0,1,1.100330921771254,-0.7844310944781537,0.462886894952541,0.190202138662039,0.0256738006520455,-0.8631192068760307,-0.010675568561952243,-0.007439599818452124,0,0,0,0
17.0,1,0.0624671922232612,-0.7844310944781537,0.590520505988326,0.190202138662039,0.0416822784043765,-0.8631192068760307,-0.016308720261839556,0.018103020575291173,1,0,0,1
18.0,1,0.2369815280393976,-0.7844310944781537,0.4836974378587034,0.2101562431698703,0.035741169769534,-0.8631192068760307,-0.014384075762160926,-0.007368277958027816,0,0,0,0
19.0,1,0.7349529532927108,-0.7844310944781537,0.4619662465043915,0.2101562431698703,0.0348032334869587,-0.8631192068760307,-0.014054029555000116,-0.01097452984889933,0,0,0,0
20.0,1,0.4671420678882972,-0.7844310944781537,0.4435799589085744,0.190202138662039,0.0321845612585716,-0.8631192068760307,-0.01296661101743315,-0.012826672224257332,0,0,0,0
21.0,1,0.0754233187963774,-0.7844310944781537,0.4577518288989188,0.190202138662039,0.033688831189451,-0.8631192068760307,-0.013495941841345421,-0.01112129175364672,0,0,0,0
22.0,1,0.0888814967330716,-0.7844310944781537,0.4283233829362113,0.2101562431698703,0.0288340079248771,-0.8631192068760307,-0.011953545446374952,-0.013991656019707362,0,0,0,0
23.0,1,0.0787061425464037,-0.7844310944781537,0.3833201044424887,0.2101562431698703,0.0217835081894161,-0.8631192068760307,-0.009472576600721651,-0.016637032324238805,0,0,0,0
24.0,1,0.2087361462767501,-0.7844310944781537,0.3536884918329309,0.2154845739243356,0.0171321211701715,-0.8631192068760307,-0.00788013316544357,-0.017436933189752892,0,0,0,0
25.0,1,0.0250020927120315,-0.7844310944781537,0.3299328507374274,0.2272019202813806,0.012818032669538,-0.8631192068760307,-0.006459513601233616,-0.017418129487328,0,0,0,0
26.0,1,0.044522999839672,-0.7844310944781537,0.2837687371361863,0.2685704375249906,0.0065053420091404,-0.8631192068760307,-0.004582204892214969,-0.017073945341971535,0,0,0,0
27.0,1,0.0335223782733928,-0.7844310944781537,0.4076986565255927,0.3521487722025998,0.016665038432309,-0.8631192068760307,-0.008852323224507356,-0.013473653128273488,0,0,0,0
28.0,1,0.2350110327770806,-0.7844310944781537,0.5299479611707302,0.4069804392464636,0.0233883403097924,-0.8631192068760307,-0.011674156179642957,0.0054889331309553036,1,0,0,1
29.0,1,0.1645539640070256,-0.7844310944781537,0.4891148577710985,0.4371070546547212,0.0218285238257278,-0.8631192068760307,-0.011375823336909948,-0.00329824783484238,0,0,0,0
30.0,1,1.0757804377718378,-0.9418073192739076,0.49448483838242,0.5650979627027597,0.0214512390619568,-0.4209434336800794,-0.012276980088346493,-0.0031145043479158044,0,0,0,0
31.0,1,1.5895724046122033,-0.9418073192739076,0.554130075107936,0.5650979627027597,0.0326733845945898,0.0941530941833688,-0.016190358953596953,0.007296749681408629,1,0,0,1
32.0,1,0.1516819386851189,-0.9418073192739076,0.6011212392284481,0.5650979627027597,0.0458304008569683,0.0941530941833688,-0.020820122611985428,0.017105726794541767,1,0,0,1
33.0,1,0.2115763400629906,-0.9418073192739076,0.5232989818439715,0.5650979627027597,0.036272120023948,0.0941530941833688,-0.017456701882323077,-0.0019067481782363421,1,0,0,0
34.0,1,0.0919248578785219,-0.9418073192739076,0.5372578245902286,0.7364967252763683,0.0363834753568593,0.0941530941833688,-0.018921301335855005,7.716514515306028e-05,1,0,0,1
35.0,1,0.8052184580960314,-0.9418073192739076,0.5545868450055769,0.8121878147385375,0.0360421532653371,0.0941530941833688,-0.01943066995755378,0.004182925755311082,1,0,0,1
36.0,1,0.6677749924567052,-0.9418073192739076,0.480539401531848,0.7434660819188745,0.0281947174287395,0.0941530941833688,-0.01609775563334254,-0.00968589904844104,0,0,0,0
37.0,1,2.5632427948218885,-0.9418073192739076,0.4095267537996313,0.640789052164929,0.0190120554538288,0.0941530941833688,-0.012012609817268746,-0.01642129785970451,0,0,0,0
38.0,1,0.1501788850991609,-0.9418073192739076,0.3994361914810248,0.4371070546547212,0.0231673704960472,0.0941530941833688,-0.011780910685334975,-0.017324629095773005,0,0,0,0
39.0,1,0.9018893803731126,-0.9418073192739076,0.3469773748991365,0.4371070546547212,0.0128744767527652,0.0941530941833688,-0.008158990301413038,-0.01815677751818669,0,0,0,0
40.0,1,0.0794389784759974,-0.9418073192739076,0.3643911357105628,0.4371070546547212,0.0170539024928264,0.0941530941833688,-0.009629669748667191,-0.01840748725776266,0,0,0,0
41.0,1,0.0152262553051414,-0.9418073192739076,0.3535482215368654,0.640789052164929,0.0125971976230846,0.0941530941833688,-0.009755314161001217,-0.019321701957398157,0,0,0,0
42.0,1,0.1716681310473279,-0.9418073192739076,0.3036447086086641,0.664343203445811,0.0022387063335376,0.0941530941833688,-0.006306195931217314,-0.018320672393684484,0,0,0,0
43.0,1,0.1612160173152778,-0.9418073192739076,0.3339239983974113,0.664343203445811,-0.0085372913267906,0.0941530941833688,-0.0025142782687512157,-0.013267993188453646,0,0,0,0
44.0,1,1.2975238814486094,-0.9418073192739076,0.393063641970135,0.664343203445811,-0.0203727249768052,0.0941530941833688,0.0016504395898706194,-0.004561990494840386,0,0,0,0
45.0,1,2.691207960896883,0.0999204519137487,0.4367095786776016,0.4859750842296962,-0.0239381214134539,0.0941530941833688,0.004388425864546354,0.003518781375741707,0,0,0,1
46.0,1,2.421053821409168,0.0999204519137487,0.3731706912092085,0.4859750842296962,-0.0116788443987525,0.0883857364529889,7.416582129817914e-05,-0.007993445263391522,0,0,0,0
47.0,1,0.2193928077856807,0.0999204519137487,0.4071295998362754,0.4859750842296962,0.0016549836183776,0.0883857364529889,-0.004617815335358924,-0.009304700119178631,0,0,0,0
48.0,1,0.8191571713810437,0.0999204519137487,0.3827417866696107,0.664343203445811,-0.0024847482989344,0.0883857364529889,-0.004644478425127616,-0.011862801510681295,0,0,0,0
49.0,1,0.066478861981279,0.0999204519137487,0.3967280462499444,0.7276215361738079,-0.0011686964837327,0.0883857364529889,-0.00563382389617051,-0.01146622643397532,0,0,0,0
50.0,1,0.9457138368370374,0.0999204519137487,0.3657458348826675,0.99929620243306,-0.0009606285995022,0.0883857364529889,-0.007966386377951048,-0.016638850815861937,0,0,0,0
51.0,1,0.4117931763606282,0.0999204519137487,0.39051952696699,1.089325916405477,0.0078781343961859,0.0883857364529889,-0.011825339391261668,-0.018294503206914635,0,0,0,0
52.0,1,0.0802749164452208,0.0999204519137487,0.364190891650323,1.089325916405477,0.0024343824249596,0.0883857364529889,-0.009909761836361851,-0.018703022081136184,0,0,0,0
53.0,1,0.4624209329488142,0.0999204519137487,0.3131684227111846,1.1624365736945597,-0.0016591687626111,0.0883857364529889,-0.009077315506245166,-0.02076692812915377,0,0,0,0
54.0,1,0.4021677021322991,0.0999204519137487,0.3446814017804522,1.236213833650173,0.002445187066873,0.0883857364529889,-0.011135137755579751,-0.021275547674789105,0,0,0,0
55.0,1,0.3021298422729006,0.0999204519137487,0.4040013600795707,1.2941035923383382,0.0060229039604924,0.0883857364529889,-0.012875517081679378,-0.017917395645655764,0,0,0,0
56.0,1,2.853594922231338,0.0999204519137487,0.4164222276927061,1.2941035923383382,-0.0013570266771716,0.0883857364529889,-0.010278626267963248,-0.013856937142340583,0,0,0,0
57.0,1,2.5264421508687014,0.0999204519137487,0.330041164924871,1.2549075696131708,0.0009816893536727,0.0883857364529889,-0.010775618066030848,-0.021728832661082824,0,0,0,0
58.0,1,1.199099882607248,0.0999204519137487,0.3109644356407987,1.217793618570246,0.0055351339941525,0.0883857364529889,-0.012069256091250454,-0.023839757983225088,0,0,0,0
59.0,1,1.524197362409033,0.0999204519137487,0.3226006607384456,1.1811303096575576,8.57972658027653e-05,0.0883857364529889,-0.009846807785212066,-0.02115061099819842,0,0,0,0
60.0,1,2.441807889734229,0.0883857364529889,0.3498772415756286,1.089325916405477,-0.00211007028736,-0.2908373350195871,-0.008336793795574251,-0.018148459530389502,0,0,0,0
61.0,1,2.2866957470473164,0.0883857364529889,0.3195922291245395,1.089325916405477,0.0079793280981663,-0.6700604064921633,-0.011913266223960873,-0.023347166363892616,0,0,0,0
62.0,1,0.3509574947987747,0.0883857364529889,0.3967129552904887,1.089325916405477,0.0172029366817769,-0.6700604064921633,-0.015158920631313603,-0.020992913143709376,0,0,0,0
63.0,1,1.7994691925703528,0.0883857364529889,0.3274901812215928,1.089325916405477,0.0072863583369556,-0.6700604064921633,-0.011669420191331933,-0.022747497447133377,0,0,0,0
64.0,1,1.966717352222244,0.0883857364529889,0.3379830987268805,1.014873158502939,0.0068442458207165,-0.6700604064921633,-0.01089467068692109,-0.02142750934331987,0,0,0,0
65.0,1,0.1700794935267473,0.0883857364529889,0.4008275698975606,0.835759914636905,0.0118118844236108,-0.6700604064921633,-0.011153139250583496,-0.01654593462471684,0,0,0,0
66.0,1,0.0662390802151438,0.0883857364529889,0.383850513530188,0.835759914636905,0.0019918280935736,-0.6700604064921633,-0.007697603511060522,-0.01481239638828222,0,0,0,0
67.0,1,0.065950562773462,0.0883857364529889,0.3235534825268147,1.014873158502939,0.0044447077748176,-0.6700604064921633,-0.010050307966659854,-0.02131151692840135,0,0,0,0
68.0,1,0.2337332609280538,0.0883857364529889,0.3331061483050749,1.089325916405477,0.0011049790027143,-0.6700604064921633,-0.009494282239863722,-0.020290971550344615,0,0,0,0
69.0,1,1.679152553196788,0.0883857364529889,0.4046225520675367,1.089325916405477,-0.0103954501231329,-0.6700604064921633,-0.005447447626231171,-0.010419555275645923,0,0,0,0
70.0,1,1.2733277846930977,0.0883857364529889,0.3874340497220382,1.014873158502939,-0.0070635388654162,-0.6700604064921633,-0.006000722482823586,-0.012773491998432432,0,0,0,0
71.0,1,0.5095292355105783,0.0883857364529889,0.3979347819506267,0.9436722316820766,-0.0090306834411913,-0.6700604064921633,-0.004716379684613035,-0.010420971252020066,0,0,0,0
72.0,1,0.3116746381223322,0.0883857364529889,0.4491958112769318,0.9436722316820766,-0.0167667169643298,-0.6700604064921633,-0.0019941814178285845,-0.000993450473658987,0,0,0,0
73.0,1,0.1682906300603966,0.0883857364529889,0.5067336397834451,0.9436722316820766,-0.0242902174945783,-0.6700604064921633,0.0006532295638246407,0.012413014476545275,1,0,0,1
74.0,1,0.2359603787306212,0.0883857364529889,0.5899863729319863,0.9436722316820766,-0.0353389556867439,-0.6700604064921633,0.004541120673255384,0.0387798398143938,1,0,0,1
75.0,1,1.1257732647818712,-0.6700604064921633,0.6632611126727801,0.9436722316820766,-0.0428371935239022,-0.714105232778693,0.007176603830711562,0.06889961713354244,1,0,0,1
76.0,1,1.473153116085543,-0.6700604064921633,0.63849691725943,0.9436722316820766,-0.0378704249742228,-0.714105232778693,0.005428869840545044,0.05699636464206744,1,0,0,1
77.0,1,1.0528785680290829,-0.6700604064921633,0.5914376470779933,0.9436722316820766,-0.0295049839419199,-0.714105232778693,0.002485192177966389,0.037194922077211416,1,0,0,1
78.0,1,1.3148793999835788,-0.6700604064921633,0.6298837900842535,0.8025643973421872,-0.0345278294578137,-0.714105232778693,0.005426163468801773,0.05367332261142718,1,0,0,1
79.0,1,1.9819167889105491,-0.6700604064921633,0.6529293485687914,0.6841945961389816,-0.037541440355214,-0.714105232778693,0.007471016325280414,0.06484591573036066,1,0,0,1
80.0,1,2.511901828887526,-0.6700604064921633,0.6345860802091363,0.6276663916286535,-0.0367270839652223,-0.714105232778693,0.007654565425166677,0.05770109571506019,1,0,0,1
81.0,1,0.9768677489767944,-0.6700604064921633,0.5146750961921499,0.6276663916286535,-0.018465678249245,-0.714105232778693,0.0012286409717119711,0.014765088537308402,1,0,0,1
82.0,1,1.5795011188092678,-0.6700604064921633,0.5358249592352391,0.6276663916286535,-0.0117438915013392,-0.714105232778693,-0.0011366585296557995,0.017496891974650007,1,0,0,1
83.0,1,2.54507070276716,-0.6700604064921633,0.5547347658389071,0.5754697585377295,-0.0115734025941523,-0.714105232778693,-0.0007625647188614375,0.0228920494515448,1,0,0,1
84.0,1,2.671481312361524,-0.6700604064921633,0.4367668186487598,0.5301811434991893,-0.0029261800371675,-0.714105232778693,-0.003428760450292708,-0.0042901895963174605,0,0,0,0
85.0,1,1.236487354533244,-0.6700604064921633,0.2087857204573132,0.4804710290769471,0.0068274514926995,-0.714105232778693,-0.0064475146766241505,-0.018579660430319438,0,0,0,0
86.0,1,0.0798878483523908,-0.6700604064921633,0.24667732260421,0.4408523694171928,0.0058658837327792,-0.714105232778693,-0.005779669555265267,-0.018489815563212223,0,0,0,0
87.0,1,0.5815956712763595,-0.6700604064921633,0.2019412076252178,0.4804710290769471,0.0044308607199968,-0.714105232778693,-0.005604189059157575,-0.017555149189306517,0,0,0,0
88.0,1,0.3159203300360564,-0.6700604064921633,0.1930098037212703,0.4804710290769471,0.0022744447026407,-0.714105232778693,-0.004845377463091551,-0.016527461710987942,0,0,0,0
