t,valid,kappa,mq,a,kL,kS,mqL,g,h
0,True,,0.4566840632747774,,0.4564272021995395,0.007648264794277198,1.2189017840177505,-0.006403049298028315,
1,True,,0.4566840632747774,,0.4293060105832229,0.003004014689980068,1.2189017840177505,-0.004543255081997696,
2,True,0.5620407083103386,0.4566840632747774,0.16277518004585673,0.4564272021995395,0.005342978495450591,1.2189017840177505,-0.005591852403865712,-0.016111827263540265
3,True,1.1466221748510794,0.4566840632747774,0.141849390992512,0.41315448805087907,0.0025884841138344703,1.2189017840177505,-0.004262713885054924,-0.013775171478387234
4,True,0.1250667404977034,0.4566840632747774,0.13136247855514202,0.41315448805087907,0.007014890176514411,1.2189017840177505,-0.00582030213436528,-0.014773062904734279
5,True,0.3970029655185352,0.4566840632747774,0.14643778135494215,0.4564272021995395,0.005461161722710218,1.2189017840177505,-0.005633439371585913,-0.015379711945958767
6,True,0.174608917555913,0.4566840632747774,0.13281884873381566,0.4564272021995395,0.0016481766125193771,1.2189017840177505,-0.004291705080079716,-0.013324230585624887
7,True,0.8002146392123923,0.4566840632747774,0.34741016079599885,0.5193820731609051,0.007187830419432673,1.2189017840177505,-0.006764584955191928,-0.016735020055234293
8,True,0.5552157525059542,0.4566840632747774,0.5013435688013311,0.5193820731609051,0.020402808754963687,1.2189017840177505,-0.011414744628489473,-0.0008190901649240828
9,True,0.6150420612996985,0.4566840632747774,0.39683239564845973,0.4564272021995395,0.015228323866267091,1.2189017840177505,-0.009070362412194253,-0.014891765100443013
10,True,0.2078637463829497,0.4566840632747774,0.3691323328510129,0.4564272021995395,0.014095784909832348,1.2189017840177505,-0.008671838339741453,-0.017074207406009546
11,True,0.1767575913494595,0.4566840632747774,0.29381412993190864,0.4564272021995395,0.005940343630812183,1.2189017840177505,-0.005802056551928796,-0.01808577873357381
12,True,0.3939187850824254,0.4566840632747774,0.25026637452717165,0.4564272021995395,-0.0017569745244479925,1.2189017840177505,-0.003093481662941388,-0.01581830025618579
13,True,1.441353576966552,0.4566840632747774,0.2655080477574315,0.4564272021995395,-0.008916818783588337,1.2189017840177505,-0.0005740360614736266,-0.013277696568192936
14,True,2.1654639591699185,0.4566840632747774,0.3215538956515621,0.37794027283929477,-0.0078123729060621296,1.2189017840177505,-0.0003099484262319617,-0.011659772883009097
15,True,0.2642152814749301,1.9811195047607235,0.4176433825413152,0.3219363325730305,-0.0019787930036119132,0.31052665818203273,-0.0019596118897048944,-0.005386165535310093
16,True,0.04344604440647,1.9811195047607235,0.43318687370462283,0.3219363325730305,-0.007628586512946013,-0.34195052139890914,-1.653970633576194e-05,-0.0013854936438586068
17,True,1.0447264129400735,1.9811195047607235,0.2788110145966611,0.37794027283929477,-0.002636142142726154,-0.34195052139890914,-0.002239058002942226,-0.014809165437423062
18,True,0.4835483938158561,1.9811195047607235,0.2289835335644856,0.37794027283929477,0.007421879085584996,-0.34195052139890914,-0.005778330147135548,-0.018311872741764473
19,True,0.9335507851575652,1.9811195047607235,0.21233988850461274,0.37794027283929477,0.0042187778820456795,-0.34195052139890914,-0.004651205178179566,-0.016868652305806482
20,True,1.3255483852668355,1.9811195047607235,0.21798631879702543,0.37794027283929477,0.006962745579520674,-0.34195052139890914,-0.005616767709396278,-0.017957067124751137
21,True,0.3172981300506943,1.9811195047607235,0.2799525275010815,0.3219363325730305,0.008062994664354473,-0.34195052139890914,-0.005538180086537374,-0.018091643505370344
