t,valid,kappa,mq,a,kL,kS,mqL,g,h
0,True,,-0.9889286694025634,,0.19492718395075975,0.013469210379376552,0.12279105296320347,-0.0063522361494809595,
1,True,,-0.9889286694025634,,0.2089522576818598,0.010584493673937309,0.12279105296320347,-0.005453783748172488,
2,True,0.3582514939616169,-0.9889286694025634,0.5506540137453119,0.19492718395075975,0.007156546284380165,0.12279105296320347,-0.004130900990217078,0.018402281816443766
3,True,0.2876847806828284,-0.9889286694025634,0.5576222256730539,0.17578850846593114,0.0038723033991681856,0.12279105296320347,-0.0028160591759680297,0.021644820435727366
4,True,0.1706749067122026,-0.9889286694025634,0.5451216254398533,0.17578850846593114,0.002318402170656927,0.12279105296320347,-0.0022692638165172784,0.018777045101944986
5,True,0.0734494669610734,-0.9889286694025634,0.5184589777504348,0.19492718395075975,0.0011087497392759293,0.12279105296320347,-0.0020027688894827733,0.012406267569251006
6,True,0.050174991496446,-0.9889286694025634,0.4678894162895748,0.252004897045845,0.0011812325214870722,0.12279105296320347,-0.0025029537781098773,0.0015989604195610074
7,True,0.0941734738135395,-0.9889286694025634,0.43118213537207606,0.3060973085584124,-0.0003344800982105057,0.12279105296320347,-0.0024194488183741187,-0.004067055929950422
8,True,0.0659548715282398,-0.9889286694025634,0.4133782914361867,0.3918902281970874,-0.0036093988977864426,0.12279105296320347,-0.0019805377373210043,-0.005930952085719438
9,True,0.1809021102196597,-0.9889286694025634,0.39701869362374037,0.46827480947872074,-0.007391361056498483,0.12279105296320347,-0.0012849622337410618,-0.0070867019858619346
10,True,0.3171370807069946,-0.9889286694025634,0.33930374219874887,0.512307013173663,-0.006060083925182962,0.12279105296320347,-0.0021196073884994656,-0.012577842823263165
11,True,1.3023658518889032,-0.9889286694025634,0.35236909876052674,0.512307013173663,-0.011238232142429402,0.12279105296320347,-0.00029749195169580727,-0.00994384652594114
12,True,1.1744501492230264,-0.9889286694025634,0.3146987473854655,0.46827480947872074,-0.009461317435222456,0.12279105296320347,-0.0005565745335549114,-0.012187975792012685
13,True,0.1511214494548738,-0.9889286694025634,0.2761961196955468,0.3808504560485052,-0.00857211953891584,0.12279105296320347,-0.00014241734372770406,-0.012747523425628772
14,True,0.737820830093521,-0.9889286694025634,0.29526714535373616,0.3808504560485052,-0.014516215248937541,0.12279105296320347,0.001949223933552768,-0.010298847117164514
15,True,0.7302946542069174,1.2345107753289704,0.2852613241194421,0.34375490561393834,-0.01434870177809881,-0.1121233851832728,0.0021825740127669768,-0.010282459566923427
16,True,1.2612975529484254,1.2345107753289704,0.2809292829915438,0.34375490561393834,-0.012683607149263141,-0.5726906499112482,0.0015648809992564931,-0.010973678006775553
17,True,0.6840752330565859,1.2345107753289704,0.23861761800739348,0.252004897045845,-0.010972746366628417,-0.5726906499112482,0.0017258806461640356,-0.010924975374060656
18,True,0.4699062432702612,1.2345107753289704,0.24071457492488163,0.252004897045845,-0.006555699461986988,-0.5726906499112482,0.0001715857491529944,-0.01249815870061504
19,True,0.0308394989588123,1.2345107753289704,0.26184460371188967,0.20099559001323636,-0.009599743999660845,-0.5726906499112482,0.00166695312920264,-0.011054373675384734
