t,valid,kappa,mq,a,kL,kS,mqL,g,h
0,True,,0.4490861940827999,,0.3226967490923224,0.012972219440811488,0.09544195909266581,-0.007241817469024421,
1,True,,0.4490861940827999,,0.2902976740357045,0.008145741302409344,0.09544195909266581,-0.0052740070253228495,
2,True,0.0588747531382692,0.4490861940827999,0.3999622504872373,0.3226967490923224,0.008821097026523594,0.09544195909266581,-0.00578109755259881,-0.011267962652925585
3,True,0.26947050426073,0.4490861940827999,0.40872422830609206,0.3226967490923224,0.002379366911784065,0.09544195909266581,-0.003514345928399159,-0.008016767540678621
4,True,0.2342608544156529,0.4490861940827999,0.4073585713882268,0.3572721903526562,-0.0011741741076771082,0.09544195909266581,-0.0025514483395381966,-0.007211992082690816
5,True,0.2902976740357045,0.4490861940827999,0.3899182809287533,0.3742599688072435,-0.0032054733693611358,0.09544195909266581,-0.0019779401305806276,-0.008506930879726541
6,True,0.173194610963241,0.4490861940827999,0.33849252019269177,0.4500657894226657,-0.0016254156909113698,0.09544195909266581,-0.0031643686400000736,-0.013668590162872472
7,True,0.3550958241489402,0.4490861940827999,0.3476168419776462,0.4500657894226657,-0.0073037194771574665,0.09544195909266581,-0.0011662556950443196,-0.01112357599254685
8,True,0.2057023090062241,0.4490861940827999,0.34960915493252054,0.475754215495198,-0.010628242696548067,0.09544195909266581,-0.0002100384709016238,-0.010039192366524955
9,True,0.3594485565563723,0.4490861940827999,0.36189516203221256,0.475754215495198,-0.017504432992494556,0.09544195909266581,0.002209593405009841,-0.0067583291732665855
10,True,0.2577319316864902,0.4490861940827999,0.3421965933410577,0.475754215495198,-0.02303077636314683,0.09544195909266581,0.00415423367838111,-0.006135844654954094
11,True,0.6766465606441971,0.4490861940827999,0.35630042428859166,0.5909826445950868,-0.025245527450515254,0.09544195909266581,0.003975290562284762,-0.0054000622259463005
12,True,0.901411377735049,0.4490861940827999,0.3139318686236247,0.475754215495198,-0.027042090946766878,0.09544195909266581,0.0055657572420261155,-0.006095025305319954
13,True,0.8732540730235452,0.4490861940827999,0.32826324322241085,0.475754215495198,-0.022379813491549588,0.09544195909266581,0.00392516926242391,-0.007115585830974151
14,True,0.2387154024881604,0.4490861940827999,0.274031447440909,0.414759807130647,-0.023491102402487488,0.09544195909266581,0.004823467675426177,-0.00780733948234251
15,True,0.7870313376212489,-0.2582022758974683,0.28585783189378255,0.475754215495198,-0.025947534825417198,0.295935826733993,0.005194429010080882,-0.007259524908184814
16,True,2.8846503249020996,-0.2582022758974683,0.3672415558483051,0.475754215495198,-0.014666264150449809,0.295935826733993,0.001224713084384697,-0.007329646676089919
17,True,1.858858621165044,-0.2582022758974683,0.4303259465760423,0.475754215495198,0.008894192441319641,0.295935826733993,-0.007065870702116925,-0.008831276094208269
18,True,0.5110601977872167,-0.2582022758974683,0.4182542836215216,0.475754215495198,0.018904438921919127,0.295935826733993,-0.010588331603826903,-0.013938431806177671
19,True,0.129212092979893,-0.2582022758974683,0.3738771099667217,0.414759807130647,0.015302340650616782,0.295935826733993,-0.008813553415576228,-0.01682117922702164
20,True,1.4842290222767778,-0.2582022758974683,0.46799234228957814,0.545605420724439,0.025602496499250206,0.295935826733993,-0.013526189456361104,-0.009406178223676016
21,True,0.9835754462336064,-0.2582022758974683,0.5143130957488137,0.545605420724439,0.04224374940415561,0.295935826733993,-0.01938200557703333,-0.005928151949974883
22,True,0.7628491434732368,-0.2582022758974683,0.4667508659134519,0.414759807130647,0.04147923140528846,0.295935826733993,-0.01802482252771725,-0.014122338522581108
23,True,0.2656639518502141,-0.2582022758974683,0.4212806216039799,0.3648142460282161,0.03880973827662512,0.295935826733993,-0.016670100871476547,-0.0196361806497188
24,True,0.0747272306697762,-0.2582022758974683,0.3871655013108517,0.3648142460282161,0.03238871490078585,0.295935826733993,-0.01441063564909721,-0.021209429585740465
25,True,0.1203476318996031,-0.2582022758974683,0.38099316584833587,0.3648142460282161,0.024959859461147833,0.295935826733993,-0.011796528905442555,-0.01917594691183561
26,True,0.0888321363723399,-0.2582022758974683,0.37756896139665735,0.3648142460282161,0.018642236153790976,0.295935826733993,-0.009573448671102162,-0.017260617048955842
27,True,0.6957522894908706,-0.2582022758974683,0.39060848435947854,0.3648142460282161,0.010115033549370933,0.295935826733993,-0.006572849451768025,-0.013033134145234923
28,True,0.0948171477627263,-0.2582022758974683,0.4160431936016028,0.33966382227565906,0.006040733448748029,0.295935826733993,-0.0049300020257129875,-0.008555127600287173
29,True,1.1705717295677682,-0.2582022758974683,0.4263497465414996,0.33966382227565906,-0.0019962989822782037,0.295935826733993,-0.002101886598292505,-0.004404916755175806
30,True,0.0884822352575626,0.8500739293654542,0.4171372523247061,0.33966382227565906,0.0032384928284868273,0.06359234555762971,-0.003959961338800952,-0.007449586286456807
31,True,0.8094443592363516,0.8500739293654542,0.26254007458932344,0.3648142460282161,0.01312788236013206,-0.5677257617988342,-0.007692603436703065,-0.020411198353066772
32,True,0.1595767051123199,0.8500739293654542,0.2700744239588431,0.3648142460282161,0.012335433832669671,-0.5677257617988342,-0.007413752265554206,-0.020083961811962543
33,True,0.3890713810581147,0.8500739293654542,0.24751148858359273,0.414759807130647,0.006830635369112009,-0.5677257617988342,-0.005892058981505577,-0.01860626772161094
34,True,0.6709050914029568,0.8500739293654542,0.2474290491441558,0.4814346426157839,0.0027507213332423047,-0.5677257617988342,-0.00501088870755758,-0.017724713463729766
35,True,1.2008773849082814,0.8500739293654542,0.2543439717024829,0.45065733100207506,0.00015417425720086123,-0.5677257617988342,-0.003841245921615756,-0.016573776040412443
36,True,0.263809095018061,0.8500739293654542,0.29293213269569823,0.3905026721007484,0.00014196726499429935,-0.5677257617988342,-0.0033366821988406476,-0.015641352177538058
37,True,0.4404482332031793,0.8500739293654542,0.3134231048521698,0.3905026721007484,-0.006867861750150727,-0.5677257617988342,-0.0008700247912158759,-0.012550066312879055
38,True,0.0555227255622812,0.8500739293654542,0.3405736105424113,0.33966382227565906,-0.012186075271028567,-0.5677257617988342,0.001424172165049452,-0.008961051186800531
39,True,0.0900423492952132,0.8500739293654542,0.3873273127486702,0.4007117698996442,-0.018135807023383757,-0.5677257617988342,0.003010099507816147,-0.003773021301649075
40,True,0.6934909792884868,0.8500739293654542,0.4375500007963958,0.47810298072320184,-0.023689979471359472,-0.5677257617988342,0.004320918669336403,0.0035722245521535682
41,True,0.3405571109983175,0.8500739293654542,0.4561987452183569,0.4611850597207626,-0.02585860749293826,-0.5677257617988342,0.0052247231438012215,0.007344325244741552
42,True,1.0782330367826132,0.8500739293654542,0.49545201938821026,0.47842161164299357,-0.027480301405233862,-0.5677257617988342,0.005652028265131268,0.015013361900852222
43,True,0.2256240349993099,0.8500739293654542,0.4961804634647506,0.47842161164299357,-0.02600360714496426,-0.5677257617988342,0.005132400920723691,0.01464420693273355
44,True,0.6507626082456988,0.8500739293654542,0.5631151998621693,0.5037741792136449,-0.031025114346422515,-0.5677257617988342,0.006688555377856013,0.03271265676768392
45,True,2.222392809881449,-0.7228892382501948,0.6014530975619545,0.47842161164299357,-0.03631787638635654,-0.5677257617988342,0.008761843033155907,0.04680018375197069
46,True,1.982374707634528,-0.7228892382501948,0.5343321132990948,0.47842161164299357,-0.021653659941339366,-0.5677257617988342,0.0036017174376578747,0.021857754206546468
47,True,0.9164021949312392,-0.7228892382501948,0.46424829955232855,0.47842161164299357,-0.008693775583752875,-0.5677257617988342,-0.0009586783556680125,0.0025103143489562663
48,True,0.1822418022569736,-0.7228892382501948,0.4864871368632126,0.4611850597207626,-0.010605170786965603,-0.5677257617988342,-0.00014274053630176917,0.007415739135740881
49,True,2.722596516983795,-0.7228892382501948,0.6389653058964965,0.4611850597207626,-0.017334106006681005,-0.5677257617988342,0.0022250744088670215,0.05397622627343779
50,True,2.4358542862164483,-0.7228892382501948,0.47596827732411007,0.4611850597207626,0.0011262205632908437,-0.5677257617988342,-0.004270847414990956,0.0012862381487675004
51,True,0.3387705335530006,-0.7228892382501948,0.3883753562345438,0.4611850597207626,0.01663967862625339,-0.5677257617988342,-0.009729808848459118,-0.01641085329427307
52,True,0.2349788905108056,-0.7228892382501948,0.3839626561684931,0.4624437512035449,0.014503195984638118,-0.5677257617988342,-0.008988479260026511,-0.01609274044761033
