t,valid,kappa,mq,a,kL,kS,mqL,g,h
0,True,,0.46522628455102727,,0.4633169885428396,0.03826654749811537,0.6672665795782107,-0.0172725302183288,
1,True,,0.46522628455102727,,0.468197305226999,0.033181792345634564,0.6672665795782107,-0.01552386495750164,
2,True,0.0811739219081688,0.46522628455102727,0.4345062851891037,0.5161998557303675,0.030845866408847206,0.6672665795782107,-0.01510109327582173,-0.016284479715098707
3,True,0.6485194343569236,0.46522628455102727,0.3742184815086997,0.5161998557303675,0.022472407075880607,0.6672665795782107,-0.01215459408925355,-0.020133079494463246
4,True,0.468197305226999,0.46522628455102727,0.3018590569033441,0.4633169885428396,0.01596594853017532,0.6672665795782107,-0.009425272101206153,-0.021493582724161672
5,True,1.607025127829448,0.46522628455102727,0.2827192557042134,0.5078820366580257,0.011095963558571816,0.6672665795782107,-0.00808221417597063,-0.020591866275437534
6,True,0.6444800830031912,0.46522628455102727,0.2959432355149655,0.5078820366580257,0.01988560155010948,0.6672665795782107,-0.011175160610944115,-0.023406157216940393
7,True,0.235265994044711,0.46522628455102727,0.2661924444652258,0.448255256272287,0.014373883312428786,0.6672665795782107,-0.008739788483229375,-0.02143924794612504
8,True,0.0214814338801878,0.46522628455102727,0.25662915200332115,0.5078820366580257,0.01275988300474347,0.6672665795782107,-0.008667723354400326,-0.02140035338554888
9,True,0.0370430232836977,0.46522628455102727,0.28317316895378336,0.5607649038455536,0.013890703762451266,0.6672665795782107,-0.009505436183105438,-0.022007428891463822
10,True,1.630639823625039,0.46522628455102727,0.2753195429774904,0.6322668076863858,0.008957316254163374,0.6672665795782107,-0.008364084617909317,-0.020979953804612053
11,True,1.3244210562504255,0.46522628455102727,0.2890200706373878,0.6322668076863858,0.01395040946982827,0.6672665795782107,-0.010121081877153592,-0.022512400139643847
12,True,0.3304246092654967,0.46522628455102727,0.346462203912649,0.5607649038455536,0.01012108665789462,0.6672665795782107,-0.008178962465305159,-0.018209114663499327
13,True,0.0900197550085499,0.46522628455102727,0.3701140644027427,0.5607649038455536,0.0003183539781181997,0.6672665795782107,-0.004729522667659014,-0.013051784765324186
14,True,0.0308342987033447,0.46522628455102727,0.3895297179258122,0.5607649038455536,-0.011061296308672678,0.6672665795782107,-0.0007251883799829061,-0.007292671424864474
15,True,2.904902489995514,0.8693068746053941,0.4129932773656333,0.5607649038455536,-0.023229724944077424,-0.08336533739596758,0.00350492639457509,-0.0004919278650019933
16,True,3.033896958713198,0.8693068746053941,0.4904084677247029,0.5078820366580257,-0.01278856865011424,-0.08336533739596758,0.0002706279297525901,0.008606587446546417
17,True,0.1265410932113455,0.8693068746053941,0.5978905128884364,0.448255256272287,-0.0007891942700885275,-0.08336533739596758,-0.003455900072727975,0.03338272167231828
18,True,0.2690386547414833,0.8693068746053941,0.5939746101844894,0.448255256272287,-0.007541458525829323,-0.08336533739596758,-0.0010798759773216462,0.034460076571417544
19,True,0.0751999899015709,0.8693068746053941,0.5669450411490604,0.5078820366580257,-0.010581487894813786,-0.08336533739596758,-0.000506011854545388,0.0266309916553494
20,True,0.3614567618479469,0.8693068746053941,0.5633956830930209,0.550448218738695,-0.017052794730052667,-0.08336533739596758,0.0014171513703394774,0.02752211449946393
21,True,0.4015628394164316,0.8693068746053941,0.5661201620933208,0.550448218738695,-0.022544286655093358,-0.08336533739596758,0.0033495279242536083,0.030245228641999064
22,True,0.1184556371903275,0.8693068746053941,0.5674047282750289,0.550448218738695,-0.027420382604707277,-0.08336533739596758,0.005065355538367742,0.03233721483591875
23,True,0.7641679475639,0.8693068746053941,0.5876855925414474,0.550448218738695,-0.036986290010929186,-0.08336533739596758,0.008431459948793475,0.04192928640843992
24,True,0.5642024062337361,0.8693068746053941,0.6013824164357481,0.5109920575569462,-0.041859797631837864,-0.08336533739596758,0.010474508709637507,0.048488877669642966
25,True,0.4584366718586802,0.8693068746053941,0.6081443945257905,0.46842587547627684,-0.0464252858037989,-0.08336533739596758,0.012435033960195794,0.0527740063031805
26,True,1.007896825030257,0.8693068746053941,0.614260624937159,0.4582444598898837,-0.051301695708914435,-0.08336533739596758,0.014235644445846598,0.05673202061651347
27,True,1.5851778026755965,0.8693068746053941,0.5959377487212142,0.43767554068833153,-0.05386164507445076,-0.08336533739596758,0.01530751228264231,0.051495905558758964
28,True,2.841482967979537,0.8693068746053941,0.5608191569584392,0.42951014151470557,-0.052149000097309134,-0.08336533739596758,0.01477276375633338,0.040138736242919484
29,True,3.055216577984541,0.8693068746053941,0.5354414636407981,0.4050824211718491,-0.039708722269083556,-0.08336533739596758,0.010598359885722363,0.02913467074982598
30,True,0.7003312091390353,-1.0360375493973293,0.5453573044055194,0.3795755766926262,-0.024405086404576445,0.8439546630720951,0.005489323433577473,0.02659819155836666
31,True,1.0121236304952117,-1.0360375493973293,0.5430937379158852,0.3795755766926262,-0.022916256772267787,1.4366722509402008,0.0050063119696353645,0.025517193545728456
32,True,0.4380738406858939,-1.0360375493973293,0.5002228109803427,0.3795755766926262,-0.009707850823602392,1.4366722509402008,0.0003584650241822241,0.010716259795324541
33,True,0.1455999610439498,-1.0360375493973293,0.5315856629352799,0.3795755766926262,-0.006517776276179524,1.4366722509402008,-0.0007640760529645856,0.016804546344684944
34,True,0.557327401457371,-1.0360375493973293,0.571020307740995,0.3795755766926262,-0.011304678646319795,1.4366722509402008,0.0009203656310439917,0.029262491176489193
35,True,1.4633481914954536,-1.0360375493973293,0.5615126204312286,0.36653600191109503,-0.014460963300423915,1.4366722509402008,0.0021394584314121793,0.02770348817586673
36,True,0.265656683447504,-1.0360375493973293,0.4901902701611016,0.3585596034729196,-0.011684272653904409,1.4366722509402008,0.0012287158297592275,0.009520961298493093
37,True,1.2811129611692522,-1.0360375493973293,0.5334870383024967,0.36653600191109503,-0.012925121414486263,1.4366722509402008,0.0015990178933186646,0.019642558970155204
38,True,2.0072159262827474,-1.0360375493973293,0.48156534154124925,0.3585596034729196,-0.008819883846714966,1.4366722509402008,0.0002207788523656153,0.006827629391311867
39,True,1.1875760489601856,-1.0360375493973293,0.41140623537773574,0.3585596034729196,0.0037372708549921504,1.4366722509402008,-0.004197902202013179,-0.008384705851835723
40,True,1.1020276384408465,-1.0360375493973293,0.3601052956823775,0.3585596034729196,0.010479580979791273,1.4366722509402008,-0.006570423582764029,-0.015671492059128704
41,True,0.0254344444473699,-1.0360375493973293,0.5123563954459948,0.3585596034729196,0.021587029697547208,1.4366722509402008,-0.01047897407668761,0.0025311065965822194
42,True,0.0725185574464528,-1.0360375493973293,0.45801984859370776,0.3585596034729196,0.016906294720297848,1.4366722509402008,-0.008831891162137857,-0.006412971358721473
43,True,0.0672942034739456,-1.0360375493973293,0.4296991744296489,0.36653600191109503,0.01419187216796035,1.4366722509402008,-0.007943059801891918,-0.009794241539015303
