t,valid,kappa,mq,a,kL,kS,mqL,g,h
0,True,,-1.226308408745094,,0.43523196018215293,-0.0008323729105700761,-0.7210647703774116,-0.003376388642317607,
1,True,,-1.226308408745094,,0.4773767892748477,0.012296164652665883,-0.40589318427880644,-0.008324882158605591,
2,True,0.5341959087060965,-1.226308408745094,0.39940803692682053,0.49839153175750983,0.023352079899763692,-0.40589318427880644,-0.01239006509422424,-0.017936819145592548
3,True,0.3930871310894581,-1.226308408745094,0.30584742934516745,0.43523196018215293,0.01733391176036823,-0.40589318427880644,-0.00974710058340822,-0.02169211513968513
4,True,0.2924977653661005,-1.226308408745094,0.22776473837665182,0.40943553142071026,0.011045243895531735,-0.40589318427880644,-0.007319676764899067,-0.01983486987720439
5,True,0.1220277852134284,-1.226308408745094,0.15422595065301534,0.40943553142071026,0.004248541819820606,-0.40589318427880644,-0.004928015643600709,-0.01505488799581025
6,True,0.4773767892748477,-1.226308408745094,0.2257043909852713,0.40943553142071026,-0.004289838573049034,-0.40589318427880644,-0.0019234831222387355,-0.014405898159579588
7,True,0.9779493338772876,-1.226308408745094,0.18435703024941177,0.43045027390337237,-0.0020509107414016592,-0.40589318427880644,-0.0028860957563184015,-0.014274072244034281
8,True,0.2848116544534163,-1.226308408745094,0.20076565478217337,0.330797249723766,-0.003545948515304493,-0.40589318427880644,-0.0015312624090984793,-0.013448904724189314
9,True,0.9547212485260876,-1.226308408745094,0.16448022117269903,0.43045027390337237,-0.0008059113990345514,-0.40589318427880644,-0.00332419301143016,-0.013919356529816553
10,True,0.5907504956372716,-1.226308408745094,0.18906360244514128,0.330797249723766,-0.0036332179611833597,-0.40589318427880644,-0.0015005535537652992,-0.01305251915809706
11,True,0.7122297925337866,-1.226308408745094,0.17247157916041617,0.330797249723766,-0.0015160685795660143,-0.40589318427880644,-0.0022455477888503024,-0.013178343298042941
12,True,1.7301400061949583,-1.226308408745094,0.19810194801632824,0.330797249723766,-0.004268969551180419,-0.40589318427880644,-0.0012768417677164025,-0.01311664505327444
13,True,0.2849980060659174,-1.226308408745094,0.30575871943400745,0.330797249723766,0.017200319991774862,-0.40589318427880644,-0.008831574126117023,-0.020779451581534658
14,True,0.3201002258809592,-1.226308408745094,0.35325139684184037,0.35540859080974124,0.022762315809012012,-0.40589318427880644,-0.010993436940246003,-0.020580060854062936
15,True,0.9653789118458764,-0.21582113200972908,0.36104474206566806,0.4443645911465408,0.023577166169511287,-0.40589318427880644,-0.012019961795128885,-0.02105147607742466
16,True,0.9530734082617428,-0.21582113200972908,0.3171586283797752,0.35540859080974124,0.019286306763701494,-0.5959652365478838,-0.00978339097546349,-0.021317683834579524
17,True,1.7802531554068228,-0.21582113200972908,0.3174262521755797,0.35540859080974124,0.01931700015123802,-0.5959652365478838,-0.009794191534445527,-0.021317655144797207
18,True,0.6985551015636831,-0.21582113200972908,0.37675275766002736,0.35540859080974124,0.02507094728014166,-0.5959652365478838,-0.011818922277224966,-0.019577948204260884
19,True,0.5194062742401719,-0.21582113200972908,0.34090364429684283,0.3063807408519865,0.01978786110451737,-0.5959652365478838,-0.009552147066206274,-0.019918189280539046
20,True,0.2703787683111267,-0.21582113200972908,0.33267942464385813,0.3063807408519865,0.017202140961156152,-0.5959652365478838,-0.008642269559652773,-0.019461178791619918
21,True,0.2712672081374003,-0.21582113200972908,0.3163315851006331,0.35540859080974124,0.013940604207331177,-0.5959652365478838,-0.007902315591008237,-0.019469745929444084
22,True,0.188882483239503,-0.21582113200972908,0.29739564050915235,0.5351581332796844,0.010667045976897804,-0.5959652365478838,-0.008245261092469213,-0.020438529863992163
23,True,0.183990172174187,-0.21582113200972908,0.2675877106982923,0.7283327548029421,0.009291935017771015,-0.5959652365478838,-0.00936789061376027,-0.022057900857368057
24,True,0.0704163001747491,-0.21582113200972908,0.2397209714628667,0.7606939109119556,0.009849369412344077,-0.5959652365478838,-0.009833170983424944,-0.022494266183131363
25,True,1.814251437425608,-0.21582113200972908,0.3446157784109771,0.8203412592413071,0.013280262756405863,-0.5959652365478838,-0.011536501988395545,-0.021680927085326034
26,True,1.508054677090744,-0.21582113200972908,0.38542787252704136,0.8203412592413071,0.02886498548843275,-0.5959652365478838,-0.017020540427803463,-0.023986181626228023
27,True,0.3414942735665728,-0.21582113200972908,0.3398434797840633,0.7606939109119556,0.025864457823930733,-0.5959652365478838,-0.015468648878656968,-0.025896004950923632
28,True,0.003203596214212,-0.21582113200972908,0.3185565335136289,0.8203412592413071,0.023695849309908083,-0.5959652365478838,-0.015201596197033911,-0.02667874917629829
29,True,0.0711572243105444,-0.21582113200972908,0.3560587253040186,0.8944081923602796,0.02938537438030878,-0.5959652365478838,-0.017819625595501248,-0.027212001813150553
30,True,2.5099488657081825,-0.5959652365478838,0.3386811123700635,1.062547346971177,0.024183863481644897,-0.7410858443890889,-0.017397606731796227,-0.0278911829755778
31,True,2.581716160693278,-0.5959652365478838,0.4604668353952878,1.062547346971177,0.04347158807406197,-0.7410858443890889,-0.024184677948415303,-0.021358093659535733
32,True,0.0414099781343601,-0.5959652365478838,0.6066657691174684,1.062547346971177,0.061377587219565884,-0.7410858443890889,-0.030485539971975843,0.009339705195785003
33,True,0.1163377015521147,-0.5959652365478838,0.6002631269392225,1.2610624045674816,0.06150563251855262,-0.7410858443890889,-0.032181521461601276,0.0054541524560206694
34,True,0.1260327946716977,-0.5959652365478838,0.5924911467693603,1.3256854844554244,0.062039607974185555,-0.7410858443890889,-0.03290684898907415,0.0021465794830065887
35,True,0.0268188432136471,-0.5959652365478838,0.5189188968740364,1.3256854844554244,0.04938933968063823,-0.7410858443890889,-0.028455402608955314,-0.013939150209516332
36,True,1.3108796521550403,-0.5959652365478838,0.5038071020645576,1.3475149873319128,0.04445948774646981,-0.7410858443890889,-0.026902201213028557,-0.015778638224770852
37,True,0.2545031502976811,-0.5959652365478838,0.546830566164513,1.4023887442685905,0.05033729558320471,-0.7410858443890889,-0.029426867083409882,-0.007925360377606161
38,True,1.6019871960324197,-0.5959652365478838,0.5063449691969827,1.4023887442685905,0.035021816129305994,-0.7410858443890889,-0.02403757145798689,-0.012362853258165357
39,True,0.1137783626673476,-0.5959652365478838,0.5430069871812903,1.3475149873319128,0.028088819271114826,-0.7410858443890889,-0.021141599838122086,-0.0006535090996318965
40,True,1.2112451569799227,-0.5959652365478838,0.39423260051596115,1.4023887442685905,0.026134795305841205,-0.7410858443890889,-0.020910357413456943,-0.027002874702105044
41,True,0.3693229080529097,-0.5959652365478838,0.39038474693742586,1.4935764145189525,0.02639101084584461,-0.7410858443890889,-0.021758866145160417,-0.02824146931237307
42,True,3.0120027691057607,-0.5959652365478838,0.3774798270430329,1.630800427839831,0.021288638062564084,-0.7410858443890889,-0.021104620331365027,-0.02879966396246196
43,True,2.179583535751239,-0.5959652365478838,0.4903653496790694,1.630800427839831,0.037771972019953234,-0.7410858443890889,-0.026904867059281214,-0.01857755011606614
44,True,1.5369139984087412,-0.5959652365478838,0.5276578908268245,1.4935764145189525,0.03214435015906912,-0.7410858443890889,-0.02378338300639665,-0.00718191611514532
45,True,0.1396665115323236,-0.8862064522302938,0.5433545025303579,1.4023887442685905,0.025784105963772237,-0.4508895086853163,-0.020766936928226003,-0.0001874918990716623
46,True,0.7657156707244861,-0.8862064522302938,0.5673333451187049,1.4023887442685905,0.009734807653440727,-0.015572565140338787,-0.015089392547027677,0.01216150749047068
47,True,0.7556721510994251,-0.8862064522302938,0.5970584996921576,1.4023887442685905,-0.0029906078900787648,-0.015572565140338787,-0.01061150293692335,0.025949439340743924
48,True,0.1305691496052689,-0.8862064522302938,0.46812527537675447,1.5874628439500424,-0.0006619140383047029,-0.015572565140338787,-0.012970080864359584,-0.00882667978929752
49,True,0.7009933585064593,-0.8862064522302938,0.36011085941053156,1.7841944674336538,-0.00202552064079221,-0.015572565140338787,-0.014126339938307047,-0.02322699863343145
50,True,0.8749668477581279,-0.8862064522302938,0.4178110189188747,1.7841944674336538,-0.017740688438008977,-0.015572565140338787,-0.008596399767823585,-0.012002009481179125
51,True,0.9138495369624312,-0.8862064522302938,0.4653693496230113,1.7841944674336538,-0.03205086259703234,-0.015572565140338787,-0.0035608565302507255,0.00010149813410671726
52,True,1.3404913167558086,-0.8862064522302938,0.5053372831442353,1.7841944674336538,-0.04571936191811966,-0.015572565140338787,0.0012488906160249462,0.012703875698662943
53,True,1.7246868572709209,-0.8862064522302938,0.4659069651393593,1.9002132680241304,-0.03901385873554634,-0.015572565140338787,-0.002075533933463206,0.0016800248654383412
54,True,2.397734491068433,-0.8862064522302938,0.4537125454988724,1.983888141296574,-0.034343384695897594,-0.015572565140338787,-0.004414877181111765,-0.0026983209655218124
55,True,2.577983119548221,-0.8862064522302938,0.3907755563256833,1.9002132680241304,-0.03053120444278447,-0.015572565140338787,-0.005060457246479028,-0.011504046831722244
56,True,0.0772542368664497,-0.8862064522302938,0.4209789871196771,1.6469704541127754,-0.03285251569132798,-0.015572565140338787,-0.0021375610610466058,-0.005142311222009373
57,True,1.354538657908017,-0.8862064522302938,0.47977879629795794,1.6469704541127754,-0.050047988434416386,-0.015572565140338787,0.0039132770018660236,0.010181317473311531
58,True,3.0040355623421195,-0.8862064522302938,0.530262825498886,1.6469704541127754,-0.05888835452070132,-0.015572565140338787,0.007024073919413717,0.024264878081147113
59,True,1.450238830629164,-0.8862064522302938,0.5006079044842106,1.3627525163010743,-0.0544853813738175,-0.015572565140338787,0.007838392235582354,0.018277753512549025
60,True,2.7341952396539684,-0.015572565140338787,0.5459135855914993,0.973014785806376,-0.06106598496354617,0.22071172989834187,0.013411512760544522,0.0346683165123904
61,True,2.458776298946348,-0.015572565140338787,0.4773493590473399,0.973014785806376,-0.0479715216517321,0.22071172989834187,0.008803760580402544,0.014616690077402482
62,True,2.41021455397179,-0.015572565140338787,0.4203010069537805,0.973014785806376,-0.03770180728213002,0.22071172989834187,0.005189996682704186,0.0020986474133759744
63,True,2.556404408449344,-0.015572565140338787,0.36603369870831753,0.973014785806376,-0.01922963219148376,0.22071172989834187,-0.0013100944641469456,-0.009959974436931016
64,True,0.6707633696397676,-0.015572565140338787,0.4234590735281633,0.973014785806376,0.0006234269601079583,0.22071172989834187,-0.008296098732508307,-0.010980286569076184
65,True,2.0110518241412745,-0.015572565140338787,0.33614529514612373,0.8600819616062604,-0.010954860681458253,0.22071172989834187,-0.003282675948741251,-0.013917088465819233
66,True,2.4504660156889515,-0.015572565140338787,0.2562757470929927,0.42181054343815616,-0.012790401650749393,0.22071172989834187,0.0010080506012547096,-0.011724763769044817
67,True,0.3733287023526687,-0.015572565140338787,0.3012157009036398,0.42181054343815616,0.0065390881612584295,0.22071172989834187,-0.005793717191851756,-0.01788088337219581
68,True,0.2403943904229621,-0.015572565140338787,0.35643370937722374,0.8600819616062604,0.010995305153541888,0.22071172989834187,-0.0110066217166788,-0.020372566546823796
69,True,2.50907616203547,-0.015572565140338787,0.31692599346112066,0.8600819616062604,-0.0028099266668503453,0.22071172989834187,-0.00614876038223323,-0.017692424447566187
70,True,1.8437020775963868,-0.015572565140338787,0.27719353218041204,0.5338083058578647,0.001781448231831214,0.22071172989834187,-0.005050987104768605,-0.017643255573875496
71,True,1.9567244584518737,-0.015572565140338787,0.25500046239397206,0.5338083058578647,0.004337959859170842,0.22071172989834187,-0.005950586557142079,-0.018683457764128955
