t,valid,kappa,MQ,a,kL,kS,mL,g,h,MRS_old,MRS_valley,MRS_gmm,MRS_h
0.0,0,,-0.8289880075985688,,0.6003681349431237,0.0176770759278904,-0.9694192541993172,-0.011280060716836715,,0,0,0,0
1.0,0,,-0.8289880075985688,,0.7225345336934454,0.0283028621145667,-0.9694192541993172,-0.016035101820658443,,0,0,0,0
2.0,1,0.192455726769661,-0.8289880075985688,0.4619121202436705,0.7606222421941313,0.0318358319053335,-0.9694192541993172,-0.017595054159259122,-0.014524725587584525,1,0,1,0
3.0,1,1.7188310037230754,-0.8289880075985688,0.4448332458286643,0.8206830914972468,0.0260697340901421,-0.9694192541993172,-0.016065535869508384,-0.01573628406159823,1,0,1,0
4.0,1,1.1812282656542803,-0.8289880075985688,0.3855698096833691,0.7606222421941313,0.025182861389426,-0.9694192541993172,-0.015253970094253161,-0.022206082526726248,0,0,0,0
5.0,1,1.0812675955016728,-0.8289880075985688,0.3390183392988394,0.6003681349431237,0.0223537182340016,-0.9694192541993172,-0.0129257034796284,-0.023400175873516577,0,0,0,0
6.0,1,0.0085054059456063,-0.8289880075985688,0.373723390018136,0.4730241976320669,0.018959321106838,-0.9694192541993172,-0.01067222524321374,-0.018692940444100904,0,0,0,0
7.0,1,0.2758296854891051,-0.8289880075985688,0.3968779131046262,0.4730241976320669,0.0087020006552999,-0.9694192541993172,-0.007062822585958761,-0.012879424016211345,0,0,0,0
8.0,1,0.7225345336934454,-0.8289880075985688,0.4229082376135172,0.4730241976320669,-7.106990608943045e-05,-0.9694192541993172,-0.0039757059899460274,-0.006731605553800216,0,0,0,0
9.0,1,0.3988689138266012,-0.8289880075985688,0.322106579198316,0.4730241976320669,0.0108379425531461,-0.9694192541993172,-0.007814429635602244,-0.019140055887843885,0,0,0,0
10.0,1,0.0722034706114795,-0.8289880075985688,0.3968543067161459,0.6384558434438096,0.0196494293395606,-0.9694192541993172,-0.012290854731654864,-0.018109946438438235,0,0,0,0
11.0,1,0.9150987120733726,-0.8289880075985688,0.2895683745763756,0.6384558434438096,0.0073491905291428,-0.9694192541993172,-0.007962578662193123,-0.020342365640864134,0,0,0,0
12.0,1,1.2489088091892475,-0.8289880075985688,0.2689102486554578,0.6384558434438096,0.0056155070287281,-0.9694192541993172,-0.007352520522467403,-0.02003247360250697,0,0,0,0
13.0,1,0.3197280993470981,-0.8289880075985688,0.2225722900986712,0.4730241976320669,0.0010355907173556,-0.9694192541993172,-0.004365123851444445,-0.016793516644822305,0,0,0,0
