task_idx,bin_start_utc,bin_end_utc,x_Delta,x_Theta,x_Alpha,x_Beta,x_Gamma,theta_h,radius,dtheta,d2theta,kappa_torus,dr,d2r,kappa_geom
0,2026-02-01 09:57:56.925000+00:00,2026-02-01 09:57:57.175000+00:00,362.83609911405165,11.644169826124463,25.28113532855899,21.30136385564228,4.309456034947945,-0.7746554622126189,0.6088993014783401,,,,,,
0,2026-02-01 09:57:57.050000+00:00,2026-02-01 09:57:57.300000+00:00,563.35235644008,25.164950845335362,8.457029954726236,18.312415763487664,7.397162030425369,-0.23610077052731188,1.3102077652302797,0.538554691685307,,,0.7013084637519396,,
0,2026-02-01 09:57:57.175000+00:00,2026-02-01 09:57:57.425000+00:00,719.9659321774103,47.501692044985454,9.68820952427225,10.365644040752017,7.712722700868721,0.24357916801972584,2.1521637197462593,0.4796799385470377,-0.05887475313826929,0.05887475313826929,0.8419559545159796,0.14064749076404004,0.14064749076404004
0,2026-02-01 09:57:57.300000+00:00,2026-02-01 09:57:57.550000+00:00,697.6664300221995,56.98006753541549,13.791471138721047,4.845832457291666,4.551152013001682,0.4537886023060335,2.5877876723980484,0.21020943428630767,-0.26947050426073005,0.26947050426073005,0.4356239526517891,-0.4063320018641905,0.4063320018641905
0,2026-02-01 09:57:57.425000+00:00,2026-02-01 09:57:57.675000+00:00,507.77428255429027,41.66524571575712,14.44948615162322,6.567337426692249,2.1890960597753715,0.42973718217668827,1.9802474735187872,-0.024051420129345247,-0.23426085441565292,0.23426085441565292,-0.6075401988792613,-1.0431641515310504,1.0431641515310504
0,2026-02-01 09:57:57.550000+00:00,2026-02-01 09:57:57.800000+00:00,462.7746477070166,18.50333760000358,11.635316375218544,9.145164833691187,2.0719038692218525,0.11538808801163848,1.4703174843841642,-0.3143490941650498,-0.29029767403570456,0.29029767403570456,-0.509929989134623,0.0976102097446383,0.0976102097446383
0,2026-02-01 09:57:57.675000+00:00,2026-02-01 09:57:57.925000+00:00,563.8855486369084,15.64014735475219,18.902270456496797,11.786386440611139,4.611561669028855,-0.025766395190170318,1.3732791929997241,-0.1411544832018088,0.173194610963241,0.173194610963241,-0.09703829138444009,0.41289169775018286,0.41289169775018286
0,2026-02-01 09:57:57.800000+00:00,2026-02-01 09:57:58.050000+00:00,469.8311937485305,28.355235583008927,29.952496959180962,14.208926061226816,6.255866467443619,0.188174945756961,1.0822588960571293,0.21394134094713133,0.3550958241489402,0.3550958241489402,-0.2910202969425948,-0.1939820055581547,0.1939820055581547
0,2026-02-01 09:57:57.925000+00:00,2026-02-01 09:57:58.175000+00:00,292.2864243259547,43.861834080017594,29.462257488362603,11.204039453029571,4.576167417222423,0.6078185957103165,1.3021724157340338,0.41964364995335546,0.20570230900622413,0.20570230900622413,0.21991351967690442,0.5109338166194992,0.5109338166194992
0,2026-02-01 09:57:58.050000+00:00,2026-02-01 09:57:58.300000+00:00,633.7884367267416,175.20769698158148,64.22855214757585,41.79057277399083,12.336341817052627,1.3869108022200443,2.5961807166415616,0.7790922065097278,0.3594485565563723,0.3594485565563723,1.2940083009075278,1.0740947812306234,1.0740947812306234
0,2026-02-01 09:57:58.175000+00:00,2026-02-01 09:57:58.425000+00:00,1913.1864127582635,433.00586212338726,144.08310255820453,133.8071008730277,36.74115804646419,1.9082710770432818,4.826559933651432,0.5213602748232375,-0.2577319316864902,0.2577319316864902,2.2303792170098706,0.9363709161023428,0.9363709161023428
0,2026-02-01 09:57:58.300000+00:00,2026-02-01 09:57:58.550000+00:00,3295.4887684188107,473.46098814076515,152.596956726902,160.38204150833104,43.54002578633177,1.7529847912223222,4.286469250414292,-0.1552862858209596,-0.6766465606441971,0.6766465606441971,-0.5400906832371399,-2.7704699002470106,2.7704699002470106
0,2026-02-01 09:57:58.425000+00:00,2026-02-01 09:57:58.675000+00:00,3664.5033215464227,261.83565002268017,75.56156145859214,70.85527686162855,18.755489246895575,0.6962871276663137,5.012324954300905,-1.0566976635560086,-0.901411377735049,0.901411377735049,0.7258557038866131,1.265946387123753,1.265946387123753
0,2026-02-01 09:57:58.550000+00:00,2026-02-01 09:57:58.800000+00:00,3331.175281457602,160.39353881922864,32.15100834681975,10.362080407731058,2.4928515019852413,0.5128435371338503,7.2484269528380905,-0.1834435905324634,0.8732540730235452,0.8732540730235452,2.236101998537185,1.510246294650572,1.510246294650572
0,2026-02-01 09:57:58.675000+00:00,2026-02-01 09:57:58.925000+00:00,2760.2273922687245,156.37108374868944,33.42229910168288,10.760019056664703,2.553785225357073,0.5681153490895474,6.429532229214373,0.05527181195569708,0.23871540248816048,0.23871540248816048,-0.8188947236237176,-3.0549967221609027,3.0549967221609027
1,2026-02-01 09:58:01.213500+00:00,2026-02-01 09:58:01.463500+00:00,100.28073017316362,6.681128334835894,40.81591004809883,11.661082087425616,5.759748341449038,-0.16364417657600444,0.34857255071027143,-0.7317595256655518,-0.7870313376212489,0.7870313376212489,-6.080959678504102,-5.262064954880384,5.262064954880384
1,2026-02-01 09:58:01.338500+00:00,2026-02-01 09:58:01.588500+00:00,91.0191556849822,4.8013797118407435,82.16008997978527,12.195942132001129,8.289846201623755,2.5031312800359307,0.33478302463790915,2.6667754566119353,-2.8846503249020996,2.8846503249020996,-0.01378952607236228,6.067170152431739,6.067170152431739
1,2026-02-01 09:58:01.463500+00:00,2026-02-01 09:58:01.713500+00:00,150.02101789990465,2.530138352543375,104.24980644069018,28.873545649814115,7.37451882990699,-2.9721371916967643,1.4635273081532372,0.8079168354468911,-1.8588586211650442,1.8588586211650442,1.128744283515328,1.1425338095876905,1.1425338095876905
1,2026-02-01 09:58:01.588500+00:00,2026-02-01 09:58:01.838500+00:00,226.7564175903501,4.448242814345443,89.9829891970146,51.9180469820583,5.925180377551107,-2.67528055403709,2.6818237229611745,0.2968566376596744,-0.5110601977872167,0.5110601977872167,1.2182964148079374,0.0895521312926093,0.0895521312926093
