t,valid,kappa,mq,a,kL,kS,mqL,g,h
0,True,,0.5002959842796362,,0.3432613625161769,-0.01573091136127714,0.3446180288918721,0.002704564447229217,
1,True,,0.5002959842796362,,0.3344834271116994,-0.016711034725033824,0.30206512206314506,0.0031195208816380514,
2,True,2.9884219083780024,0.5002959842796362,0.5350735237723642,0.3432613625161769,-0.0004404491951999237,0.30206512206314506,-0.002678863290771562,0.015764321664097795
3,True,0.0024617941411611,0.5002959842796362,0.7713142205362523,0.3432613625161769,0.028663741567150316,0.30206512206314506,-0.012920206921517796,0.10446208854959294
4,True,0.1613125342704762,0.5002959842796362,0.7117797708675966,0.37568448222659345,0.027562183620208416,0.30206512206314506,-0.012802227201682606,0.07154848519094903
5,True,0.7021619472137184,0.5002959842796362,0.7335170999668047,0.4230102817920868,0.031147054790745407,0.30206512206314506,-0.014457270246491617,0.08125934828822767
6,True,1.471294225375109,0.5002959842796362,0.6758768569396624,0.4230102817920868,0.03190096748286568,0.30206512206314506,-0.014722561214745331,0.05252974639118446
7,True,0.0136145504408027,0.5002959842796362,0.7410939403590385,0.4230102817920868,0.04623464092096043,0.30206512206314506,-0.019766373508620427,0.08009721207683802
8,True,0.7112661698209457,0.5002959842796362,0.7012604703148325,0.49986891419781293,0.0419128888206932,0.30206512206314506,-0.018884796118071524,0.060243453441951075
9,True,0.1516677162388506,0.5002959842796362,0.6702487760688286,0.49986891419781293,0.04216780034747333,0.30206512206314506,-0.018974495796118256,0.04578096557397042
10,True,0.2759038897257247,0.5002959842796362,0.6211091364504582,0.49986891419781293,0.03696500912621116,0.30206512206314506,-0.01714370884275261,0.027830805066241193
11,True,0.1008686342743286,0.5002959842796362,0.6419529309456983,0.5531429546946252,0.04037995373564747,0.30206512206314506,-0.018788424947730642,0.03414174595652465
12,True,0.115942158571384,0.5002959842796362,0.6636364127394149,0.5665386573510724,0.04806993534994258,0.30206512206314506,-0.021605821802223802,0.040278170697875995
13,True,0.0375140147137358,0.5002959842796362,0.5952612546560113,0.5665386573510724,0.03869125651148962,0.30206512206314506,-0.018305600415850217,0.017658748663546178
14,True,0.0045470402125742,0.5002959842796362,0.5735418931541719,0.6232440178282126,0.033228999165696146,0.30206512206314506,-0.01685509371242005,0.01224356452145929
15,True,0.4466908970516409,0.18894007350410802,0.5380319211427352,0.6232440178282126,0.025643402967033276,0.30206512206314506,-0.014185832163492678,0.005010827740574514
16,True,0.553046931343985,0.18894007350410802,0.5328356192767824,0.6740063970275973,0.024437116485633185,0.30206512206314506,-0.014183516011865408,0.0036968197023032542
17,True,0.2279487147695538,0.18894007350410802,0.5473178349305688,0.6740063970275973,0.017298519421297148,0.30206512206314506,-0.011671546990830929,0.009960418977593664
18,True,1.1534549708699202,0.18894007350410802,0.5440598970205635,0.6740063970275973,0.009644077822515584,0.30206512206314506,-0.008978059741702198,0.011787280170141218
19,True,0.3344834271116994,0.18894007350410802,0.5795221150921277,0.6232440178282126,0.0073729681132289416,0.30206512206314506,-0.007756730487076127,0.023169564315035217
20,True,0.926643521634378,0.18894007350410802,0.584183078693987,0.6232440178282126,-0.0003182344283380752,0.30206512206314506,-0.00505030759406263,0.027333305875752896
21,True,0.3520392979206543,0.18894007350410802,0.577055175936917,0.6232440178282126,0.0008735801252504063,0.30206512206314506,-0.005469689891515604,0.024696955506449896
22,True,0.5532389780452652,0.18894007350410802,0.556361047248129,0.6740063970275973,-0.002491973200917854,0.30206512206314506,-0.004707558978903642,0.019399856303202512
23,True,1.1258324968289566,0.18894007350410802,0.553109534071164,0.6740063970275973,-0.006316334199394232,0.30206512206314506,-0.003361821676903579,0.019843638050939374
24,True,0.3993296665325326,0.18894007350410802,0.5842167487607748,0.6338992813715341,-0.008569309526008595,0.30206512206314506,-0.0022354867381143965,0.030158759556852127
25,True,0.6666496989995455,0.18894007350410802,0.5937773613974227,0.6338992813715341,-0.01662556613409588,0.30206512206314506,0.0005993933990658663,0.03607448297680525
26,True,0.2109548811870747,0.18894007350410802,0.602929849719352,0.5904936002002013,-0.020912024534072524,0.30206512206314506,0.00246871369312219,0.041009474179713325
27,True,0.0387631719521659,0.18894007350410802,0.6054399948697805,0.5904936002002013,-0.02915017299291688,0.30206512206314506,0.005367598940853245,0.04476926799934716
28,True,0.5798383366568798,0.18894007350410802,0.6087365095599448,0.5904936002002013,-0.039385664888271325,0.30206512206314506,0.008969320445017068,0.04951486747989153
29,True,0.1126985590055084,0.18894007350410802,0.6168157725346657,0.5868566427570485,-0.04459193244232342,0.30206512206314506,0.010831576944791236,0.05424478459792413
30,True,0.1447335451341398,0.41519017062218205,0.5646389976266223,0.6412559793995859,-0.0439360823499169,-0.4492025862189083,0.010096564844676546,0.036561190648658225
31,True,2.7734588113667034,0.41519017062218205,0.6236685590774566,0.6861975759526006,-0.04472671047478972,-0.4492025862189083,0.010001024603114313,0.05591874099145138
32,True,2.512269768849003,0.41519017062218205,0.6340439994451073,0.6861975759526006,-0.01785625785066934,-0.4492025862189083,0.0005457011040224128,0.050383166535727324
33,True,0.989429038297828,0.41519017062218205,0.570750582842679,0.6412559793995859,-0.01087178370573189,-0.4492025862189083,-0.0015382834522486087,0.02672341110590498
34,True,1.61408629441411,0.41519017062218205,0.5448422800909511,0.5868566427570485,-0.01148872542860318,-0.4492025862189083,-0.0008687857032568979,0.020103462835497403
35,True,0.6973296516059585,0.41519017062218205,0.5134375045883098,0.5868566427570485,-0.0066265621878768485,-0.4492025862189083,-0.002579710598701062,0.010675005867393311
36,True,1.97968342191412,0.41519017062218205,0.4983013014795079,0.5684443111684324,-0.008928336077573184,-0.4492025862189083,-0.00161662595184386,0.008336708977336321
37,True,0.6813630950556491,0.41519017062218205,0.44844414467557164,0.5442628176236731,-0.0030399773741381867,-0.4492025862189083,-0.0034875519924815715,-0.002603906187907422
38,True,0.691032056849552,0.41519017062218205,0.4258680501655703,0.48304277994895967,-0.005738742244485442,-0.4492025862189083,-0.0020287673417124954,-0.004395877525777789
39,True,0.4418841252168637,0.41519017062218205,0.4262488514049442,0.48304277994895967,-0.00556377154046689,-0.4492025862189083,-0.002090337000865694,-0.004406807964634437
40,True,1.664843918280744,0.41519017062218205,0.4777143843129707,0.5442628176236731,0.0035707935641883857,-0.4492025862189083,-0.005813786636707973,6.711130468090715e-05
41,True,2.610370273899492,0.41519017062218205,0.44705404339148525,0.5442628176236731,0.008686841001854555,-0.4492025862189083,-0.007614049707692153,-0.006945409296853208
42,True,0.121683904621527,0.41519017062218205,0.45827286848372706,0.5442628176236731,0.02093157827099547,-0.4492025862189083,-0.011922795587811265,-0.009462014543651906
43,True,0.812962199835036,0.41519017062218205,0.44548916119359305,0.5684443111684324,0.017020638208509076,-0.4492025862189083,-0.010747694556333249,-0.010318727487760186
44,True,0.5725644217705742,0.41519017062218205,0.42122838526553524,0.5442628176236731,0.013862347847682092,-0.4492025862189083,-0.009435235684110591,-0.012408018585096693
45,True,1.1278945038464785,-1.3135953430599987,0.4410693498244254,0.4675707914521332,0.00949956307919282,-0.3318899972978321,-0.007254143444816763,-0.007488648302742762
46,True,0.1416749893716466,-1.3135953430599987,0.4767641029258962,0.4040318129780772,0.010929938818121746,-0.18031807409569134,-0.007218602912307544,-0.0015143455537441827
47,True,0.3808673910106154,-1.3135953430599987,0.48305403180666723,0.4040318129780772,0.0035282207560934494,-0.18031807409569134,-0.004614045419192366,0.002277814596370095
48,True,0.2364956757226984,-1.3135953430599987,0.4889248706565462,0.4040318129780772,-0.0009108871795111407,-0.18031807409569134,-0.003051987564578857,0.004987798024935021
49,True,0.2085950545195992,-1.3135953430599987,0.48083804790373624,0.4197553731188694,-0.004983206755297326,-0.18031807409569134,-0.0017497601336316085,0.004718738742188963
50,True,0.9437820258070724,-1.3135953430599987,0.44245386892361216,0.4763860163477918,-0.005938937580601114,-0.18031807409569134,-0.0018844135332742862,-0.001913214118158979
51,True,0.8528040714610131,-1.3135953430599987,0.46751149631715905,0.4197553731188694,-0.006040630181065325,-0.18031807409569134,-0.0013776681295996622,0.0026578953015852502
52,True,0.6011488637435227,-1.3135953430599987,0.4715819165228035,0.4197553731188694,-0.0028643443313875845,-0.18031807409569134,-0.0024953571635138857,0.0022629090188121953
53,True,0.2359350459546207,-1.3135953430599987,0.4538239905440932,0.4197553731188694,-0.0005172014897504981,-0.18031807409569134,-0.0033212827694835763,-0.0015867975004887486
54,True,0.0516606831001273,-1.3135953430599987,0.4571477304077751,0.4197553731188694,-0.00740563763481973,-0.18031807409569134,-0.0008973417564467972,0.001377803240000225
55,True,0.3262463373109937,-1.3135953430599987,0.37577479553351345,0.4763860163477918,-0.00534474387503928,-0.18031807409569134,-0.002093501701077162,-0.009937869854723818
56,True,0.1773803309040674,-1.3135953430599987,0.3133661268968601,0.5442628176236731,-0.0025563276829392648,-0.18031807409569134,-0.003639193448253839,-0.015321380272919793
57,True,0.0495436115455591,-1.3135953430599987,0.29679687334227334,0.5442628176236731,-0.008270416071754765,-0.18031807409569134,-0.0016284884194090177,-0.01383748437299764
58,True,0.2514261697350313,-1.3135953430599987,0.31481532229707365,0.5442628176236731,-0.01717948793687618,-0.18031807409569134,0.0015064850676309546,-0.010120412816208835
59,True,1.6367616040171142,-1.3135953430599987,0.3327548235008419,0.5442628176236731,-0.02357040998513865,-0.18031807409569134,0.003755358068361766,-0.0070596351598519215
60,True,1.4834209810296992,0.6498153484643345,0.2915915863972128,0.5442628176236731,-0.018442144502981594,-0.18031807409569134,0.0019507956442999265,-0.010384714692714715
61,True,3.0531951046609436,0.6498153484643345,0.2976272580151004,0.5442628176236731,0.0008980313217748185,-0.3359924388852825,-0.004865470946645543,-0.017052590642745925
62,True,0.2693626784785262,0.6498153484643345,0.2520557508507809,0.5442628176236731,0.01692526371804303,-0.3359924388852825,-0.010505222134379868,-0.023234606502062195
63,True,0.5643242005662906,0.6498153484643345,0.35210458737762346,0.5972163600626388,0.025592748336757738,-0.3359924388852825,-0.013995565691750573,-0.02365970502872166
64,True,0.716530828025033,0.6498153484643345,0.3398008494104219,0.6352323553529211,0.02493303888474341,-0.3359924388852825,-0.014079578473827785,-0.024509381743076507
65,True,0.5242014346810556,0.6498153484643345,0.32328266072738077,0.5771549771200213,0.02118162562046006,-0.3359924388852825,-0.012276517594933612,-0.023549901473454822
66,True,0.4109401482232108,0.6498153484643345,0.32500265253278854,0.5539712556375409,0.017055463852544136,-0.3359924388852825,-0.010631776617648204,-0.021826913532141543
67,True,0.3596064627431959,0.6498153484643345,0.42155358682387545,0.6352323553529211,0.029380632676438558,-0.3359924388852825,-0.01564462237842063,-0.018575631646071563
68,True,0.7725095774514166,0.6498153484643345,0.4092528281728116,0.652134955181856,0.02591760820206887,-0.3359924388852825,-0.014566602405492377,-0.019007352274780093
69,True,2.4331963965093184,0.6498153484643345,0.45266858055439574,0.652134955181856,0.03214106043122442,-0.3359924388852825,-0.01675654519994267,-0.015207314151620889
70,True,0.6403561911468555,0.6498153484643345,0.5880135419321247,0.652134955181856,0.053012942201498284,-0.3359924388852825,-0.024101058406824267,0.009501937924744575
71,True,0.6639137192168565,0.6498153484643345,0.6315592882408404,0.6748894904683544,0.06253426081850436,-0.3359924388852825,-0.027640707748442985,0.02124392736193051
72,True,0.6858652617198524,0.6498153484643345,0.5598544081538891,0.6579868906394196,0.05518069472578887,-0.3359924388852825,-0.024912526002342162,0.00017893498649364237
73,True,0.1024823641866425,0.6498153484643345,0.5195357424070046,0.5654277811900481,0.05009059112052196,-0.3359924388852825,-0.02235163660775772,-0.0076911912899849735
74,True,0.1237640568162823,0.6498153484643345,0.46129562881512887,0.5654277811900481,0.03947285283230534,-0.3359924388852825,-0.01861540812853727,-0.01564931921400911
75,True,0.3971234777329437,-1.0104514966557172,0.4405609695500123,0.7328009652270253,0.034816977581994916,-0.3359924388852825,-0.018369009924168306,-0.018678561135989376
76,True,0.0319855901877712,-1.0104514966557172,0.4990817214197801,0.8511303476968279,0.04104922499144458,0.3384666188851522,-0.02149959352732551,-0.011382496166554144
77,True,0.2279369442946259,-1.0104514966557172,0.40709840673377695,0.8511303476968279,0.031196060049668108,0.3384666188851522,-0.018032407346368597,-0.02272287682429052
78,True,0.428570598014528,-1.0104514966557172,0.34316862129679593,0.8511303476968279,0.018216542223828246,0.3384666188851522,-0.01346510281963425,-0.02369721034767738
79,True,0.9547132026799808,-1.0104514966557172,0.3536572463606196,0.8511303476968279,0.008893874312086427,0.3384666188851522,-0.010184590867967486,-0.01974352796500503
80,True,0.3526560305097389,-1.0104514966557172,0.3924720875016828,0.7604363146341258,0.0013302048755669089,0.3384666188851522,-0.006768800107451406,-0.013041443728786
81,True,0.9172276762863334,-1.0104514966557172,0.4229377354834323,0.7604363146341258,-0.01046493358890927,0.3384666188851522,-0.002618261541603363,-0.00537032830884086
82,True,1.0621642565535785,-1.0104514966557172,0.452577909003563,0.6577438689660873,-0.01802796838014076,0.3384666188851522,0.0008970891067714598,0.0024318407787621843
83,True,0.052844656271895,-1.0104514966557172,0.4813381316125196,0.5654277811900481,-0.024422117457017074,0.3384666188851522,0.003914832177449347,0.01047839844031083
